"match_id","home","away","site","match_date","attendance","home_set1","home_set2","home_set3","home_set4","home_set5","away_set1","away_set2","away_set3","away_set4","away_set5","neutral_site"
"6083859","NJIT","Grand Canyon","Joel & Diane Bloom Wellness & Events Center (Newark, NJ)","01/11/2025 07:00 PM","255",25,19,17,19,NA,20,25,25,25,NA,""
"6083848","UC Irvine","Missouri S&T","Thunderdome (Santa Barbara, CA)","01/11/2025 07:30 PM","157",25,25,25,NA,NA,18,21,14,NA,NA,"at Santa Barbara, CA"
"6083855","Loyola Chicago","Maryville (MO)","Joseph J. Gentile Arena (Chicago, IL)","01/11/2025 08:00 PM","345",25,25,24,25,NA,23,16,26,17,NA,""
"6083857","Lewis","Penn St.","Neil Carey Arena (Romeoville, IL)","01/11/2025 08:00 PM","850",25,25,25,NA,NA,15,15,22,NA,NA,""
"6083860","McKendree","Rockhurst","Melvin Price Convocation Center (Lebanon, IL)","01/11/2025 08:30 PM","100",25,33,23,25,20,22,35,25,21,18,""
"6083852","Stanford","Ball St.","Burnham Pavilion (Stanford, CA)","01/11/2025 09:00 PM","567",25,25,30,NA,NA,19,23,28,NA,NA,""
"6083856","BYU","St. Thomas Aquinas","Smith Fieldhouse (Provo, UT)","01/11/2025 09:00 PM","3609",25,25,25,NA,NA,15,16,16,NA,NA,""
"6083854","Southern California","Princeton","Galen Center (Los Angeles, CA)","01/11/2025 10:00 PM","1376",25,25,25,NA,NA,19,21,22,NA,NA,""
"6083858","CUI","Daemen","CU Arena (Irvine, CA)","01/11/2025 10:00 PM","176",15,23,25,25,NA,25,25,16,27,NA,""
"6083853","UC Santa Barbara","Tusculum","Rob Gym (Santa Barbara, CA)","01/11/2025 10:00 PM","308",25,25,25,NA,NA,15,22,21,NA,NA,""
"6083862","Queens (NC)","Charleston (WV)","Curry Arena (Charlotte, NC)","01/12/2025 03:00 PM","87",22,25,22,25,15,25,19,25,23,12,""
"6083863","Pepperdine","Missouri S&T","Firestone Fieldhouse (Malibu, CA)","01/13/2025 09:00 PM","179",25,25,25,NA,NA,12,19,7,NA,NA,""
"6083866","Thomas More","Central St. (OH)","Connor Convocation Center (Crestview Hills, KY)","01/14/2025 07:30 PM","63",30,25,25,NA,NA,28,17,20,NA,NA,""
"6083865","Lewis","Roosevelt","Neil Carey Arena (Romeoville, IL)","01/14/2025 08:00 PM","250",25,25,25,NA,NA,15,21,15,NA,NA,""
"6083864","UC San Diego","George Mason","LionTree Arena (La Jolla, CA)","01/14/2025 10:00 PM","334",25,25,25,NA,NA,15,18,17,NA,NA,""
"6083868","FDU","Barry","Bogota Savings Bank Center (Hackensack, NJ)","01/15/2025 07:00 PM","78",23,25,25,25,NA,25,12,17,13,NA,""
"6083870","Catawba","Belmont Abbey","Goodman Arena (Salisbury, NC)","01/15/2025 07:00 PM","425",21,25,16,15,NA,25,20,25,25,NA,""
"6083867","Lindenwood","Long Beach St.","Robert F. Hyland Arena (Saint Charles, MO)","01/15/2025 08:00 PM","612",23,22,21,NA,NA,25,25,25,NA,NA,""
"6317566","Menlo","SUNY New Paltz","Haynes-Prim Pavilion (Atherton, CA)","01/15/2025 09:00 PM","36",25,25,25,NA,NA,20,13,15,NA,NA,""
"6083869","Hawaii","Princeton","SimpliFi Arena at Stan Sheriff Center (Honolulu, HI)","01/16/2025 12:00 AM","5775",25,25,20,25,NA,20,18,25,17,NA,""
"6083871","LIU","Roberts Wesleyan","Steinberg Wellness Center (Brooklyn, NY)","01/16/2025 12:00 AM","84",25,25,24,25,NA,23,16,26,21,NA,""
"6083872","Roosevelt","Quincy","Goodman Center (Chicago, IL)","01/16/2025 06:00 PM","107",20,25,21,20,NA,25,20,25,25,NA,""
"6083875","Belmont Abbey","Queens (NC)","Wheeler Center Belmont Abbey (Belmont, NC)","01/16/2025 07:00 PM","263",22,28,21,NA,NA,25,30,25,NA,NA,""
"6083877","Dominican (NY)","Barry","Hennessy Center (Blauvelt, NY)","01/16/2025 07:00 PM","150",25,25,25,NA,NA,23,22,17,NA,NA,""
"6312061","Mt. St. Joseph","Thomas More","Harrington Center (Cincinnati, OH)","01/16/2025 07:00 PM","228",25,19,17,21,NA,20,25,25,25,NA,""
"6083874","Ball St.","BYU","Worthen Arena (Muncie, IN)","01/16/2025 07:00 PM","2018",25,27,15,19,12,23,25,25,25,15,""
"6083876","McKendree","Long Beach St.","Melvin Price Convocation Center (Lebanon, IL)","01/16/2025 08:00 PM","350",14,16,19,NA,NA,25,25,25,NA,NA,""
"6083878","St. Thomas Aquinas","Barry","Spartan Athletic Complex (Sparkill, NY)","01/17/2025 11:00 AM","65",25,25,19,25,NA,16,19,25,21,NA,""
"6083879","NJIT","Roberts Wesleyan","Joel & Diane Bloom Wellness & Events Center (Newark, NJ)","01/17/2025 02:00 PM","105",25,25,25,NA,NA,14,16,21,NA,NA,""
"6083907","UCLA","Penn St.","Austin, TX","01/17/2025 05:00 PM","2122",25,25,25,NA,NA,15,21,23,NA,NA,"at Austin, TX"
"6083882","FDU","Sacred Heart","Bogota Savings Bank Center (Hackensack, NJ)","01/17/2025 06:00 PM","86",25,24,25,23,13,17,26,19,25,15,""
"6083885","Erskine","Tusculum","Belk Arena (Due West, SC)","01/17/2025 06:00 PM","123",13,21,21,NA,NA,25,25,25,NA,NA,""
"6083883","Fort Valley St.","Mount Olive","Health and Physical Education Complex (Fort Valley, GA)","01/17/2025 06:00 PM","75",25,14,23,NA,NA,27,25,25,NA,NA,""
"6316094","American Int'l","Russell Sage","Henry Butova Gymnasium (Springfield, MA)","01/17/2025 07:00 PM","173",25,26,20,25,NA,14,24,25,22,NA,""
"6083891","LIU","Barry","Steinberg Wellness Center (Brooklyn, NY)","01/17/2025 07:00 PM","110",25,25,25,NA,NA,9,19,23,NA,NA,""
"6083896","Catawba","Lees-McRae","Goodman Arena (Salisbury, NC)","01/17/2025 07:00 PM","285",25,25,26,NA,NA,12,18,24,NA,NA,""
"6083894","Charleston (WV)","Lincoln Memorial","Wehrle Innovation Center (Charleston, WV)","01/17/2025 07:00 PM","107",19,25,17,NA,NA,25,27,25,NA,NA,""
"6083893","Ball St.","BYU","Worthen Arena (Muncie, IN)","01/17/2025 07:00 PM","2040",25,24,25,17,9,22,26,22,25,15,""
"6083880","UC San Diego","Lindenwood","Premier America Credit Union Arena (Northridge, CA)","01/17/2025 07:00 PM","123",25,22,25,25,NA,22,25,22,21,NA,"at Northridge, CA"
"6083889","Loyola Chicago","Saint Francis","Joseph J. Gentile Arena (Chicago, IL)","01/17/2025 08:00 PM","594",25,25,25,NA,NA,13,14,15,NA,NA,""
"6083884","Grand Canyon","George Mason","Global Credit Union Arena (Phoenix, AZ)","01/17/2025 08:00 PM","921",25,25,26,NA,NA,18,15,24,NA,NA,""
"6083902","Stanford","Ohio St.","Austin, TX","01/17/2025 08:00 PM","2122",25,25,25,NA,NA,19,14,20,NA,NA,"at Austin, TX"
"6083892","Lewis","Rockhurst","Neil Carey Arena (Romeoville, IL)","01/17/2025 08:00 PM","550",25,25,25,NA,NA,19,21,14,NA,NA,""
"6300460","CUI","Springfield","CU Arena (Irvine, CA)","01/17/2025 10:00 PM","165",25,25,25,NA,NA,20,20,22,NA,NA,""
"6083887","UC Santa Barbara","Emmanuel (GA)","Thunderdome (Santa Barbara, CA)","01/17/2025 10:00 PM","389",25,25,25,NA,NA,8,23,11,NA,NA,""
"6083886","CSUN","Purdue Fort Wayne","Premier America Credit Union Arena (Northridge, CA)","01/17/2025 10:00 PM","322",25,25,27,NA,NA,15,20,25,NA,NA,""
"6083888","Southern California","D'Youville","Galen Center (Los Angeles, CA)","01/17/2025 10:00 PM","2463",25,25,25,NA,NA,19,16,16,NA,NA,""
"6083890","Hawaii","Princeton","SimpliFi Arena at Stan Sheriff Center (Honolulu, HI)","01/18/2025 12:00 AM","7152",25,25,25,NA,NA,17,17,23,NA,NA,""
"6314199","MIT","American Int'l","Rockwell Cage (Cambridge, MA)","01/18/2025 12:00 PM","74",25,25,25,NA,NA,20,14,21,NA,NA,""
"6083898","Fort Valley St.","Mount Olive","Health and Physical Education Complex (Fort Valley, GA)","01/18/2025 01:00 PM","45",22,25,21,21,NA,25,22,25,25,NA,""
"6083899","Charleston (WV)","Lincoln Memorial","Wehrle Innovation Center (Charleston, WV)","01/18/2025 01:00 PM","55",20,27,22,22,NA,25,25,25,25,NA,""
"6316425","Emmanuel (MA)","American Int'l","Rockwell Cage (Cambridge, MA)","01/18/2025 02:00 PM","57",25,25,25,NA,NA,11,17,23,NA,NA,"at Cambridge, MA"
"6083901","Saint Francis","Rockhurst","Joseph J. Gentile Arena (Chicago, IL)","01/18/2025 02:00 PM","0",25,25,23,25,NA,23,22,25,23,NA,"at Chicago, IL"
"6083903","Stanford","Penn St.","Austin, TX","01/18/2025 05:00 PM","1450",23,30,25,25,NA,25,28,20,19,NA,"at Austin, TX"
"6083906","Harvard","St. Thomas Aquinas","Malkin Athletic Center (Cambridge, MA)","01/18/2025 05:00 PM","215",25,25,25,NA,NA,18,23,16,NA,NA,""
"6083904","Grand Canyon","George Mason","Antelope Gymnasium (Phoenix, AZ)","01/18/2025 06:00 PM","512",23,25,25,25,NA,25,13,22,21,NA,""
"6083905","UC San Diego","Purdue Fort Wayne","Premier America Credit Union Arena (Northridge, CA)","01/18/2025 07:00 PM","115",25,25,25,NA,NA,23,21,18,NA,NA,"at Northridge, CA"
"6083881","UCLA","Ohio St.","Austin, TX","01/18/2025 08:00 PM","1450",20,24,25,17,NA,25,26,13,25,NA,"at Austin, TX"
"6083910","Loyola Chicago","Rockhurst","Joseph J. Gentile Arena (Chicago, IL)","01/18/2025 08:00 PM","359",17,25,25,25,NA,25,18,13,16,NA,""
"6083911","Lewis","Long Beach St.","Neil Carey Arena (Romeoville, IL)","01/18/2025 08:00 PM","1400",25,25,16,23,NA,20,27,25,25,NA,""
"6083912","CUI","D'Youville","CU Arena (Irvine, CA)","01/18/2025 10:00 PM","225",25,25,25,NA,NA,15,23,21,NA,NA,""
"6083908","CSUN","Lindenwood","Premier America Credit Union Arena (Northridge, CA)","01/18/2025 10:00 PM","261",25,23,25,25,NA,14,25,20,19,NA,""
"6083909","Southern California","Emmanuel (GA)","Galen Center (Los Angeles, CA)","01/18/2025 10:00 PM","2397",25,25,25,NA,NA,12,9,15,NA,NA,""
"6083913","Queens (NC)","Tusculum","Curry Arena (Charlotte, NC)","01/19/2025 12:00 PM","127",25,24,25,25,NA,22,26,15,8,NA,""
"6083914","Barton","Tusculum","Curry Arena (Charlotte, NC)","01/19/2025 03:00 PM","37",18,26,25,25,NA,25,24,20,23,NA,"at Charlotte, NC"
"6083916","Queens (NC)","Barton","Curry Arena (Charlotte, NC)","01/19/2025 06:00 PM","62",25,25,27,25,NA,21,15,29,17,NA,""
"6083915","Pepperdine","D'Youville","Firestone Fieldhouse (Malibu, CA)","01/19/2025 07:00 PM","209",25,25,25,NA,NA,11,5,13,NA,NA,""
"6355080","Pacific Union","Jessup",",","01/20/2025 12:00 AM","100",17,13,25,22,NA,25,25,23,25,NA,""
"6083918","Lees-McRae","Quincy","Williams Gymnasium (Banner Elk, NC)","01/20/2025 03:00 PM","33",15,20,16,NA,NA,25,25,25,NA,NA,""
"6083917","Pepperdine","Emmanuel (GA)","Firestone Fieldhouse (Malibu, CA)","01/20/2025 06:00 PM","300",25,25,25,NA,NA,11,17,17,NA,NA,""
"6083920","Tusculum","Quincy","Pioneer Arena (Greeneville, TN)","01/21/2025 06:00 PM","157",29,15,25,25,NA,27,25,21,21,NA,""
"6083927","North Greenville","Catawba","Hayes Gymnasium (Tigerville, SC)","01/21/2025 07:30 PM","287",25,23,25,25,NA,14,25,23,14,NA,""
"6083922","Sacred Heart","American Int'l","William H. Pitt Center (Fairfield, CT)","01/21/2025 08:00 PM","178",25,25,25,NA,NA,14,16,13,NA,NA,""
"6083926","Harvard","Merrimack","Malkin Athletic Center (Cambridge, MA)","01/22/2025 07:00 PM","109",25,25,25,NA,NA,22,18,20,NA,NA,""
"6083928","Lees-McRae","LIU","Gates Sports Center (Fort Wayne, IN)","01/22/2025 07:00 PM","92",25,17,15,19,NA,21,25,25,25,NA,"at Fort Wayne, IN"
"6083924","CSUN","Southern California","Premier America Credit Union Arena (Northridge, CA)","01/22/2025 09:00 PM","335",25,23,22,13,NA,23,25,25,25,NA,""
"6083925","UC Irvine","BYU","Bren Events Center (Irvine, CA)","01/22/2025 09:00 PM","1518",25,21,25,24,15,17,25,23,26,12,""
"6083930","King (TN)","Quincy","Student Center Complex (Bristol, TN)","01/23/2025 04:00 PM","76",20,14,21,NA,NA,25,25,25,NA,NA,""
"6083929","George Mason","Queens (NC)","Recreation Athletic Complex (Fairfax, VA)","01/23/2025 06:00 PM","202",22,25,25,25,NA,25,23,18,19,NA,""
"6083935","Catawba","Benedict","Goodman Arena (Salisbury, NC)","01/23/2025 07:00 PM","220",25,25,25,NA,NA,19,20,18,NA,NA,""
"6083931","Purdue Fort Wayne","LIU","Gates Sports Center (Fort Wayne, IN)","01/23/2025 07:00 PM","315",22,25,23,31,17,25,19,25,29,15,""
"6083932","Ball St.","Lees-McRae","Worthen Arena (Muncie, IN)","01/23/2025 07:00 PM","874",25,25,25,NA,NA,11,14,12,NA,NA,""
"6083934","UCLA","UC San Diego","Wooden Center (Los Angeles, CA)","01/23/2025 10:00 PM","942",25,25,24,31,NA,22,14,26,29,NA,""
"6357276","Truett-McConnell","Kentucky St.",",","01/24/2025 TBA","50",25,25,25,NA,NA,11,9,21,NA,NA,""
"6357275","St. Mary-Woods","Kentucky St.",",","01/24/2025 TBA","200",25,25,25,NA,NA,7,18,13,NA,NA,""
"6083942","Emmanuel (GA)","Barry","Shaw Athletic Center (Franklin Springs, GA)","01/24/2025 12:00 PM","25",20,25,25,25,NA,25,18,23,21,NA,""
"6083936","Fort Valley St.","Barry","Franklin Springs, GA","01/24/2025 03:00 PM","20",25,25,20,24,15,20,18,25,26,8,"at Franklin Springs, GA"
"6083937","St. Thomas Aquinas","Edward Waters","Spartan Athletic Complex (Sparkill, NY)","01/24/2025 05:00 PM","121",26,25,25,25,NA,28,14,20,19,NA,""
"6354715","Barton","Marymount (VA)","TowneBank Arena at the Jane P. Batten Student Center (Virginia Beach, VA)","01/24/2025 05:00 PM","60",25,25,25,NA,NA,12,18,20,NA,NA,"at Virginia Beach, VA"
"6083943","Emmanuel (GA)","Fort Valley St.","Shaw Athletic Center (Franklin Springs, GA)","01/24/2025 06:00 PM","40",17,20,21,NA,NA,25,25,25,NA,NA,""
"6083952","NJIT","Queens (NC)","Joel & Diane Bloom Wellness & Events Center (Newark, NJ)","01/24/2025 06:00 PM","141",25,19,18,25,15,17,25,25,15,11,""
"6083941","George Mason","King (TN)","Recreation Athletic Complex (Fairfax, VA)","01/24/2025 06:00 PM","173",25,25,25,NA,NA,14,20,13,NA,NA,""
"6083939","FDU","Roberts Wesleyan","Bogota Savings Bank Center (Hackensack, NJ)","01/24/2025 06:00 PM","92",25,31,21,25,NA,18,29,25,22,NA,""
"6083946","Daemen","Dominican (NY)","Lumsden Gymnasium (Amherst, NY)","01/24/2025 07:00 PM","356",25,25,25,NA,NA,19,17,22,NA,NA,""
"6083950","Princeton","Saint Francis","Dillon Gym (Princeton, NJ)","01/24/2025 07:00 PM","164",25,23,21,25,15,20,25,25,19,12,""
"6355698","American Int'l","Concordia Wisconsin","Henry Butova Gymnasium (Springfield, MA)","01/24/2025 07:00 PM","0",13,25,18,16,NA,25,21,25,25,NA,""
"6083948","Ball St.","Maryville (MO)","Worthen Arena (Muncie, IN)","01/24/2025 07:00 PM","912",25,25,25,NA,NA,13,23,16,NA,NA,""
"6311583","Rockhurst","Kan. Wesleyan","Mason-Halpin Field House (Kansas City, MO)","01/24/2025 08:00 PM","210",25,25,24,25,NA,6,17,26,20,NA,""
"6083947","Loyola Chicago","Missouri S&T","Joseph J. Gentile Arena (Chicago, IL)","01/24/2025 08:00 PM","518",25,25,25,NA,NA,15,18,21,NA,NA,""
"6083940","Grand Canyon","UC Santa Barbara","Global Credit Union Arena (Phoenix, AZ)","01/24/2025 08:00 PM","824",16,23,19,NA,NA,25,25,25,NA,NA,""
"6083949","Lewis","Mount Olive","Neil Carey Arena (Romeoville, IL)","01/24/2025 08:00 PM","600",21,25,30,25,20,25,19,28,27,18,""
"6083944","UC Irvine","BYU","Bren Events Center (Irvine, CA)","01/24/2025 09:00 PM","2823",25,25,25,NA,NA,21,12,19,NA,NA,""
"6083938","CSUN","UCLA","Premier America Credit Union Arena (Northridge, CA)","01/24/2025 09:00 PM","1023",15,25,12,17,NA,25,23,25,25,NA,""
"6083951","Long Beach St.","CUI","Walter Pyramid (Long Beach, CA)","01/24/2025 10:00 PM","1625",25,25,25,NA,NA,22,19,15,NA,NA,""
"6083945","UC San Diego","Vanguard","LionTree Arena (La Jolla, CA)","01/24/2025 10:00 PM","585",25,25,25,NA,NA,13,14,18,NA,NA,""
"6357277","Kentucky St.","Governors St.","Bell Gymnasium (Frankfort, KY)","01/25/2025 TBA","200",15,17,18,NA,NA,25,25,25,NA,NA,""
"6354684","Barton","Hood","TowneBank Arena at the Jane P. Batten Student Center (Virginia Beach, VA)","01/25/2025 10:00 AM","78",25,25,25,NA,NA,12,11,18,NA,NA,"at Virginia Beach, VA"
"6083954","Erskine","Barry","Belk Arena (Due West, SC)","01/25/2025 11:00 AM","86",25,25,25,NA,NA,16,21,17,NA,NA,""
"6311585","Rockhurst","Graceland (IA)","Mason-Halpin Field House (Kansas City, MO)","01/25/2025 12:00 PM","115",25,25,23,25,NA,20,10,25,14,NA,""
"6083955","St. Thomas Aquinas","Edward Waters","Spartan Athletic Complex (Sparkill, NY)","01/25/2025 12:00 PM","49",25,25,25,NA,NA,14,22,17,NA,NA,""
"6083960","FDU","Roberts Wesleyan","Bogota Savings Bank Center (Hackensack, NJ)","01/25/2025 01:00 PM","89",25,25,25,NA,NA,21,20,17,NA,NA,""
"6300456","Barton","St. Norbert","TowneBank Arena at the Jane P. Batten Student Center (Virginia Beach, VA)","01/25/2025 01:00 PM","93",25,29,23,23,15,18,27,25,25,6,"at Virginia Beach, VA"
"6083957","Lincoln Memorial","Quincy","Mary Mars Gym (Harrogate, TN)","01/25/2025 02:00 PM","100",27,25,25,25,NA,29,21,23,21,NA,""
"6083956","D'Youville","Dominican (NY)","Saints Center Gym (Buffalo, NY)","01/25/2025 02:00 PM","85",25,25,25,NA,NA,21,17,22,NA,NA,""
"6356229","Franklin","Kentucky St.","Terre Haute, IN","01/25/2025 02:00 PM","50",3,NA,NA,NA,NA,1,NA,NA,NA,NA,"at Terre Haute, IN"
"6311587","Rockhurst","Ottawa (KS)","Mason-Halpin Field House (Kansas City, MO)","01/25/2025 05:00 PM","217",25,25,25,NA,NA,19,17,19,NA,NA,""
"6083959","George Mason","King (TN)","Recreation Athletic Complex (Fairfax, VA)","01/25/2025 05:00 PM","229",25,26,25,NA,NA,19,24,14,NA,NA,""
"6083958","Loyola Chicago","Mount Olive","Joseph J. Gentile Arena (Chicago, IL)","01/25/2025 06:00 PM","369",25,25,25,NA,NA,10,19,22,NA,NA,""
"6083962","Purdue Fort Wayne","Lees-McRae","Gates Sports Center (Fort Wayne, IN)","01/25/2025 07:00 PM","354",25,25,25,NA,NA,17,11,16,NA,NA,""
"6083966","American Int'l","Merrimack","Henry Butova Gymnasium (Springfield, MA)","01/25/2025 07:00 PM","103",18,11,14,NA,NA,25,25,25,NA,NA,""
"6083965","NJIT","Saint Francis","Joel & Diane Bloom Wellness & Events Center (Newark, NJ)","01/25/2025 07:00 PM","211",25,25,25,NA,NA,21,22,23,NA,NA,""
"6083964","McKendree","Charleston (WV)","Melvin Price Convocation Center (Lebanon, IL)","01/25/2025 08:00 PM","108",25,25,25,NA,NA,22,23,22,NA,NA,""
"6083963","Lewis","Missouri S&T","Neil Carey Arena (Romeoville, IL)","01/25/2025 08:00 PM","700",25,25,25,NA,NA,9,18,17,NA,NA,""
"6083961","Grand Canyon","UC Santa Barbara","Global Credit Union Arena (Phoenix, AZ)","01/25/2025 09:00 PM","762",25,27,19,23,15,11,25,25,25,9,""
"6083967","Menlo","Jessup","Haynes-Prim Pavilion (Atherton, CA)","01/25/2025 10:00 PM","250",25,28,25,NA,NA,13,26,21,NA,NA,""
"6083970","Princeton","Queens (NC)","Dillon Gym (Princeton, NJ)","01/26/2025 12:00 PM","0",25,25,25,NA,NA,18,20,20,NA,NA,""
