"Name","S","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RetAtt","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE","match_id"
"App State",5,58,34,190,0.126,54,6,13,85,101,6,0,24,3,76,0,"3240113"
"East Carolina",5,57,27,192,0.156,50,6,11,83,90,6,2,34,2,82,2,"3240113"
"Binghamton",3,29,12,87,0.195,28,8,8,35,65,5,0,6,0,40,2,"3240116"
"Buffalo",3,44,15,107,0.271,37,5,8,41,57,8,3,8,0,56,1,"3240116"
"Georgia",4,55,26,134,0.216,51,9,11,53,75,1,3,10,0,72,4,"3240120"
"Coastal Carolina",4,35,20,117,0.128,35,1,4,44,79,9,1,16,2,45,0,"3240120"
"Saint Peter's",3,23,14,103,0.087,20,1,6,39,66,4,2,4,0,28,0,"3240126"
"Seton Hall",3,50,22,122,0.23,45,4,8,60,50,1,0,8,0,58,0,"3240126"
"UNC Greensboro",3,22,11,72,0.153,19,3,3,24,64,11,2,0,2,27,0,"3239782"
"Akron",3,48,7,95,0.432,41,11,10,33,43,3,1,0,1,60,0,"3239782"
"Utah Tech",5,56,29,156,0.173,49,11,9,62,94,8,1,24,1,80,4,"3240009"
"New Mexico",5,49,33,152,0.105,48,8,6,60,97,11,2,6,0,62,1,"3240009"
"UNI",3,48,15,112,0.295,46,5,4,51,60,4,2,11,5,60.5,0,"3240188"
"Ball St.",3,39,17,119,0.185,38,4,5,44,70,5,1,12,3,50,0,"3240188"
"NIU",5,55,33,196,0.112,48,5,4,110,96,6,5,14,1,72,1,"3240106"
"Queens (NC)",5,57,30,204,0.132,53,6,8,100,98,5,4,12,0,73,2,"3240106"
"South Dakota",3,26,23,93,0.032,25,3,5,45,58,8,0,6,1,32,0,"3240099"
"Missouri",3,39,12,102,0.265,32,8,15,36,55,3,0,24,0,59,0,"3240099"
"Portland",4,36,23,114,0.114,33,3,5,42,89,8,2,4,1,43,0,"3239907"
"Sacramento St.",4,61,14,129,0.364,53,8,7,45,60,3,1,16,4,78,1,"3239907"
"Indiana St.",4,55,17,160,0.238,53,4,14,79,89,5,2,12,0,67,2,"3240115"
"Lindenwood",4,54,25,173,0.168,48,5,3,75,78,4,3,12,3,68,3,"3240115"
"Ark.-Pine Bluff",3,22,16,93,0.065,20,1,3,35,69,5,1,10,1,29,1,"3240125"
"Missouri St.",3,45,11,97,0.351,39,5,4,44,37,1,1,8,0,55,0,"3240125"
"UNLV",5,59,24,155,0.226,58,4,11,69,96,11,1,22,5,75,0,"3240055"
"Weber St.",5,52,27,164,0.152,51,11,7,67,90,4,3,14,0,73,2,"3240055"
"LMU (CA)",5,56,18,136,0.279,52,6,9,51,85,10,6,16,6,76,0,"3240033"
"Utah St.",5,63,23,154,0.26,57,10,14,47,91,6,5,4,2,80,0,"3240033"
"Pepperdine",3,33,19,112,0.125,30,5,5,38,68,7,0,2,1,39,2,"3239992"
"Oregon",3,42,11,98,0.316,39,7,5,48,51,5,3,12,1,58,0,"3239992"
"West Virginia",5,62,29,166,0.199,54,11,20,56,103,11,1,12,2,80,1,"3240195"
"Duke",5,53,20,139,0.237,52,11,11,59,87,11,1,22,1,76,1,"3240195"
"New Hampshire",3,37,15,81,0.272,35,3,6,35,43,3,1,16,0,49,0,"3240215"
"Stonehill",3,31,18,93,0.14,29,3,13,27,68,3,0,6,3,37,1,"3240215"
"N.C. Central",3,22,15,90,0.078,20,3,6,30,66,11,3,0,1,28,3,"3240210"
"Gardner-Webb",3,39,10,84,0.345,36,11,8,44,40,3,3,2,0,54,2,"3240210"
"Bradley",5,55,31,168,0.143,48,14,7,71,104,11,2,16,0,79,2,"3240194"
"Central Mich.",5,59,22,173,0.214,51,11,10,73,102,14,3,24,0,85,0,"3240194"
"Siena",4,38,23,124,0.121,35,6,13,39,88,12,0,6,2,47,0,"3240224"
"Northeastern",4,49,12,109,0.339,42,12,11,52,58,6,0,12,1,67,0,"3240224"
"Houston",3,38,19,111,0.171,36,5,4,41,66,7,0,8,1,47,1,"3240129"
"Texas St.",3,43,5,97,0.392,42,7,8,49,55,5,2,14,3,59,0,"3240129"
"Tarleton St.",5,71,28,170,0.253,66,5,10,76,101,10,2,14,0,85,1,"3240138"
"UTSA",5,59,20,169,0.231,58,10,9,65,96,5,2,24,3,83,0,"3240138"
"SIUE",5,50,27,159,0.145,46,9,3,72,90,4,3,14,0,69,4,"3240148"
"UAB",5,61,20,162,0.253,56,4,14,74,93,9,2,24,0,79,2,"3240148"
"South Dakota St.",3,42,11,106,0.292,36,5,7,38,71,10,1,7,0,51.5,0,"3240149"
"Middle Tenn.",3,48,10,102,0.373,41,10,6,46,57,5,0,10,0,63,0,"3240149"
"UTRGV",3,46,11,98,0.357,44,8,9,30,55,3,0,12,0,60,0,"3240159"
"Prairie View",3,32,16,85,0.188,28,3,2,32,65,8,0,2,2,36,1,"3240159"
"Manhattan",4,42,20,119,0.185,40,3,7,39,84,9,0,6,0,48,0,"3240234"
"Purdue Fort Wayne",4,57,19,121,0.314,52,9,10,51,69,3,4,11,0,75.5,0,"3240234"
"Pacific",3,41,19,113,0.195,37,8,5,51,54,2,4,10,0,58,0,"3240007"
"Eastern Wash.",3,28,23,107,0.047,25,2,3,45,69,8,4,2,0,35,0,"3240007"
"Lehigh",5,60,19,159,0.258,55,6,6,58,90,3,12,0,0,78,3,"3240235"
"Hofstra",5,66,23,179,0.24,61,3,7,63,97,6,1,4,0,72,4,"3240235"
"Grambling",3,35,12,96,0.24,33,5,8,42,66,11,0,4,1,42,0,"3240204"
"Abilene Christian",3,44,14,109,0.275,39,11,7,45,58,5,0,8,5,59,0,"3240204"
"Southern Utah",3,27,12,89,0.169,26,3,3,27,69,7,0,6,1,33,0,"3240032"
"California",3,52,11,96,0.427,50,7,5,42,45,3,1,10,1,65,1,"3240032"
"Portland St.",4,51,27,144,0.167,47,1,1,51,88,7,3,10,1,60,0,"3240025"
"Saint Mary's (CA)",4,61,20,139,0.295,58,7,8,58,81,1,4,22,3,83,0,"3240025"
"Radford",4,46,25,141,0.149,43,7,5,53,88,15,2,0,1,55,0,"3240249"
"VCU",4,52,14,125,0.304,50,15,9,58,72,7,1,24,2,80,0,"3240249"
"Notre Dame",5,53,23,141,0.213,43,10,13,45,92,5,1,18,3,73,0,"3240275"
"Santa Clara",5,59,23,145,0.248,51,5,13,47,91,10,0,22,2,75,0,"3240275"
"Mississippi St.",3,48,15,116,0.284,41,3,7,45,62,7,1,4,1,54,0,"3240271"
"FIU",3,37,16,102,0.206,33,7,6,41,67,3,4,2,1,49,1,"3240271"
"William & Mary",3,40,15,103,0.243,37,3,8,46,53,2,6,8,3,53,0,"3240268"
"Niagara",3,30,26,106,0.038,27,2,5,44,65,3,0,8,1,36,0,"3240268"
"Xavier",3,31,25,111,0.054,30,2,4,39,64,6,0,8,0,37,0,"3240262"
"Northern Colo.",3,40,11,98,0.296,40,6,9,39,53,2,2,16,0,56,1,"3240262"
"Marist",4,42,17,110,0.227,41,5,5,53,87,16,0,8,1,51,1,"3240252"
"American",4,59,18,136,0.301,55,16,10,42,72,5,0,24,0,87,0,"3240252"
"LSU",3,36,16,117,0.171,34,6,7,35,73,2,1,10,3,48,0,"3240251"
"Creighton",3,57,14,113,0.381,53,2,7,52,58,6,1,12,1,66,0,"3240251"
"Idaho",3,24,23,83,0.012,23,7,6,26,69,7,1,4,0,34,0,"3240175"
"Air Force",3,39,12,91,0.297,39,7,7,28,48,7,6,8,0,56,0,"3240175"
"UC Santa Barbara",3,41,13,97,0.289,34,6,10,41,58,3,2,14,2,56,3,"3240127"
"San Diego St.",3,30,21,97,0.093,25,3,3,40,63,6,0,6,0,36,3,"3240127"
"Oakland",3,34,20,124,0.113,31,2,5,63,65,3,1,7,0,40.5,1,"3240247"
"Valparaiso",3,45,16,130,0.223,44,3,8,64,58,2,0,14,1,55,0,"3240247"
"Duquesne",4,66,14,154,0.338,62,3,6,60,83,6,3,14,1,79,0,"3240301"
"Robert Morris",4,59,26,154,0.214,53,6,3,64,92,3,0,4,2,67,1,"3240301"
"Rider",3,35,21,92,0.152,34,9,7,46,49,3,5,0,0,49,0,"3240298"
"Morgan St.",3,23,22,102,0.01,21,3,8,29,66,9,3,6,0,32,1,"3240298"
"UNCW",4,42,19,140,0.164,40,8,5,61,93,11,3,18,0,62,0,"3240297"
"Davidson",4,65,27,171,0.222,59,11,9,68,83,8,2,4,0,80,0,"3240297"
"Brown",4,55,22,140,0.236,50,6,8,55,66,6,3,20,2,74,0,"3240296"
"Rhode Island",4,37,26,139,0.079,34,6,8,50,88,6,3,16,1,54,2,"3240296"
"Winthrop",3,33,25,131,0.061,30,2,6,63,69,6,2,14,0,44,0,"3240292"
"NC State",3,37,18,126,0.151,34,6,6,62,56,2,1,16,0,52,0,"3240292"
"Loyola Maryland",3,28,22,94,0.064,25,2,6,25,65,10,0,2,0,31,0,"3240291"
"North Carolina",3,36,10,72,0.361,31,10,9,39,47,2,2,18,0,57,2,"3240291"
"South Alabama",3,47,18,118,0.246,45,4,4,49,54,1,4,12,0,61,0,"3240290"
"Clemson",3,34,17,107,0.159,31,1,4,44,70,4,3,12,2,44,1,"3240290"
"Georgia Tech",4,55,19,170,0.212,50,4,10,77,80,4,2,16,1,69,2,"3146921"
"Ohio St.",4,50,30,158,0.127,47,4,7,80,88,4,0,10,1,59,2,"3146921"
"Northwestern St.",3,30,16,100,0.14,28,4,10,38,67,4,1,24,0,47,0,"3240272"
"Drake",3,43,19,104,0.231,41,4,6,48,51,4,1,16,1,56,0,"3240272"
"Eastern Ky.",3,48,19,121,0.24,44,4,3,51,55,0,0,8,0,56,0,"3240310"
"Miami (OH)",3,33,16,103,0.165,31,0,5,44,71,4,2,6,0,38,0,"3240310"
"UC Davis",3,18,19,74,-0.014,17,2,7,28,67,7,2,10,1,27,2,"3240250"
"BYU",3,39,13,87,0.299,35,7,6,31,34,2,1,10,1,52,0,"3240250"
"Old Dominion",4,40,20,100,0.2,39,2,9,27,87,14,2,12,2,50,0,"3240329"
"Navy",4,52,19,106,0.311,49,14,11,34,63,2,2,8,1,72,0,"3240329"
"Louisiana Tech",3,29,13,112,0.143,25,2,4,42,67,3,1,10,4,37,2,"3240299"
"UT Arlington",3,53,16,116,0.319,47,3,7,63,53,2,0,10,1,61,2,"3240299"
"Princeton",3,46,8,106,0.358,41,2,5,43,48,2,2,8,1,54,0,"3240316"
"Bucknell",3,32,19,111,0.117,31,2,2,45,69,2,1,2,1,36,1,"3240316"
"Ohio",5,59,25,154,0.221,54,5,6,65,97,11,4,12,2,74,2,"3240315"
"Dayton",5,62,23,161,0.242,59,11,10,61,94,5,3,14,1,83,2,"3240315"
"Syracuse",3,28,15,84,0.155,25,3,8,25,66,6,3,2,1,35,0,"3147283"
"Michigan St.",3,47,10,87,0.425,44,6,8,35,43,3,0,8,0,57,0,"3147283"
"Tennessee St.",3,23,20,79,0.038,23,3,4,28,64,7,1,8,0,31,0,"3240295"
"Lipscomb",3,43,7,83,0.434,40,7,9,30,41,3,1,10,1,56,1,"3240295"
"Northeastern",5,52,15,133,0.278,48,5,6,62,94,14,2,20,1,69,2,"3240327"
"Bryant",5,61,32,168,0.173,56,14,6,58,93,5,0,16,3,83,2,"3240327"
"Indiana",3,43,21,109,0.202,37,5,10,31,70,6,1,12,1,55,0,"3146865"
"Washington",3,39,13,89,0.292,38,6,4,36,59,5,2,22,0,58,1,"3146865"
"Kent St.",5,59,25,168,0.202,49,8,7,65,106,7,2,16,0,77,1,"3201587"
"Iowa",5,69,23,168,0.274,61,7,3,74,91,8,3,14,2,86,1,"3201587"
"Stony Brook",5,57,27,144,0.208,55,6,14,59,85,4,3,20,1,76,1,"3240340"
"Saint Francis",5,49,28,144,0.146,43,4,14,55,92,6,1,12,0,60,0,"3240340"
"Lehigh",5,53,11,132,0.318,47,13,12,50,92,7,3,12,0,75,4,"3240339"
"UConn",5,63,22,140,0.293,59,7,10,65,89,13,1,4,1,73,1,"3240339"
"Quinnipiac",3,44,19,104,0.24,41,9,7,47,52,3,0,10,1,58,0,"3240335"
"Columbia",3,27,16,98,0.112,27,3,5,37,67,9,0,10,4,35,1,"3240335"
"Holy Cross",4,44,23,150,0.14,42,6,11,61,84,12,0,6,2,53,0,"3240332"
"Harvard",4,49,21,141,0.199,46,12,11,62,74,6,1,14,2,69,1,"3240332"
"Temple",3,38,16,126,0.175,33,3,5,52,71,6,2,8,1,47,3,"3240330"
"Towson",3,48,9,121,0.322,46,6,8,61,59,3,1,10,0,60,2,"3240330"
"Arizona",3,47,12,97,0.361,39,5,5,50,35,1,2,10,0,59,0,"3240237"
"LIU",3,23,12,92,0.12,21,1,8,34,69,5,3,2,0,28,2,"3240237"
"Wake Forest",5,61,15,142,0.324,53,4,5,55,86,12,2,8,1,71,0,"3240348"
"UCF",5,63,17,139,0.331,56,12,10,52,90,4,3,6,0,81,1,"3240348"
"Boston College",4,35,20,131,0.115,35,6,6,60,83,11,3,18,0,53,0,"3240253"
"San Diego",4,54,21,143,0.231,52,11,9,65,68,6,0,20,0,75,0,"3240253"
"Charlotte",3,37,22,94,0.16,35,2,8,33,65,4,0,4,1,41,0,"3240302"
"Colorado",3,38,4,79,0.43,36,4,8,28,45,2,2,16,0,52,0,"3240302"
"Louisiana",3,46,26,131,0.153,41,4,5,48,69,4,1,2,1,52,1,"3240320"
"Texas Tech",3,44,12,111,0.288,42,4,11,48,70,4,5,14,4,60,1,"3240320"
"Tulsa",3,35,12,92,0.25,34,3,9,29,67,5,2,2,1,41,1,"3240300"
"Washington St.",3,47,4,85,0.506,41,5,7,38,41,3,3,8,1,59,0,"3240300"
"UC San Diego",4,52,18,120,0.283,46,6,6,57,67,9,9,10,0,72,1,"3240293"
"Gonzaga",4,41,29,137,0.088,40,9,9,43,90,6,5,10,4,60,0,"3240293"
"Iowa St.",5,62,17,164,0.274,56,9,14,76,88,8,13,6,0,87,1,"3240337"
"Grand Canyon",5,52,27,173,0.145,47,8,7,78,93,9,7,8,0,71,2,"3240337"
"UCLA",4,52,16,118,0.305,48,3,14,34,78,4,8,22,0,74,1,"3240336"
"Long Beach St.",4,53,28,131,0.191,47,4,11,42,83,3,3,6,1,63,1,"3240336"
"Southern California",4,56,13,140,0.307,50,4,12,50,91,14,3,16,1,71,1,"3240328"
"Hawaii",4,59,20,140,0.279,53,14,8,61,80,4,2,8,0,79,0,"3240328"
"Syracuse",3,27,16,108,0.102,25,6,7,40,67,3,1,10,2,39,1,"3240356"
"Belmont",3,48,17,118,0.263,46,3,7,59,55,6,3,4,1,56,4,"3240356"
"Western Caro.",3,41,21,116,0.172,39,6,5,47,70,4,0,12,2,53,1,"3240360"
"South Alabama",3,44,9,108,0.324,41,4,4,46,56,6,0,8,3,52,0,"3240360"
"Sam Houston",4,50,12,142,0.268,45,3,8,67,76,9,1,7,4,57.5,2,"3240359"
"Alabama",4,59,15,153,0.288,57,9,17,64,79,3,2,8,2,74,0,"3240359"
"South Dakota",5,56,23,155,0.213,50,7,11,60,90,10,2,18,1,74,0,"3240363"
"Northern Ky.",5,60,21,147,0.265,58,10,14,60,90,7,0,24,0,82,0,"3240363"
"Minnesota",3,32,15,116,0.147,30,2,9,45,64,3,1,12,0,41,0,"3146691"
"Florida",3,46,17,117,0.248,44,3,9,61,55,2,1,8,2,54,0,"3146691"
"Kentucky",4,49,29,148,0.135,46,4,15,40,90,2,3,20,5,66,0,"3240361"
"Pittsburgh",4,54,19,125,0.28,53,2,9,53,69,4,1,28,2,71,1,"3240361"
"Yale",4,58,22,163,0.221,45,2,11,70,80,1,2,14,0,69,0,"3240362"
"Army West Point",4,45,24,154,0.136,35,1,4,65,85,2,3,14,0,56,0,"3240362"
"Middle Tenn.",3,51,10,98,0.418,49,10,14,38,55,4,0,2,1,62,1,"3240364"
"Kent St.",3,28,10,82,0.22,25,4,4,28,61,10,1,6,1,36,0,"3240364"
"Stanford",3,47,7,101,0.396,44,4,14,44,56,2,0,26,0,64,0,"3240352"
"Texas",3,34,20,108,0.13,32,2,3,38,60,4,3,6,0,42,1,"3240352"
"Xavier",3,32,29,115,0.026,28,2,2,38,64,4,3,8,0,41,2,"3240372"
"Charlotte",3,36,15,95,0.221,34,4,9,45,59,2,7,16,0,55,1,"3240372"
"Delaware St.",3,24,18,90,0.067,23,2,8,31,65,10,1,14,2,34,0,"3169943"
"Michigan St.",3,39,16,95,0.242,33,10,8,39,44,2,1,10,2,55,0,"3169943"
"Wake Forest",3,45,13,99,0.323,41,3,8,45,46,1,4,4,0,54,0,"3240374"
"FIU",3,29,17,99,0.121,26,1,6,30,66,3,3,8,0,37,1,"3240374"
"Ball St.",4,36,20,111,0.144,33,5,7,43,79,15,4,16,5,53,0,"3240373"
"LSU",4,52,19,124,0.266,49,15,14,51,69,5,2,14,3,76,1,"3240373"
"Temple",3,42,8,85,0.4,36,5,7,31,40,3,6,4,0,55,2,"3240369"
"Morgan St.",3,21,23,80,-0.025,16,3,3,28,64,5,3,4,2,29,2,"3240369"
"Troy",4,55,24,142,0.218,52,3,13,46,89,10,2,22,5,71,0,"3240367"
"South Carolina",4,51,22,128,0.227,49,10,8,51,77,3,3,30,1,79,0,"3240367"
"Rider",3,22,23,90,-0.011,21,7,8,37,63,12,0,10,0,34,0,"3240366"
"Towson",3,31,13,85,0.212,28,12,10,35,48,7,2,23,2,56.5,1,"3240366"
"Illinois St.",4,44,27,137,0.124,37,7,8,60,78,7,3,6,4,57,3,"3213399"
"Illinois",4,49,19,139,0.216,41,7,16,50,79,7,1,24,1,69,0,"3213399"
"James Madison",4,42,25,131,0.13,41,6,11,52,86,3,4,14,7,59,0,"3213403"
"Penn St.",4,56,18,137,0.277,51,3,8,50,65,6,1,14,1,67,1,"3213403"
"Tennessee",5,64,30,166,0.205,62,12,7,61,95,3,0,12,2,82,1,"3146988"
"Wisconsin",5,62,17,147,0.306,60,3,7,57,96,12,3,26,2,81,0,"3146988"
"Boise St.",3,31,24,103,0.068,30,6,2,35,67,5,0,6,3,40,2,"3240353"
"Oregon St.",3,42,9,89,0.371,38,5,6,42,52,6,4,14,1,58,0,"3240353"
"Georgetown",3,40,14,105,0.248,40,4,14,43,56,7,1,16,0,53,0,"3240377"
"VCU",3,24,24,98,0,24,7,4,40,60,4,2,8,2,37,1,"3240377"
"Michigan",3,31,15,105,0.152,31,5,9,48,65,9,1,12,0,43,0,"3146995"
"Arkansas",3,42,11,105,0.295,39,9,9,48,48,5,0,14,0,58,0,"3146995"
"Maryland",3,34,13,93,0.226,33,2,16,36,61,5,1,12,0,43,0,"3192392"
"Navy",3,41,19,107,0.206,39,5,12,38,53,2,2,6,1,51,0,"3192392"
"Auburn",4,62,14,135,0.356,54,5,8,47,90,5,0,16,4,75,0,"3240380"
"Florida St.",4,68,18,148,0.338,58,5,8,56,90,5,2,4,4,77,0,"3240380"
"Green Bay",3,25,21,96,0.042,23,9,8,26,69,7,0,6,0,37,2,"3240382"
"Clemson",3,39,7,73,0.438,37,7,7,39,41,9,1,22,0,58,0,"3240382"
"North Ala.",4,49,22,162,0.167,44,7,10,72,85,11,3,14,5,66,1,"3240378"
"Samford",4,54,24,167,0.18,52,11,13,75,89,7,1,16,2,74,4,"3240378"
"Arizona St.",4,51,13,130,0.292,43,9,7,44,70,4,2,18,2,71,0,"3240368"
"New Mexico St.",4,49,26,134,0.172,46,4,7,59,87,9,6,0,2,59,0,"3240368"
"South Dakota St.",3,39,19,117,0.171,34,5,5,48,70,2,0,4,1,46,0,"3213342"
"Iowa",3,48,12,116,0.31,44,2,4,48,58,5,1,8,1,55,1,"3213342"
"Louisville",3,46,14,96,0.333,40,6,12,36,53,2,2,14,0,61,0,"3240384"
"Missouri",3,25,20,88,0.057,24,2,3,31,62,6,1,6,1,31,0,"3240384"
"UNI",4,61,30,196,0.158,57,3,6,91,101,4,2,12,2,72,2,"3240383"
"Creighton",4,66,26,197,0.203,62,4,7,92,95,3,1,29,1,85.5,2,"3240383"
"Alabama St.",3,25,18,81,0.086,24,7,7,22,64,5,2,2,2,35,1,"3240388"
"UCF",3,44,6,74,0.514,42,5,9,32,42,7,1,6,2,53,0,"3240388"
"Colorado St.",5,58,16,137,0.307,53,11,12,51,91,3,4,10,0,78,1,"3240387"
"Central Ark.",5,62,17,144,0.313,54,3,9,53,90,11,1,12,0,72,0,"3240387"
"Alabama A&M",3,21,22,87,-0.011,21,2,5,28,67,7,0,4,3,25,1,"3240386"
"Tulane",3,37,6,73,0.425,34,7,7,34,32,2,0,8,1,48,0,"3240386"
"Boston College",4,62,10,147,0.354,60,8,5,74,73,4,2,14,1,79,2,"3240370"
"UC Irvine",4,58,22,164,0.22,55,4,7,64,95,8,0,12,3,68,2,"3240370"
"Nebraska",3,42,14,101,0.277,39,2,7,46,50,3,1,22,0,56,0,"3213390"
"Kansas St.",3,31,25,108,0.056,30,3,6,36,67,2,3,8,1,41,0,"3213390"
"Arizona",5,65,23,163,0.258,59,10,11,74,86,6,5,0,0,80,1,"3240379"
"Grand Canyon",5,51,16,156,0.224,47,6,8,65,87,10,5,2,0,63,0,"3240379"
"Santa Clara",4,55,27,146,0.192,51,3,9,64,86,6,1,6,5,62,1,"3240392"
"Villanova",4,51,15,147,0.245,47,6,8,61,75,3,0,20,2,67,0,"3240392"
"UC Davis",4,46,25,150,0.14,44,5,11,42,91,7,2,8,0,57,0,"3240393"
"Idaho St.",4,54,19,134,0.261,48,7,6,54,67,5,3,2,0,65,0,"3240393"
"Florida St.",3,50,11,99,0.394,44,5,5,42,47,2,0,15,1,62.5,0,"3240395"
"Samford",3,33,14,95,0.2,31,2,5,34,69,5,1,12,2,42,0,"3240395"
"Texas Tech",5,56,21,149,0.235,51,1,13,55,90,4,6,12,3,69,2,"3240400"
"North Texas",5,61,35,166,0.157,61,4,12,67,93,1,2,12,1,73,1,"3240400"
"Northwestern",4,56,24,143,0.224,52,8,7,51,85,5,1,23,1,76.5,0,"3147223"
"Milwaukee",4,52,21,137,0.226,47,5,3,50,87,8,3,10,5,65,0,"3147223"
"Saint Mary's (CA)",4,54,20,136,0.25,51,5,7,59,72,7,0,22,0,70,1,"3240396"
"Sacramento St.",4,44,26,143,0.126,40,7,12,52,91,5,2,24,0,65,1,"3240396"
"Utah",4,55,23,130,0.246,54,6,13,57,86,9,1,12,4,68,2,"3240401"
"Portland St.",4,48,20,134,0.209,45,9,8,48,78,6,0,12,2,63,1,"3240401"
"ULM",5,56,16,144,0.278,55,4,7,52,93,9,8,8,0,72,1,"3240403"
"Jackson St.",5,63,29,155,0.219,61,9,4,58,96,4,4,4,1,78,3,"3240403"
"Old Dominion",5,53,23,158,0.19,49,4,4,73,92,11,2,16,1,67,1,"3240413"
"Virginia",5,66,31,181,0.193,61,11,13,75,99,4,2,16,1,87,0,"3240413"
"Fairfield",3,33,21,125,0.096,31,3,3,60,66,4,0,12,1,42,2,"3240407"
"LIU",3,48,21,144,0.188,44,4,11,62,68,3,0,18,0,61,1,"3240407"
"Coppin St.",3,39,8,96,0.323,38,6,6,50,46,4,1,12,0,52,1,"3240414"
"Loyola Maryland",3,29,23,107,0.056,28,4,5,44,66,6,1,10,1,39,1,"3240414"
"UNC Asheville",3,27,23,99,0.04,27,5,1,36,69,8,0,10,1,37,0,"3240418"
"Western Caro.",3,43,15,97,0.289,42,8,5,48,52,5,0,14,0,58,0,"3240418"
"Marshall",3,38,19,120,0.158,36,1,1,57,69,5,2,4,3,43,1,"3240421"
"Eastern Ky.",3,49,12,123,0.301,45,5,5,57,57,1,1,2,2,56,1,"3240421"
"High Point",5,69,26,180,0.239,65,3,17,80,100,4,7,10,4,84,1,"3240425"
"Wofford",5,62,24,176,0.216,59,4,11,72,90,3,3,10,0,74,0,"3240425"
"Col. of Charleston",3,35,9,81,0.321,29,12,6,29,45,5,0,8,0,51,0,"3240426"
"Charleston So.",3,26,22,78,0.051,23,5,4,32,69,12,1,0,1,32,0,"3240426"
"N.C. Central",5,54,26,154,0.182,50,6,11,56,89,5,6,6,2,69,2,"3240428"
"Campbell",5,55,21,137,0.248,53,5,12,62,83,6,3,16,2,71,1,"3240428"
"Elon",3,21,22,90,-0.011,20,0,6,32,65,7,0,6,4,24,0,"3240456"
"Duke",3,37,12,83,0.301,31,7,8,41,39,0,0,14,0,51,1,"3240456"
"Illinois",4,61,12,132,0.371,52,2,4,55,66,2,3,12,0,72,0,"3213371"
"UIC",4,53,26,153,0.176,45,2,7,40,93,2,0,8,1,59,0,"3213371"
"Northwestern St.",4,56,22,223,0.152,53,2,4,105,83,1,2,24,0,72,0,"3240446"
"Texas Southern",4,56,27,226,0.128,48,1,4,110,91,2,4,4,0,63,0,"3240446"
"Texas Tech",4,40,28,143,0.084,31,4,9,59,83,8,5,12,0,55,0,"3240434"
"Abilene Christian",4,50,23,150,0.18,43,8,11,69,73,4,4,8,2,66,2,"3240434"
"Stanford",3,42,16,108,0.241,39,8,11,46,55,1,8,2,5,59,2,"3240429"
"Rice",3,31,18,104,0.125,28,1,8,45,64,8,5,6,3,40,0,"3240429"
"North Ala.",4,58,20,150,0.253,54,3,9,66,77,9,1,4,0,64,0,"3240438"
"Alabama St.",4,49,23,145,0.179,44,9,12,58,92,3,1,10,0,64,4,"3240438"
"Le Moyne",3,26,19,86,0.081,22,3,7,22,68,12,0,6,0,32,0,"3240511"
"Binghamton",3,36,11,71,0.352,35,12,5,36,42,3,1,14,0,56,2,"3240511"
"Hofstra",3,38,16,100,0.22,37,7,11,46,52,3,2,14,0,54,2,"3240499"
"Sacred Heart",3,23,21,96,0.021,22,3,7,42,62,7,1,6,1,30,2,"3240499"
"Stonehill",3,26,14,78,0.154,26,2,6,22,69,7,0,6,3,31,1,"3240485"
"Brown",3,46,10,82,0.439,43,7,4,37,41,2,1,14,1,61,1,"3240485"
"USC Upstate",3,40,15,120,0.208,34,5,11,43,68,6,0,6,0,48,0,"3240482"
"Furman",3,44,11,107,0.308,43,6,6,57,55,5,1,10,2,56,1,"3240482"
"NJIT",5,55,21,155,0.219,49,7,7,62,96,13,2,16,1,72,0,"3240463"
"FDU",5,67,25,164,0.256,64,13,13,68,94,7,3,10,2,88,1,"3240463"
"A&M-Corpus Christi",4,54,18,139,0.259,49,6,15,58,79,3,3,8,0,67,1,"3240460"
"UTRGV",4,52,21,136,0.228,49,3,11,60,81,6,1,6,1,59,2,"3240460"
"Ark.-Monticello",3,30,23,98,0.071,25,4,9,35,62,5,3,4,0,39,0,"3240459"
"Ark.-Pine Bluff",3,34,11,89,0.258,29,5,11,39,52,4,5,6,0,47,0,"3240459"
"Southern U.",3,24,16,91,0.088,23,3,5,32,64,7,0,6,1,30,1,"3240457"
"McNeese",3,43,12,99,0.313,43,7,9,45,48,3,3,6,0,56,1,"3240457"
"Prairie View",4,61,23,152,0.25,58,8,12,65,72,1,1,22,0,81,0,"3240454"
"Tex. A&M-Commerce",4,40,21,131,0.145,36,1,6,66,83,8,3,12,4,50,0,"3240454"
"Santa Clara",3,43,17,93,0.28,39,7,8,26,61,6,0,8,0,54,0,"3240515"
"Princeton",3,34,18,85,0.188,34,6,6,27,68,7,2,14,0,49,1,"3240515"
"Louisiana",4,33,25,121,0.066,31,4,6,45,86,5,0,10,2,42,1,"3240516"
"LSU",4,56,21,129,0.271,54,5,8,59,61,4,3,6,2,67,0,"3240516"
"Akron",4,55,25,188,0.16,53,8,9,87,87,4,0,10,2,68,1,"3240529"
"Cleveland St.",4,58,15,178,0.242,50,4,9,89,79,8,8,10,2,75,0,"3240529"
"Saint Peter's",3,24,16,116,0.069,22,3,4,42,67,5,3,8,0,34,0,"3240545"
"Lafayette",3,45,13,119,0.269,43,5,7,58,50,3,0,4,0,52,0,"3240545"
