"match_id","home","away","site","match_date","attendance","home_set1","home_set2","home_set3","home_set4","home_set5","away_set1","away_set2","away_set3","away_set4","away_set5","neutral_site"
"4473206","Wittenberg","Penn St.-Altoona","Pam Evans Smith (Springfield, OH)","01/13/2024 02:30 PM","0",26,25,25,NA,NA,24,19,18,NA,NA,""
"4473208","Kean","St. Joseph's (L.I.)","Hoboken, NJ","01/13/2024 02:30 PM","134",17,21,21,NA,NA,25,25,25,NA,NA,"at Hoboken, NJ"
"4473211","Lancaster Bible","Southern Va.","Lancaster, PA","01/13/2024 03:00 PM","175",15,21,21,NA,NA,25,25,25,NA,NA,""
"4473216","Mount Olive","Roanoke","Crenshaw Gymnasium (Ashland, VA)","01/13/2024 03:00 PM","231",25,25,25,NA,NA,21,10,11,NA,NA,"at Ashland, VA"
"4473210","Fontbonne","Dominican (IL)","Saint Louis, MO","01/13/2024 04:00 PM","150",21,25,25,18,NA,25,17,27,25,NA,""
"4473218","UC Santa Cruz","Vassar","Gilbert Arena (Thousand Oaks, CA)","01/13/2024 04:00 PM","40",18,19,24,NA,NA,25,25,26,NA,NA,"at Thousand Oaks, CA"
"4473213","Elmira","SUNY Poly","Speidel Gymnasium (Elmira, NY)","01/13/2024 04:00 PM","58",28,26,25,NA,NA,26,24,13,NA,NA,""
"4473202","Cal Lutheran","Adrian","Gilbert Arena (Thousand Oaks, CA)","01/13/2024 04:00 PM","150",25,25,25,NA,NA,12,16,14,NA,NA,""
"4492664","Concordia Chicago","Maranatha Baptist","River Forest, IL","01/13/2024 04:00 PM","136",25,25,25,NA,NA,15,10,17,NA,NA,""
"4473222","Stevens","Kean","Hoboken, NJ","01/13/2024 05:00 PM","123",25,25,25,NA,NA,14,12,22,NA,NA,""
"4473219","Stevenson","Juniata","Owings Mills Gymnasium (Owings Mills, MD)","01/13/2024 05:00 PM","88",16,18,18,NA,NA,25,25,25,NA,NA,""
"4473201","East. Mennonite","Averett","Harrisonburg, VA","01/13/2024 05:00 PM","187",25,25,25,NA,NA,8,13,19,NA,NA,""
"4473223","Randolph-Macon","Mount Olive","Crenshaw Gymnasium (Ashland, VA)","01/13/2024 05:00 PM","260",13,16,14,NA,NA,25,25,25,NA,NA,""
"4473225","Averett","Mt. St. Joseph","Harrisonburg, VA","01/13/2024 05:00 PM","81",8,10,9,NA,NA,25,25,25,NA,NA,"at Harrisonburg, VA"
"4473183","Cal Lutheran","Vassar","Gilbert Arena (Thousand Oaks, CA)","01/13/2024 07:00 PM","250",25,25,23,25,NA,23,22,25,22,NA,""
"4473233","Adrian","UC Santa Cruz","Thousand Oaks, CA","01/13/2024 10:00 PM","50",19,18,14,NA,NA,25,25,25,NA,NA,"at Thousand Oaks, CA"
"4473235","Missouri S&T","Dominican (IL)","Rolla, MO","01/14/2024 02:00 PM","115",25,25,25,NA,NA,22,21,20,NA,NA,""
"4492873","Lakeland","Carthage","Moose and Dona Woltzen Gymnasium (Plymouth, WI)","01/15/2024 01:00 AM","94",25,22,19,15,NA,23,25,25,25,NA,""
"4492056","Ball St.","Trine","Muncie, IN","01/16/2024 06:00 PM","454",25,25,25,NA,NA,16,20,19,NA,NA,""
"4473242","Geneva","Carlow","Metheny Fieldhouse (Beaver Falls, PA)","01/16/2024 07:00 PM","128",29,25,26,NA,NA,27,22,24,NA,NA,""
"4473245","Lasell","Elms","Auburndale, MA","01/16/2024 07:00 PM","100",25,25,25,NA,NA,14,23,19,NA,NA,""
"4473240","CSUN","Cal Lutheran","Premier America Credit Union Arena (Northridge, CA)","01/16/2024 09:00 PM","248",25,25,25,NA,NA,15,15,23,NA,NA,""
"4473252","Va. Wesleyan","Roanoke","Virginia Beach, VA","01/17/2024 06:00 PM","568",26,15,16,19,NA,24,25,25,25,NA,""
"4473254","Thiel","St. Norbert","Maenpa Court at Beeghly Gymnasium (Greenville, PA)","01/17/2024 07:00 PM","97",22,20,12,NA,NA,25,25,25,NA,NA,""
"4473260","Stevenson","Marymount (VA)","Owings Mills Gymnasium (Owings Mills, MD)","01/18/2024 06:00 PM","99",25,25,21,24,10,21,23,25,26,15,""
"4473259","Eastern Nazarene","Elms","Quincy, MA","01/18/2024 06:00 PM","211",25,30,25,NA,NA,17,28,16,NA,NA,""
"4473257","Augustana (IL)","Concordia Chicago","Rock Island, IL","01/18/2024 06:00 PM","34",25,25,25,NA,NA,18,17,16,NA,NA,""
"4473265","Springfield","Emmanuel (MA)","Blake Arena (Springfield, MA)","01/18/2024 07:00 PM","175",25,25,25,NA,NA,19,14,16,NA,NA,""
"4473269","Eastern","Immaculata","St Davids, PA","01/18/2024 07:00 PM","211",25,25,25,NA,NA,16,11,16,NA,NA,""
"4473262","Wis.-Stevens Point","Lakeland","Berg Gym (Stevens Point, WI)","01/18/2024 07:00 PM","259",19,25,25,20,22,25,23,21,25,20,""
"4473264","Cairn","Misericordia","Mason Activity Center (Langhorne, PA)","01/18/2024 07:00 PM","125",14,20,19,NA,NA,25,25,25,NA,NA,""
"4473268","Dominican (IL)","North Central (IL)","River Forest, IL","01/18/2024 08:00 PM","200",25,27,25,NA,NA,17,25,20,NA,NA,""
"4473267","IIT","Maryville (MO)","Keating Sports Center (Chicago, IL)","01/18/2024 08:00 PM","120",22,18,22,NA,NA,25,25,25,NA,NA,""
"4473275","Nazareth","SUNY Poly","Rochester, NY","01/19/2024 03:00 PM","123",25,25,25,NA,NA,17,20,17,NA,NA,""
"4473272","Lasell","SUNY Poly","Rochester, NY","01/19/2024 03:00 PM","30",25,25,25,NA,NA,14,17,23,NA,NA,"at Rochester, NY"
"4473276","Hobart","Penn St.-Behrend","Geneva, NY","01/19/2024 03:00 PM","236",25,25,25,NA,NA,20,18,22,NA,NA,""
"4473277","Saint Vincent","Chatham","Carey Center (Latrobe, PA)","01/19/2024 03:30 PM","117",25,25,25,NA,NA,9,20,11,NA,NA,""
"4473279","Penn St.-Behrend","St. Norbert","Geneva, NY","01/19/2024 05:00 PM","30",25,16,16,NA,NA,27,25,25,NA,NA,"at Geneva, NY"
"4473281","St. John Fisher","Houghton","Rochester, NY","01/19/2024 05:00 PM","87",25,25,25,NA,NA,8,11,14,NA,NA,""
"4473282","Roanoke","Lees-McRae","Cregger Center (Salem, VA)","01/19/2024 05:00 PM","174",23,25,20,25,15,25,22,25,14,8,""
"4473285","Geneva","Hiram","Carey Center (Latrobe, PA)","01/19/2024 05:30 PM","53",21,11,25,24,NA,25,25,20,26,NA,"at Latrobe, PA"
"4473286","Bethany (WV)","Chatham","Carey Center (Latrobe, PA)","01/19/2024 05:30 PM","35",12,13,12,NA,NA,25,25,25,NA,NA,"at Latrobe, PA"
"4473284","North Park","Calvin","Fond du Lac, WI","01/19/2024 06:00 PM","91",25,23,25,25,NA,14,25,16,13,NA,"at Fond du Lac, WI"
"4473288","Loras","Concordia Wisconsin","Lillis Athletic and Wellness Center (Dubuque, IA)","01/19/2024 07:00 PM","205",25,25,25,NA,NA,19,19,21,NA,NA,""
"4473278","UC Santa Cruz","NYU","West Field House (Santa Cruz, CA)","01/19/2024 07:00 PM","151",24,25,21,30,NA,26,20,25,32,NA,""
"4473293","Wis.-Stevens Point","Edgewood","Berg Gym (Stevens Point, WI)","01/19/2024 07:00 PM","144",12,20,23,NA,NA,25,25,25,NA,NA,""
"4473301","Nazareth","Lasell","Rochester, NY","01/19/2024 07:00 PM","60",25,25,25,27,NA,19,27,17,25,NA,""
"4473297","St. John Fisher","Juniata","Rochester, NY","01/19/2024 07:00 PM","127",26,27,26,25,NA,28,25,24,22,NA,""
"4473296","Elms","Regis (MA)","Picknelly Arena (Chicopee, MA)","01/19/2024 07:00 PM","50",19,15,22,NA,NA,25,25,25,NA,NA,""
"4473294","St. Norbert","Carlow","Metheny Fieldhouse (Beaver Falls, PA)","01/19/2024 07:00 PM","30",21,25,25,25,NA,25,14,22,15,NA,"at Beaver Falls, PA"
"4473313","Hiram","Bethany (WV)","Carey Center (Latrobe, PA)","01/19/2024 07:30 PM","25",25,25,25,NA,NA,9,16,16,NA,NA,"at Latrobe, PA"
"4473311","Saint Vincent","Geneva","Carey Center (Latrobe, PA)","01/19/2024 07:30 PM","179",25,25,25,25,NA,21,20,27,11,NA,""
"4473309","Drew","Saint Elizabeth","Madison, NJ","01/19/2024 07:30 PM","175",25,25,25,NA,NA,13,16,16,NA,NA,""
"4473314","Southern Va.","Wittenberg","Cregger Center (Salem, VA)","01/19/2024 07:30 PM","112",25,25,25,NA,NA,10,18,18,NA,NA,"at Salem, VA"
"4473302","Rockford","Wabash","Rockford, IL","01/19/2024 08:00 PM","169",17,15,25,NA,NA,25,25,27,NA,NA,""
"4473307","Benedictine (IL)","Adrian","Lisle, IL","01/19/2024 08:00 PM","433",25,25,26,NA,NA,21,17,24,NA,NA,""
"4473295","Marian (WI)","Olivet","Sadoff Gymnasium (Fond du Lac, WI)","01/19/2024 08:00 PM","134",25,21,25,25,NA,11,25,21,20,NA,""
"4473310","Cal Lutheran","Carthage","Santa Cruz, CA","01/19/2024 10:00 PM","90",25,25,23,25,NA,22,18,25,17,NA,"at Santa Cruz, CA"
"4473317","Arcadia","Baruch","Glenside, PA","01/20/2024 12:00 AM","250",18,25,17,25,15,25,22,25,18,13,""
"4524828","Eastern Nazarene","Fisher","Quincy, MA","01/20/2024 12:00 AM","86",25,25,25,NA,NA,17,11,15,NA,NA,""
"4473324","Hobart","St. Norbert","Geneva, NY","01/20/2024 10:00 AM","164",25,25,25,NA,NA,18,15,20,NA,NA,""
"4473323","Roanoke","Wittenberg","Cregger Center (Salem, VA)","01/20/2024 10:00 AM","434",25,15,25,25,NA,21,25,20,19,NA,""
"4473322","North Park","Olivet","Sadoff Gymnasium (Fond du Lac, WI)","01/20/2024 10:00 AM","23",25,22,24,31,NA,23,25,26,33,NA,"at Fond du Lac, WI"
"4473325","Lees-McRae","Southern Va.","Cregger Center (Salem, VA)","01/20/2024 10:00 AM","243",14,19,15,NA,NA,25,25,25,NA,NA,"at Salem, VA"
"4473326","Lancaster Bible","Elizabethtown","Lancaster, PA","01/20/2024 11:00 AM","168",25,25,25,NA,NA,23,19,20,NA,NA,""
"4473328","Marymount (VA)","Eastern","Arlington, VA","01/20/2024 11:00 AM","189",25,25,25,NA,NA,16,17,16,NA,NA,""
"4473329","Saint Vincent","Hiram","Carey Center (Latrobe, PA)","01/20/2024 11:00 AM","137",24,22,25,23,NA,26,25,20,25,NA,""
"4473331","Geneva","Bethany (WV)","Carey Center (Latrobe, PA)","01/20/2024 11:00 AM","60",25,25,25,NA,NA,18,13,16,NA,NA,"at Latrobe, PA"
"4473332","Lasell","Juniata","Rochester, NY","01/20/2024 11:00 AM","53",25,22,26,18,13,21,25,24,25,15,"at Rochester, NY"
"4473335","Nazareth","Houghton","Rochester, NY","01/20/2024 12:00 PM","120",25,25,25,NA,NA,7,18,15,NA,NA,""
"4473372","Russell Sage","Hilbert","Kahl Campus Center (Albany, NY)","01/20/2024 12:00 PM","125",16,13,15,NA,NA,25,25,25,NA,NA,""
"4473365","Kean","Penn St.-Behrend","Geneva, NY","01/20/2024 12:00 PM","117",25,25,25,NA,NA,20,20,20,NA,NA,"at Geneva, NY"
"4473339","Mount Aloysius","Bard","Athletic Convocation & Wellness Center (Cresson, PA)","01/20/2024 12:00 PM","17",25,25,25,NA,NA,18,19,23,NA,NA,""
"4473337","Saint Elizabeth","Rutgers-Newark","Morristown, NJ","01/20/2024 12:00 PM","60",15,16,21,NA,NA,25,25,25,NA,NA,""
"4473336","King's (PA)","Lehman","Scandlon Gym (Wilkes-Barre, PA)","01/20/2024 12:00 PM","75",25,25,25,NA,NA,23,11,17,NA,NA,""
"4473334","Vassar","SUNY Potsdam","Kenyon Hall (Poughkeepsie, NY)","01/20/2024 12:00 PM","115",25,25,25,NA,NA,18,16,12,NA,NA,""
"4473349","Elizabethtown","Penn St.-Altoona","Lancaster, PA","01/20/2024 01:00 PM","128",25,19,19,22,NA,22,25,25,25,NA,"at Lancaster, PA"
"4473348","Va. Wesleyan","Eastern","Arlington, VA","01/20/2024 01:00 PM","164",27,25,18,25,15,29,22,25,17,9,"at Arlington, VA"
"4473351","Thiel","Bethany (WV)","Latrobe, PA","01/20/2024 01:00 PM","70",25,25,25,NA,NA,12,18,9,NA,NA,"at Latrobe, PA"
"4473347","Mt. St. Joseph","Wis. Lutheran","Cincinnati, OH","01/20/2024 01:00 PM","45",25,25,25,NA,NA,16,17,19,NA,NA,""
"4473333","Marian (WI)","Calvin","Sadoff Gymnasium (Fond du Lac, WI)","01/20/2024 01:00 PM","211",25,25,25,NA,NA,19,17,15,NA,NA,""
"4473345","Saint Vincent","Thiel","Carey Center (Latrobe, PA)","01/20/2024 01:00 PM","137",25,25,17,21,9,23,23,25,25,15,""
"4473343","MIT","Wentworth","Rockwell Cage (Cambridge, MA)","01/20/2024 01:00 PM","112",24,22,21,NA,NA,26,25,25,NA,NA,""
"4473350","Hiram","Chatham","Carey Center (Latrobe, PA)","01/20/2024 01:00 PM","53",25,25,32,NA,NA,17,15,30,NA,NA,"at Latrobe, PA"
"4473342","St. John Fisher","Lasell","Rochester, NY","01/20/2024 01:00 PM","133",25,24,27,26,15,11,26,25,28,10,""
"4473346","Messiah","Drew","Mechanicsburg, PA","01/20/2024 01:00 PM","382",25,28,25,NA,NA,19,26,21,NA,NA,""
"4473341","Augustana (IL)","Concordia Wisconsin","Rock Island, IL","01/20/2024 02:00 PM","63",25,25,25,NA,NA,22,21,13,NA,NA,""
"4473319","Wells","Hilbert","Albany, NY","01/20/2024 02:00 PM","125",19,20,28,23,NA,25,25,26,25,NA,"at Albany, NY"
"4473358","Lehman","Neumann","Scandlon Gym (Wilkes-Barre, PA)","01/20/2024 02:00 PM","30",21,13,22,NA,NA,25,25,25,NA,NA,"at Wilkes-Barre, PA"
"4473357","Lees-McRae","Wittenberg","Cregger Center (Salem, VA)","01/20/2024 02:00 PM","143",25,25,28,NA,NA,22,23,26,NA,NA,"at Salem, VA"
"4473356","SUNY Potsdam","Rivier","Poughkeepsie, N.Y.","01/20/2024 02:00 PM","65",26,12,23,17,NA,24,25,25,25,NA,"at Poughkeepsie, N.Y."
"4473355","Olivet","Calvin","Sadoff Gymnasium (Fond du Lac, WI)","01/20/2024 02:00 PM","127",25,25,25,NA,NA,23,23,17,NA,NA,"at Fond du Lac, WI"
"4473354","Bard","Wilkes","Cresson, PA","01/20/2024 02:00 PM","57",21,21,22,NA,NA,25,25,25,NA,NA,"at Cresson, PA"
"4473315","Eastern Nazarene","Fisher","Quincy, MA","01/20/2024 02:30 PM","133",25,25,25,NA,NA,13,8,10,NA,NA,""
"4473330","Kean","St. Norbert","Geneva, NY","01/20/2024 03:00 PM","123",25,25,25,NA,NA,22,20,20,NA,NA,"at Geneva, NY"
"4473367","Misericordia","Juniata","Rochester, NY","01/20/2024 03:00 PM","43",25,25,25,28,15,19,22,27,30,4,"at Rochester, NY"
"4473366","Geneva","Chatham","Carey Center (Latrobe, PA)","01/20/2024 03:00 PM","35",22,25,22,25,15,25,17,25,23,10,"at Latrobe, PA"
"4473364","Trine","Wis. Lutheran","Cincinnati, OH","01/20/2024 03:00 PM","150",25,25,25,NA,NA,16,18,23,NA,NA,"at Cincinnati, OH"
"4473363","Stevens","Wentworth","Rockwell Cage (Cambridge, MA)","01/20/2024 03:00 PM","120",25,19,25,22,10,23,25,17,25,15,"at Cambridge, MA"
"4473362","Marymount (VA)","Va. Wesleyan","Arlington, VA","01/20/2024 03:00 PM","178",25,25,25,NA,NA,15,17,19,NA,NA,""
"4473361","Lancaster Bible","Penn St.-Altoona","Lancaster, PA","01/20/2024 03:00 PM","187",25,25,23,25,NA,18,15,25,19,NA,""
"4473376","Hobart","Carlow","Geneva, NY","01/20/2024 04:00 PM","154",25,25,26,NA,NA,16,21,24,NA,NA,""
"4473338","Russell Sage","Wells","Kahl Campus Center (Albany, NY)","01/20/2024 04:00 PM","125",20,25,27,25,8,25,21,29,20,15,""
"4473318","St. Joseph's (L.I.)","Springfield","Patchogue, NY","01/20/2024 04:00 PM","187",15,17,19,NA,NA,25,25,25,NA,NA,""
"4473369","Vassar","Rivier","Kenyon Hall (Poughkeepsie, NY)","01/20/2024 04:00 PM","108",25,25,25,NA,NA,14,18,17,NA,NA,""
"4473370","King's (PA)","Neumann","Scandlon Gym (Wilkes-Barre, PA)","01/20/2024 04:00 PM","115",25,25,25,NA,NA,18,16,13,NA,NA,""
"4473371","Roanoke","Southern Va.","Cregger Center (Salem, VA)","01/20/2024 04:00 PM","340",16,16,16,NA,NA,25,25,25,NA,NA,""
"4473373","Mount Aloysius","Wilkes","Athletic Convocation & Wellness Center (Cresson, PA)","01/20/2024 04:00 PM","47",20,16,19,NA,NA,25,25,25,NA,NA,""
"4473368","Marian (WI)","North Park","Sadoff Gymnasium (Fond du Lac, WI)","01/20/2024 05:00 PM","196",25,25,25,NA,NA,19,16,18,NA,NA,""
"4473320","Carthage","NYU","Santa Cruz, Calif.","01/20/2024 05:00 PM","85",19,16,25,25,17,25,25,21,23,19,"at Santa Cruz, Calif."
"4473379","St. John Fisher","Misericordia","Rochester, NY","01/20/2024 05:00 PM","97",25,25,25,NA,NA,17,15,17,NA,NA,""
"4473382","Mt. St. Joseph","Trine","Cincinnati, OH","01/20/2024 05:00 PM","150",21,18,20,NA,NA,25,25,25,NA,NA,""
"4473381","MIT","Stevens","Rockwell Cage (Cambridge, MA)","01/20/2024 05:00 PM","55",23,25,22,22,NA,25,22,25,25,NA,""
"4473385","Ramapo","Cairn","Mahwah, NJ","01/20/2024 07:00 PM","50",25,25,25,NA,NA,22,22,23,NA,NA,""
"4473401","Baldwin Wallace","Buffalo St.","Ursprung Gymnasium (Berea, OH)","01/20/2024 07:00 PM","136",25,25,21,25,NA,22,19,25,18,NA,""
"4473391","North Central (IL)","Adrian","Gregory Arena (Naperville, IL)","01/20/2024 08:30 PM","117",25,25,25,NA,NA,10,18,18,NA,NA,""
"4473388","UC Santa Cruz","Cal Lutheran","West Field House (Santa Cruz, CA)","01/20/2024 10:00 PM","160",17,21,27,17,NA,25,25,25,25,NA,""
"4473394","East. Mennonite","Buffalo St.","Ursprung Gymnasium (Berea, OH)","01/21/2024 11:00 AM","53",25,19,25,23,18,22,25,20,25,16,"at Berea, OH"
"4473395","Cal Lutheran","NYU","Santa Cruz, CA","01/21/2024 01:00 PM","57",33,22,25,25,NA,31,25,21,22,NA,"at Santa Cruz, CA"
"4473393","UC Santa Cruz","Carthage","West Field House (Santa Cruz, CA)","01/21/2024 01:00 PM","70",22,17,22,NA,NA,25,25,25,NA,NA,""
"4473386","Baldwin Wallace","East. Mennonite","Ursprung Gymnasium (Berea, OH)","01/21/2024 01:30 PM","138",27,23,25,28,NA,25,25,18,26,NA,""
"4473397","Lakeland","Olivet","Moose and Dona Woltzen Gymnasium (Plymouth, WI)","01/21/2024 02:00 PM","80",25,25,25,NA,NA,20,21,21,NA,NA,""
"4473283","Wilson","Hood","Gannett Field House (Chambersburg, PA)","01/21/2024 02:00 PM","115",23,25,25,25,NA,25,23,23,16,NA,""
"4473400","Bryn Athyn","Sarah Lawrence","Asplundh Field House (Bryn Athyn, PA)","01/21/2024 03:00 PM","218",25,25,25,NA,NA,22,23,20,NA,NA,""
"4473399","Olivet","Ill. Wesleyan","Moose and Dona Woltzen Gymnasium (Plymouth, WI)","01/21/2024 04:00 PM","73",23,16,23,NA,NA,25,25,25,NA,NA,"at Plymouth, WI"
"4473403","Immaculata","Sarah Lawrence","Bryn Athyn, PA","01/21/2024 05:00 PM","148",25,25,25,NA,NA,18,17,17,NA,NA,"at Bryn Athyn, PA"
"4473402","Lakeland","Ill. Wesleyan","Moose and Dona Woltzen Gymnasium (Plymouth, WI)","01/21/2024 06:00 PM","114",25,25,21,17,10,23,23,25,25,15,""
"4473404","Bryn Athyn","Immaculata","Asplundh Field House (Bryn Athyn, PA)","01/21/2024 07:00 PM","231",18,23,22,NA,NA,25,25,25,NA,NA,""
"4473406","Baruch","Stevens","New York, NY","01/23/2024 06:00 PM","150",20,28,25,12,NA,25,30,17,25,NA,""
"4473413","Thomas More","Mt. St. Joseph","Connor Convocation Center (Crestview Hills, KY)","01/23/2024 07:00 PM","124",25,25,26,NA,NA,23,19,24,NA,NA,""
"4473417","Mount Aloysius","Wilson","Athletic Convocation & Wellness Center (Cresson, PA)","01/23/2024 07:00 PM","67",25,26,19,25,10,22,28,25,22,15,""
"4473416","Misericordia","Lancaster Bible","Dallas, PA","01/23/2024 07:00 PM","50",25,13,28,25,NA,17,25,26,20,NA,""
"4473419","Houghton","Penn St.-Behrend","Houghton, NY","01/23/2024 07:00 PM","150",12,14,15,NA,NA,25,25,25,NA,NA,""
"4473418","Wis.-Stevens Point","St. Norbert","Berg Gym (Stevens Point, WI)","01/23/2024 08:00 PM","356",25,25,19,25,NA,13,18,25,23,NA,""
"4473415","Ill. Wesleyan","Rockford","Shirk Center (Bloomington, IL)","01/23/2024 08:00 PM","145",25,25,22,25,NA,19,15,25,22,NA,""
"4473410","IIT","North Park","Keating Sports Center (Chicago, IL)","01/23/2024 08:00 PM","55",25,25,25,NA,NA,15,19,19,NA,NA,""
"4473409","MSOE","Loras","Kern Center (Milwaukee, WI)","01/23/2024 08:00 PM","258",21,19,16,NA,NA,25,25,25,NA,NA,""
"4473421","Hunter","Arcadia","Hunter Sportsplex (New York, NY)","01/24/2024 06:00 PM","122",21,22,25,25,15,25,25,18,18,9,""
"4473423","Geneva","Bethany (WV)","Metheny Fieldhouse (Beaver Falls, PA)","01/24/2024 07:00 PM","85",25,25,25,NA,NA,13,9,14,NA,NA,""
"4473424","Neumann","Eastern","Aston, PA","01/24/2024 07:00 PM","195",25,16,21,15,NA,8,25,25,25,NA,""
"4473425","Endicott","Rivier","Beverly, MA","01/24/2024 07:00 PM","113",28,17,27,18,19,26,25,25,25,17,""
"4473436","John Jay","Drew","Doghouse (New York, NY)","01/24/2024 07:00 PM","75",24,22,16,NA,NA,26,25,25,NA,NA,""
"4473429","Russell Sage","SUNY Poly","Kahl Campus Center (Albany, NY)","01/24/2024 07:00 PM","254",18,22,20,NA,NA,25,25,25,NA,NA,""
"4473430","Brooklyn","Purchase","Brooklyn, NY","01/24/2024 07:00 PM","57",25,21,25,23,15,11,25,19,25,12,""
"4473431","SUNY New Paltz","Rutgers-Newark","New Paltz, NY","01/24/2024 07:00 PM","130",25,25,25,NA,NA,22,14,20,NA,NA,""
"4473432","Kean","New Jersey City","Union, NJ","01/24/2024 07:00 PM","120",25,25,26,25,NA,20,20,28,20,NA,""
"4473433","Randolph-Macon","Va. Wesleyan","Crenshaw Gymnasium (Ashland, VA)","01/24/2024 07:00 PM","357",25,25,22,25,NA,21,23,25,20,NA,""
"4473422","Springfield","Eastern Nazarene","Blake Arena (Springfield, MA)","01/24/2024 07:00 PM","150",25,25,21,25,NA,19,13,25,18,NA,""
"4473428","Saint Elizabeth","Bryn Athyn","Morristown, NJ","01/24/2024 07:00 PM","37",25,25,25,NA,NA,19,19,13,NA,NA,""
"4473439","Averett","Warren Wilson","Danville, VA","01/25/2024 06:00 PM","250",17,25,25,26,11,25,22,20,28,15,""
"4473447","Widener","Wilkes","Schwartz Center (Chester, PA)","01/25/2024 07:00 PM","124",23,25,25,24,NA,25,22,12,20,NA,""
"4473441","Baruch","NYU","New York, NY","01/25/2024 07:00 PM","270",25,25,24,26,18,27,23,26,24,16,""
"4473449","Elizabethtown","Cairn","Thompson Gymnasium (Elizabethtown, PA)","01/25/2024 08:00 PM","125",25,25,25,NA,NA,17,17,21,NA,NA,""
"4473440","Augustana (IL)","Edgewood","Rock Island, IL","01/25/2024 08:00 PM","34",25,25,25,NA,NA,23,21,19,NA,NA,""
"4473442","Carthage","Aurora","Tarble Arena (Kenosha, WI)","01/25/2024 08:00 PM","421",25,25,25,NA,NA,10,18,17,NA,NA,""
