"match_id","home","away","site","match_date","attendance","home_set1","home_set2","home_set3","home_set4","home_set5","away_set1","away_set2","away_set3","away_set4","away_set5","neutral_site"
"3238365","Miami (OH)","Samford","Larry O. Finch Center (Memphis, TN)","08/25/2023 11:00 AM","300",20,19,24,NA,NA,25,25,26,NA,NA,"at Memphis, TN"
"3238366","Eastern Mich.","SIUE","Renaissance Coliseum (Peoria, IL)","08/25/2023 11:00 AM","0",22,20,25,21,NA,25,25,19,25,NA,"at Peoria, IL"
"3238332","UTEP","Washington","Pride Roofing University Center (Hammond, LA)","08/25/2023 11:00 AM","97",23,25,25,22,15,25,19,23,25,9,"at Hammond, LA"
"3238344","Marquette","Western Ky.","Frericks Center (Dayton, OH)","08/25/2023 12:00 PM","89",19,26,23,21,NA,25,24,25,25,NA,"at Dayton, OH"
"3238352","Texas Tech","Houston Christian","United Supermarkets Arena (Lubbock, TX)","08/25/2023 12:00 PM","100",26,20,27,25,15,28,25,25,18,13,""
"3238382","East Carolina","UNC Greensboro","Hanner Fieldhouse (Statesboro, GA)","08/25/2023 12:00 PM","45",25,25,25,NA,NA,21,12,15,NA,NA,"at Statesboro, GA"
"3238381","Manhattan","Saint Mary's (CA)","Swenson Gym (Ogden, UT)","08/25/2023 12:00 PM","53",14,17,19,NA,NA,25,25,25,NA,NA,"at Ogden, UT"
"3238355","Southeast Mo. St.","Evansville","Houck Field House (Cape Girardeau, MO)","08/25/2023 12:00 PM","120",26,26,25,NA,NA,24,24,23,NA,NA,""
"3238363","South Dakota St.","Green Bay","UniWyo Sports Complex (Laramie, WY)","08/25/2023 12:00 PM","48",19,26,17,NA,NA,25,28,25,NA,NA,"at Laramie, WY"
"3238371","Temple","Iona","McGonigle Hall (Philadelphia, PA)","08/25/2023 12:00 PM","340",25,25,25,NA,NA,16,18,16,NA,NA,""
"3238373","Charlotte","Charleston So.","Halton Arena (Charlotte, NC)","08/25/2023 12:00 PM","668",25,25,25,NA,NA,12,23,15,NA,NA,""
"3238374","Butler","Kent St.","Hinkle Fieldhouse (Indianapolis, IN)","08/25/2023 12:00 PM","523",25,25,25,NA,NA,15,23,17,NA,NA,""
"3238376","Fla. Atlantic","Holy Cross","Abessinio Court at Eleanor R. Baldwin Arena (Boca Raton, FL)","08/25/2023 12:00 PM","121",25,25,25,NA,NA,22,18,16,NA,NA,""
"3238377","North Dakota","Kennesaw St.","Shroyer Gym (Bozeman, MT)","08/25/2023 12:00 PM","100",33,16,18,NA,NA,35,25,25,NA,NA,"at Bozeman, MT"
"3238378","Davidson","Le Moyne","TD Arena (Charleston, SC)","08/25/2023 12:00 PM","109",25,25,25,NA,NA,15,2,17,NA,NA,"at Charleston, SC"
"3238385","App State","William & Mary","Holmes Convocation Center (Boone, NC)","08/25/2023 12:30 PM","150",25,25,25,NA,NA,22,18,19,NA,NA,""
"3238368","A&M-Corpus Christi","Portland","Johnson Coliseum (Huntsville, TX)","08/25/2023 12:30 PM","75",21,21,25,19,NA,25,25,22,25,NA,"at Huntsville, TX"
"3238386","Virginia Tech","Morgan St.","Cassell Coliseum (Blacksburg, VA)","08/25/2023 12:30 PM","236",25,25,25,NA,NA,12,19,9,NA,NA,""
"3238369","Arkansas St.","Little Rock","First National Bank Arena (Jonesboro, AR)","08/25/2023 01:00 PM","129",26,25,25,NA,NA,24,17,13,NA,NA,""
"3238398","USC Upstate","Queens (NC)","Johnson Arena (Morehead, KY)","08/25/2023 01:00 PM","100",22,25,25,25,NA,25,23,13,22,NA,"at Morehead, KY"
"3238396","Central Ark.","Colgate","Hearnes Center (Columbia, MO)","08/25/2023 01:00 PM","0",25,15,22,25,NA,22,25,25,27,NA,"at Columbia, MO"
"3238395","New Hampshire","Southern Ind.","Wilkinson Hall (Bloomington, IN)","08/25/2023 01:00 PM","157",25,27,20,25,NA,19,25,25,21,NA,"at Bloomington, IN"
"3238394","UNC Asheville","Alabama A&M","Justice Center (Asheville, NC)","08/25/2023 01:00 PM","211",25,25,25,NA,NA,16,22,17,NA,NA,""
"3238329","Georgia St.","South Carolina St.","GSU Sports Arena (Atlanta, GA)","08/25/2023 01:00 PM","170",25,25,25,NA,NA,23,11,17,NA,NA,""
"3238383","Belmont","Saint Francis (PA)","Beeghly Center (Youngstown, OH)","08/25/2023 01:00 PM","55",23,23,25,25,11,25,25,19,17,15,"at Youngstown, OH"
"3238681","California Baptist","Jacksonville","Leavey Center (Santa Clara, CA)","08/25/2023 01:00 PM","65",23,25,25,18,8,25,17,18,25,15,"at Santa Clara, CA"
"3238335","Arizona","UC Davis","McKale Center (Tucson, AZ)","08/25/2023 01:00 PM","1615",21,25,19,18,NA,25,17,25,25,NA,""
"3238336","CSU Bakersfield","Eastern Wash.","Icardo Center (Bakersfield, CA)","08/25/2023 01:00 PM","1581",25,26,29,NA,NA,18,24,27,NA,NA,""
"3238362","Seton Hall","New Mexico","Bren Events Center (Irvine, CA)","08/25/2023 01:00 PM","174",15,25,13,NA,NA,25,27,25,NA,NA,"at Irvine, CA"
"3238375","UIC","St. Thomas (MN)","Credit Union 1 Arena (Chicago, IL)","08/25/2023 01:00 PM","122",25,34,15,19,15,16,32,25,25,8,""
"3238400","Bethune-Cookman","Marshall","Richard V. Moore Gymnasium (Daytona Beach, FL)","08/25/2023 01:30 PM","141",24,12,17,NA,NA,26,25,25,NA,NA,""
"3238392","Ark.-Pine Bluff","UIW","Wisdom Volleyball Gym (Stephenville, TX)","08/25/2023 01:30 PM","63",18,19,13,NA,NA,25,25,25,NA,NA,"at Stephenville, TX"
"3238391","Missouri St.","Tex. A&M-Commerce","Convocation Center (San Antonio, TX)","08/25/2023 01:30 PM","78",25,25,25,NA,NA,17,15,14,NA,NA,"at San Antonio, TX"
"3238401","Ohio","UMBC","JMU Convocation Center (Harrisonburg, VA)","08/25/2023 01:30 PM","104",25,21,21,25,15,20,25,25,17,17,"at Harrisonburg, VA"
"3238387","Southeastern La.","Grambling","Pride Roofing University Center (Hammond, LA)","08/25/2023 01:30 PM","102",25,25,25,NA,NA,18,16,14,NA,NA,""
"3238389","Alabama","Mississippi Val.","Foster Auditorium (Tuscaloosa, AL)","08/25/2023 01:30 PM","512",25,25,25,NA,NA,8,10,14,NA,NA,""
"3238372","Wyoming","Winthrop","UniWyo Sports Complex (Laramie, WY)","08/25/2023 02:00 PM","722",25,25,25,NA,NA,14,16,23,NA,NA,""
"3238393","Eastern Ill.","ULM","Lantz Arena (Charleston, IL)","08/25/2023 02:00 PM","100",25,25,25,NA,NA,22,13,17,NA,NA,""
"3238370","Utah Valley","NC State","Lockhart Arena (Orem, UT)","08/25/2023 02:00 PM","237",25,15,20,12,NA,21,25,25,25,NA,""
"3238408","North Carolina","Pacific","McKale Center (Tucson, AZ)","08/25/2023 02:00 PM","0",27,22,25,22,15,25,25,22,25,13,"at Tucson, AZ"
"3238402","Wichita St.","Notre Dame","United Supermarkets Arena (Lubbock, TX)","08/25/2023 02:30 PM","70",18,25,25,23,12,25,20,18,25,15,"at Lubbock, TX"
"3238388","Montana St.","Oregon St.","Shroyer Gym (Bozeman, MT)","08/25/2023 02:30 PM","338",14,25,14,25,15,25,21,25,21,13,""
"3238390","Weber St.","Utah Tech","Swenson Gym (Ogden, UT)","08/25/2023 02:30 PM","168",24,22,25,25,15,26,25,14,15,6,""
"3238404","Nicholls","Portland","Johnson Coliseum (Huntsville, TX)","08/25/2023 03:00 PM","75",25,25,15,25,NA,22,9,25,23,NA,"at Huntsville, TX"
"3238429","Presbyterian","Stetson","Hanover Hall (Wilmington, NC)","08/25/2023 03:00 PM","100",14,25,16,18,NA,25,23,25,25,NA,"at Wilmington, NC"
"3238427","Mercer","Mississippi Val.","Foster Auditorium (Tuscaloosa, AL)","08/25/2023 03:00 PM","150",25,25,25,NA,NA,10,13,12,NA,NA,"at Tuscaloosa, AL"
"3238423","Stony Brook","Gardner-Webb","Liberty Arena (Lynchburg, VA)","08/25/2023 03:00 PM","76",23,15,19,NA,NA,25,25,25,NA,NA,"at Lynchburg, VA"
"3238412","Florida St.","Western Caro.","Ramsey Student Center (Athens, GA)","08/25/2023 03:00 PM","89",25,25,25,NA,NA,14,9,15,NA,NA,"at Athens, GA"
"3238413","Providence","Southern Utah","Icardo Center (Bakersfield, CA)","08/25/2023 03:00 PM","45",21,26,17,18,NA,25,24,25,25,NA,"at Bakersfield, CA"
"3238415","Central Mich.","Southern Ill.","Houck Field House (Cape Girardeau, MO)","08/25/2023 03:00 PM","85",25,19,23,18,NA,17,25,25,25,NA,"at Cape Girardeau, MO"
"3238416","Xavier","Indiana St.","Fifth Third Arena (Cincinnati, OH)","08/25/2023 03:00 PM","412",25,25,23,25,NA,19,16,25,17,NA,"at Cincinnati, OH"
"3238418","NJIT","Delaware St.","David S. Mack Physical Education Center (Hempstead, NY)","08/25/2023 03:00 PM","102",23,23,23,NA,NA,25,25,25,NA,NA,"at Hempstead, NY"
"3238419","Bowling Green","ETSU","Regents Hall (Highland Heights, KY)","08/25/2023 03:00 PM","150",25,25,26,NA,NA,16,10,24,NA,NA,"at Highland Heights, KY"
"3238421","UNI","Villanova","Read Fieldhouse/University Arena (Kalamazoo, MI)","08/25/2023 03:00 PM","106",25,20,25,20,17,20,25,15,25,19,"at Kalamazoo, MI"
"3238422","UT Martin","Marist","Food City Center (Knoxville, TN)","08/25/2023 03:00 PM","102",25,22,25,29,NA,20,25,19,27,NA,"at Knoxville, TN"
"3238410","McNeese","Jacksonville St.","Neville Arena (Auburn, AL)","08/25/2023 03:30 PM","53",21,26,25,16,8,25,24,22,25,15,"at Auburn, AL"
"3238409","Alabama A&M","N.C. Central","Justice Center (Asheville, NC)","08/25/2023 03:30 PM","179",25,23,28,24,15,20,25,26,26,13,"at Asheville, NC"
"3238430","South Carolina St.","Chattanooga","GSU Sports Arena (Atlanta, GA)","08/25/2023 03:30 PM","74",12,12,16,NA,NA,25,25,25,NA,NA,"at Atlanta, GA"
"3238384","Santa Clara","CSUN","Leavey Center (Santa Clara, CA)","08/25/2023 03:30 PM","75",25,16,20,25,15,21,25,25,17,13,""
"3238397","Wright St.","Washington St.","L&N Federal Credit Union Arena (Louisville, KY)","08/25/2023 04:00 PM","105",13,16,21,NA,NA,25,25,25,NA,NA,"at Louisville, KY"
"3238399","Northeastern","Grand Canyon","Reynolds Gym (Winston-Salem, NC)","08/25/2023 04:00 PM","36",16,17,19,NA,NA,25,25,25,NA,NA,"at Winston-Salem, NC"
"3238405","BYU","Pittsburgh","Dahlberg Arena (Missoula, MT)","08/25/2023 04:00 PM","418",23,25,25,25,NA,25,20,19,16,NA,"at Missoula, MT"
"3238414","Tennessee Tech","William & Mary","Holmes Convocation Center (Boone, NC)","08/25/2023 04:00 PM","52",25,15,25,10,10,18,25,17,25,15,"at Boone, NC"
"3238417","Ole Miss","St. John's (NY)","Alico Arena (Fort Myers, FL)","08/25/2023 04:00 PM","58",25,20,23,23,NA,18,25,25,25,NA,"at Fort Myers, FL"
"3238436","Southern Ind.","Radford","Wilkinson Hall (Bloomington, IN)","08/25/2023 04:00 PM","273",25,25,26,NA,NA,15,18,24,NA,NA,"at Bloomington, IN"
"3238425","Kansas","Pepperdine","Baxter Arena (Omaha, NE)","08/25/2023 04:00 PM","273",27,25,25,NA,NA,25,15,23,NA,NA,"at Omaha, NE"
"3238426","Louisiana","Northwestern St.","Newell-Grissom Building (Starkville, MS)","08/25/2023 04:00 PM","84",27,25,25,NA,NA,25,20,20,NA,NA,"at Starkville, MS"
"3238458","Murray St.","Tennessee St.","Western Hall (Macomb, IL)","08/25/2023 04:00 PM","50",25,21,21,25,15,18,25,25,21,12,"at Macomb, IL"
"3238434","Duquesne","Saint Peter's","West Gym (Binghamton, NY)","08/25/2023 04:00 PM","0",25,25,25,NA,NA,13,21,13,NA,NA,"at Binghamton, NY"
"3238424","Tulane","Jackson St.","Jaguar Gymnasium (Mobile, AL)","08/25/2023 04:00 PM","67",25,25,25,NA,NA,13,15,16,NA,NA,"at Mobile, AL"
"3238431","Lipscomb","SMU","Bob Devaney Sports Center (Lincoln, NE)","08/25/2023 04:30 PM","8436",17,16,21,NA,NA,25,25,25,NA,NA,"at Lincoln, NE"
"3213407","N.C. A&T","Rutgers","Memorial Gymnasium (Charlottesville, VA)","08/25/2023 04:30 PM","26",16,16,24,NA,NA,25,25,26,NA,NA,"at Charlottesville, VA (2023 Cavalier Classic)"
"3238443","Navy","UCF","University Gym (Albany, NY)","08/25/2023 04:30 PM","75",18,18,25,21,NA,25,25,23,25,NA,"at Albany, NY"
"3238444","Morgan St.","Furman","Cassell Coliseum (Blacksburg, VA)","08/25/2023 04:30 PM","101",20,18,14,NA,NA,25,25,25,NA,NA,"at Blacksburg, VA"
"3238445","FDU","Holy Cross","Abessinio Court at Eleanor R. Baldwin Arena (Boca Raton, FL)","08/25/2023 04:30 PM","87",22,27,18,23,NA,25,25,25,25,NA,"at Boca Raton, FL"
"3238446","Le Moyne","West Virginia","TD Arena (Charleston, SC)","08/25/2023 04:30 PM","73",10,19,15,NA,NA,25,25,25,NA,NA,"at Charleston, SC"
"3238448","Stonehill","USC Upstate","Johnson Arena (Morehead, KY)","08/25/2023 04:30 PM","110",23,21,17,NA,NA,25,25,25,NA,NA,"at Morehead, KY"
"3238403","Idaho","Seattle U","Memorial Gym (Moscow, ID)","08/25/2023 05:00 PM","106",16,23,22,NA,NA,25,25,25,NA,NA,""
"3238407","Cal St. Fullerton","San Diego St.","Viking Pavilion (Portland, OR)","08/25/2023 05:00 PM","280",25,19,28,16,NA,21,25,30,25,NA,"at Portland, OR"
"3238463","Canisius","Saint Francis (PA)","Beeghly Center (Youngstown, OH)","08/25/2023 05:00 PM","88",25,20,25,25,NA,22,25,18,19,NA,"at Youngstown, OH"
"3238462","Central Conn. St.","Fairfield","Gillis Field House (West Point, NY)","08/25/2023 05:00 PM","125",20,25,17,18,NA,25,11,25,25,NA,"at West Point, NY"
"3238461","IU Indy","Eastern Mich.","Renaissance Coliseum (Peoria, IL)","08/25/2023 05:00 PM","0",15,21,25,26,15,25,25,22,24,12,"at Peoria, IL"
"3238460","Purdue Fort Wayne","Oklahoma","Worthen Arena (Muncie, IN)","08/25/2023 05:00 PM","137",21,25,25,16,NA,25,20,27,25,NA,"at Muncie, IN"
"3238453","Akron","ULM","Lantz Arena (Charleston, IL)","08/25/2023 05:00 PM","50",14,25,25,16,15,25,22,17,25,17,"at Charleston, IL"
"3238451","Delaware","Loyola Maryland","Bob Carpenter Center (Newark, DE)","08/25/2023 05:00 PM","342",25,24,25,25,NA,17,26,14,18,NA,""
"3238450","James Madison","High Point","JMU Convocation Center (Harrisonburg, VA)","08/25/2023 05:00 PM","410",25,25,23,20,15,21,18,25,25,12,""
"3238459","Lamar University","FIU","Montagne Center (Beaumont, TX)","08/25/2023 05:00 PM","58",17,15,15,NA,NA,25,25,25,NA,NA,""
"3238442","Texas Southern","Tex. A&M-Commerce","Convocation Center (San Antonio, TX)","08/25/2023 05:00 PM","60",18,17,16,NA,NA,25,25,25,NA,NA,"at San Antonio, TX"
"3238440","Alcorn","Miami (OH)","Larry O. Finch Center (Memphis, TN)","08/25/2023 05:00 PM","100",17,19,17,NA,NA,25,25,25,NA,NA,"at Memphis, TN"
"3238439","Little Rock","North Ala.","First National Bank Arena (Jonesboro, AR)","08/25/2023 05:00 PM","112",20,20,17,NA,NA,25,25,25,NA,NA,"at Jonesboro, AR"
"3238438","Grambling","UTEP","Pride Roofing University Center (Hammond, LA)","08/25/2023 05:00 PM","92",19,21,16,NA,NA,25,25,25,NA,NA,"at Hammond, LA"
"3238435","Austin Peay","Florida A&M","Bartow Arena (Birmingham, AL)","08/25/2023 05:00 PM","0",18,25,25,25,NA,25,18,21,21,NA,"at Birmingham, AL"
"3238428","Creighton","Loyola Chicago","Holloway Gymnasium (West Lafayette, IN)","08/25/2023 05:00 PM","76",25,28,25,NA,NA,23,26,22,NA,NA,"at West Lafayette, IN"
"3238454","Charleston So.","Coastal Carolina","Halton Arena (Charlotte, NC)","08/25/2023 05:30 PM","1202",13,27,25,16,15,25,25,23,25,13,"at Charlotte, NC"
"3238449","UIW","Prairie View","Wisdom Volleyball Gym (Stephenville, TX)","08/25/2023 05:30 PM","47",25,25,25,NA,NA,22,21,21,NA,NA,"at Stephenville, TX"
"3238447","Oral Roberts","A&M-Corpus Christi","Johnson Coliseum (Huntsville, TX)","08/25/2023 05:30 PM","125",18,27,25,17,NA,25,29,22,25,NA,"at Huntsville, TX"
"3147010","Wisconsin","Baylor","Ferrell Center (Waco, TX)","08/25/2023 05:30 PM","2116",25,25,20,25,NA,20,14,25,17,NA,"at Minneapolis, MN"
"3238489","Bryant","UT Arlington","Falcon Court at East Gym (USAF Academy, CO)","08/25/2023 06:00 PM","120",22,25,18,18,NA,25,22,25,25,NA,"at USAF Academy, CO"
"3238455","Lindenwood","St. Thomas (MN)","Credit Union 1 Arena (Chicago, IL)","08/25/2023 06:00 PM","107",26,25,21,25,NA,24,22,25,21,NA,"at Chicago, IL"
"3238484","Georgia St.","New Orleans","GSU Sports Arena (Atlanta, GA)","08/25/2023 06:00 PM","225",25,27,25,25,NA,23,25,27,13,NA,""
"3238487","North Texas","Campbell","CU Events Center (Boulder, CO)","08/25/2023 06:00 PM","30",25,19,25,21,15,16,25,19,25,8,"at Boulder, CO"
"3238379","UC San Diego","Fresno St.","Hinkle Fieldhouse (Indianapolis, IN)","08/25/2023 06:00 PM","128",25,25,18,25,NA,9,23,25,23,NA,"at Indianapolis, IN"
"3238420","San Francisco","Seton Hall","Bren Events Center (Irvine, CA)","08/25/2023 06:00 PM","258",23,19,18,NA,NA,25,25,25,NA,NA,"at Irvine, CA"
"3238472","Louisville","Troy","L&N Federal Credit Union Arena (Louisville, KY)","08/25/2023 06:00 PM","992",25,25,25,NA,NA,18,12,17,NA,NA,""
"3146853","Northern Ky.","Ohio St.","Regents Hall (Highland Heights, KY)","08/25/2023 06:00 PM","865",17,21,21,NA,NA,25,25,25,NA,NA,""
"3238465","Howard","Georgetown","Burr Gymnasium (Washington, DC)","08/25/2023 06:00 PM","789",22,17,27,19,NA,25,25,25,25,NA,""
"3238466","UNCW","Fordham","Hanover Hall (Wilmington, NC)","08/25/2023 06:00 PM","200",18,16,19,NA,NA,25,25,25,NA,NA,""
"3238468","Ga. Southern","East Carolina","Hanner Fieldhouse (Statesboro, GA)","08/25/2023 06:00 PM","524",25,26,25,NA,NA,16,24,23,NA,NA,""
"3238470","Hofstra","Siena","David S. Mack Physical Education Center (Hempstead, NY)","08/25/2023 06:00 PM","313",25,25,26,NA,NA,16,17,24,NA,NA,""
"3238483","Cincinnati","Alabama St.","Fifth Third Arena (Cincinnati, OH)","08/25/2023 06:00 PM","1513",25,25,25,NA,NA,17,20,18,NA,NA,""
"3238437","Drake","Marquette","Frericks Center (Dayton, OH)","08/25/2023 06:00 PM","463",25,21,25,19,11,18,25,19,25,15,"at Dayton, OH"
"3238481","UNC Asheville","UMES","Justice Center (Asheville, NC)","08/25/2023 06:00 PM","255",23,25,25,19,9,25,18,20,25,15,""
"3238479","South Carolina","Towson","Carolina Volleyball Center (Columbia, SC)","08/25/2023 06:00 PM","3216",21,22,18,NA,NA,25,25,25,NA,NA,""
"3238477","Western Mich.","Milwaukee","Read Fieldhouse/University Arena (Kalamazoo, MI)","08/25/2023 06:00 PM","251",25,21,25,25,NA,15,25,20,12,NA,""
"3238476","South Fla.","Georgia Tech","The USF Corral (Tampa, FL)","08/25/2023 06:00 PM","6627",23,13,12,NA,NA,25,25,25,NA,NA,""
"3238474","Liberty","Bucknell","Liberty Arena (Lynchburg, VA)","08/25/2023 06:00 PM","968",25,25,25,NA,NA,21,21,18,NA,NA,""
"3238473","American","George Washington","Bender Arena (Washington, DC)","08/25/2023 06:00 PM","532",26,25,25,NA,NA,24,21,13,NA,NA,""
"3238491","App State","Bellarmine","Holmes Convocation Center (Boone, NC)","08/25/2023 06:30 PM","417",25,25,25,NA,NA,15,14,19,NA,NA,""
"3238495","Georgia","UConn","Ramsey Student Center (Athens, GA)","08/25/2023 06:30 PM","1174",25,25,25,NA,NA,23,22,13,NA,NA,""
"3238498","Old Dominion","VCU","ODU Volleyball Center (Norfolk, VA)","08/25/2023 06:30 PM","592",25,20,25,26,NA,20,25,18,24,NA,""
"3238497","Tennessee","Texas St.","Food City Center (Knoxville, TN)","08/25/2023 06:30 PM","1401",25,25,25,NA,NA,19,18,15,NA,NA,""
"3146860","Indiana","New Hampshire","Wilkinson Hall (Bloomington, IN)","08/25/2023 07:00 PM","1754",25,25,25,NA,NA,20,18,12,NA,NA,""
"3238536","Binghamton","Merrimack","West Gym (Binghamton, NY)","08/25/2023 07:00 PM","347",25,25,25,NA,NA,21,13,17,NA,NA,""
"3238537","Oregon St.","Kennesaw St.","Shroyer Gym (Bozeman, MT)","08/25/2023 07:00 PM","100",15,25,18,18,NA,25,17,25,25,NA,"at Bozeman, MT"
"3238538","Winthrop","South Dakota St.","UniWyo Sports Complex (Laramie, WY)","08/25/2023 07:00 PM","57",18,25,8,19,NA,25,22,25,25,NA,"at Laramie, WY"
"3238539","LIU","Lehigh","McGonigle Hall (Philadelphia, PA)","08/25/2023 07:00 PM","340",25,21,26,26,14,23,25,28,24,16,"at Philadelphia, PA"
"3192407","Miami (FL)","Maryland","James L. Knight Sports Complex (Miami, FL)","08/25/2023 07:00 PM","825",25,25,23,25,NA,13,22,25,23,NA,""
"3238500","Virginia Tech","Quinnipiac","Cassell Coliseum (Blacksburg, VA)","08/25/2023 07:00 PM","692",25,25,25,NA,NA,17,17,17,NA,NA,""
"3238501","Clemson","Middle Tenn.","Jervey Gymnasium (Clemson, SC)","08/25/2023 07:00 PM","1294",18,29,25,25,NA,25,27,18,16,NA,""
"3238502","Dayton","Western Ky.","Frericks Center (Dayton, OH)","08/25/2023 07:00 PM","512",25,25,25,NA,NA,20,11,16,NA,NA,""
"3238511","Wake Forest","Toledo","Reynolds Gym (Winston-Salem, NC)","08/25/2023 07:00 PM","721",25,25,25,NA,NA,23,17,22,NA,NA,""
"3238513","Col. of Charleston","Davidson","TD Arena (Charleston, SC)","08/25/2023 07:00 PM","427",25,21,24,21,NA,15,25,26,25,NA,""
"3238515","Bethune-Cookman","The Citadel","Richard V. Moore Gymnasium (Daytona Beach, FL)","08/25/2023 07:00 PM","211",16,15,21,NA,NA,25,25,25,NA,NA,""
"3238519","Youngstown St.","Belmont","Beeghly Center (Youngstown, OH)","08/25/2023 07:00 PM","282",25,21,17,23,NA,16,25,25,25,NA,""
"3238522","Charlotte","Elon","Halton Arena (Charlotte, NC)","08/25/2023 07:00 PM","669",25,19,25,25,NA,22,25,20,14,NA,""
"3238523","Ball St.","Gonzaga","Worthen Arena (Muncie, IN)","08/25/2023 07:00 PM","826",25,25,25,NA,NA,17,19,18,NA,NA,""
