#,P,S,MS,Kills,Errors,TotalAttacks,HitPct,Assists,Aces,SErr,Digs,RErr,BlockSolos,BlockAssists,BErr,PTS,BHE,match_id,team_name
14,NA,5,0,4,1,14,0.214,0,0,1,3,0,2,8,0,10,0,4856824,Elms
15,NA,5,0,9,4,17,0.294,0,0,2,0,0,2,2,0,12,0,4856824,Elms
9,S,5,0,15,9,39,0.154,0,2,4,9,1,0,4,2,19,0,4856824,Elms
3,OH,5,0,2,1,11,0.091,0,0,2,10,1,0,0,0,2,0,4856824,Elms
2,L/DS,5,0,2,1,10,0.1,38,1,4,10,0,0,2,1,4,0,4856824,Elms
16,NA,5,0,0,0,0,0,2,0,0,8,3,0,0,0,0,0,4856824,Elms
4,NA,5,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4856824,Elms
8,NA,3,0,0,0,0,0,0,2,1,1,0,0,0,0,2,0,4856824,Elms
13,NA,5,0,12,4,29,0.276,1,1,2,8,0,1,5,2,16.5,0,4856824,Elms
17,OH,5,0,18,8,39,0.256,1,2,1,8,3,0,1,0,20.5,0,4856824,Bard
7,S,5,0,4,4,15,0,49,0,7,7,0,0,0,0,4,3,4856824,Bard
5,OH,5,0,0,0,1,0,1,2,1,10,1,0,0,0,2,0,4856824,Bard
22,MB,5,0,13,7,30,0.2,2,0,2,2,0,1,2,1,15,0,4856824,Bard
14,MB,5,0,2,1,7,0.143,0,1,4,4,0,1,2,2,5,1,4856824,Bard
12,L,5,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,4856824,Bard
16,OH,5,0,14,5,28,0.321,1,1,5,6,0,0,2,0,16,0,4856824,Bard
8,MB,5,0,8,3,23,0.217,0,0,0,4,0,0,1,0,8.5,1,4856824,Bard
10,S,3,0,1,2,3,-0.333,1,1,2,3,0,0,0,0,2,0,4473720,Stevens
5,L,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4473720,Stevens
3,MH,3,1,2,0,5,0.4,0,0,0,0,0,1,0,0,3,0,4473720,Stevens
17,S,2,1,4,1,9,0.333,13,0,0,2,0,0,0,0,4,0,4473720,Stevens
13,OH,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4473720,Stevens
20,S,2,0,2,0,3,0.667,13,0,1,5,0,0,0,0,2,0,4473720,Stevens
21,OH,3,1,12,3,24,0.375,4,0,3,6,1,0,0,0,12,0,4473720,Stevens
1,OPP,2,0,2,1,8,0.125,1,0,0,0,0,1,2,0,4,0,4473720,Stevens
22,MB,2,1,0,2,3,-0.667,0,0,0,1,0,1,0,0,1,0,4473720,Stevens
18,OH,2,0,5,1,8,0.5,0,0,0,2,0,1,0,0,6,0,4473720,Stevens
8,MH,3,1,4,1,11,0.273,1,1,0,1,0,2,2,0,8,0,4473720,Stevens
11,OH,3,1,7,4,16,0.188,0,0,1,7,0,0,0,0,7,0,4473720,Stevens
4,DB,3,1,1,7,14,-0.429,2,0,1,8,1,0,0,0,1,0,4473720,Mount Union
9,MB,3,1,7,3,13,0.308,1,0,0,2,0,1,3,0,9.5,0,4473720,Mount Union
7,S,3,1,1,1,7,0,31,1,0,5,0,0,2,0,3,0,4473720,Mount Union
16,RS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473720,Mount Union
6,DB,3,0,0,1,1,-1,0,0,0,9,0,0,0,0,0,0,4473720,Mount Union
5,OPP,3,1,17,7,38,0.263,1,0,1,4,1,0,1,0,17.5,0,4473720,Mount Union
11,OPP,3,1,8,7,27,0.037,0,0,3,3,0,0,0,0,8,0,4473720,Mount Union
10,MH,3,1,3,3,7,0,0,0,3,4,0,2,0,0,5,0,4473720,Mount Union
1,OH,5,0,8,5,20,0.15,1,2,4,7,2,0,2,0,11,0,4473735,Randolph-Macon
9,L,5,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,4473735,Randolph-Macon
3,MB,5,0,4,1,10,0.3,0,0,0,1,0,0,6,0,7,0,4473735,Randolph-Macon
14,L,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4473735,Randolph-Macon
4,OPP,5,0,5,2,10,0.3,0,0,0,0,0,0,0,0,5,0,4473735,Randolph-Macon
6,L,5,0,0,0,1,0,1,0,0,11,0,0,0,0,0,0,4473735,Randolph-Macon
2,S,5,0,5,8,29,-0.103,25,0,3,8,0,0,4,1,7,0,4473735,Randolph-Macon
8,S,5,0,0,0,0,0,31,0,0,1,0,0,0,0,0,0,4473735,Randolph-Macon
7,MB,5,0,14,1,19,0.684,1,2,0,1,0,0,0,0,16,0,4473735,Randolph-Macon
12,OH,5,0,26,8,47,0.383,1,2,2,5,0,1,1,0,29.5,0,4473735,Randolph-Macon
18,MB,5,0,6,1,10,0.5,1,0,0,1,0,0,3,0,7.5,0,4473735,Messiah
14,OH,4,0,1,0,2,0.5,0,0,0,0,0,0,0,0,1,0,4473735,Messiah
22,MB,5,0,14,0,21,0.667,0,1,2,0,0,0,5,0,17.5,0,4473735,Messiah
3,L/DS,5,0,0,0,0,0,4,0,0,11,2,0,0,0,0,0,4473735,Messiah
11,OH,5,0,18,10,38,0.211,0,0,2,7,0,0,5,1,20.5,0,4473735,Messiah
12,OH,5,0,12,6,34,0.176,1,0,3,8,2,0,2,0,13,0,4473735,Messiah
13,S,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4473735,Messiah
5,OH,5,0,1,0,1,1,0,0,2,0,0,0,0,0,1,0,4473735,Messiah
6,S,5,0,3,0,5,0.6,53,2,3,5,0,0,1,1,5.5,1,4473735,Messiah
15,OH,5,0,11,5,18,0.333,1,2,2,7,0,0,0,0,13,0,4473735,Messiah
9,OH,5,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,4473735,Messiah
21,MB,3,0,4,1,8,0.375,0,0,0,0,0,0,3,0,5.5,0,4473721,Stevenson
11,OH,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4473721,Stevenson
1,OPP,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,4473721,Stevenson
2,OH,3,0,19,1,36,0.5,0,1,1,4,1,0,4,1,22,0,4473721,Stevenson
6,OH,3,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,4473721,Stevenson
7,S,3,0,1,1,5,0,43,1,0,1,0,0,0,0,2,0,4473721,Stevenson
18,MB,3,0,5,1,8,0.5,0,0,0,0,0,0,3,0,6.5,0,4473721,Stevenson
13,OH,3,0,9,2,15,0.467,0,0,3,8,2,0,1,0,9.5,0,4473721,Stevenson
5,OH,3,0,8,2,12,0.5,0,4,0,6,0,0,1,0,12.5,0,4473721,Stevenson
8,OH,3,0,7,3,18,0.222,0,1,1,3,3,0,1,0,8.5,0,4473721,SUNY New Paltz
13,MB,3,0,2,1,7,0.143,0,0,0,0,0,0,0,1,2,0,4473721,SUNY New Paltz
1,L,3,0,0,0,1,0,2,0,0,4,1,0,0,0,0,0,4473721,SUNY New Paltz
11,MB,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4473721,SUNY New Paltz
19,OH,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4473721,SUNY New Paltz
4,OH,3,0,6,1,11,0.455,0,1,2,4,0,0,0,0,7,0,4473721,SUNY New Paltz
17,S,3,0,3,1,7,0.286,26,1,0,1,0,0,1,0,4.5,0,4473721,SUNY New Paltz
16,OH,1,0,0,1,2,-0.5,0,0,0,0,0,0,0,0,0,0,4473721,SUNY New Paltz
7,OH,3,0,6,0,7,0.857,0,1,2,1,0,1,2,0,9,0,4473721,SUNY New Paltz
15,S,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,4473721,SUNY New Paltz
2,S,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4473721,SUNY New Paltz
18,OPP,2,0,3,2,8,0.125,0,0,1,4,0,0,0,0,3,0,4473721,SUNY New Paltz
6,OH,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4473721,SUNY New Paltz
10,NA,3,0,11,5,26,0.231,0,0,2,6,0,0,0,1,11,0,4473721,SUNY New Paltz
1,OH,3,0,7,4,18,0.167,0,0,2,5,0,0,2,0,8,0,4473734,Penn St.-Behrend
2,DB,2,0,0,0,1,0,2,0,0,8,0,0,0,0,0,1,4473734,Penn St.-Behrend
8,OH,2,0,2,3,9,-0.111,1,0,1,2,0,0,0,0,2,0,4473734,Penn St.-Behrend
12,OH,3,0,4,6,20,-0.1,0,0,1,5,1,0,0,0,4,0,4473734,Penn St.-Behrend
3,S,3,0,2,0,2,1,24,1,2,5,0,0,2,0,4,0,4473734,Penn St.-Behrend
14,S,1,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4473734,Penn St.-Behrend
20,S,3,0,0,0,1,0,0,0,2,7,0,0,0,0,0,0,4473734,Penn St.-Behrend
18,MB,3,0,3,0,6,0.5,0,0,0,1,0,2,3,0,6.5,0,4473734,Penn St.-Behrend
5,OH,3,0,8,6,22,0.091,0,1,0,8,0,0,1,0,9.5,1,4473734,Penn St.-Behrend
10,OH,1,0,3,2,10,0.1,0,0,0,0,0,0,0,0,3,0,4473734,Penn St.-Behrend
17,MB,3,0,7,1,19,0.316,1,1,4,0,0,0,2,0,9,0,4473734,Penn St.-Behrend
20,MB,2,0,0,1,3,-0.333,0,0,0,0,0,0,1,0,0.5,0,4473734,East. Mennonite
10,MB,3,0,3,2,7,0.143,0,0,1,1,0,0,0,0,3,0,4473734,East. Mennonite
2,L,3,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,4473734,East. Mennonite
19,OH,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4473734,East. Mennonite
5,OH,3,0,6,1,20,0.25,0,0,1,9,0,0,1,0,6.5,0,4473734,East. Mennonite
15,MB,2,0,4,0,6,0.667,0,0,0,0,0,0,0,0,4,0,4473734,East. Mennonite
8,OPP,3,0,5,2,11,0.273,0,0,0,1,0,0,0,0,5,0,4473734,East. Mennonite
12,OH,3,0,1,0,1,1,22,2,0,11,0,0,0,0,3,0,4473734,East. Mennonite
13,OH,3,0,4,4,21,0,0,0,0,7,0,0,0,0,4,0,4473734,East. Mennonite
4,L/DS,3,0,1,0,1,1,2,0,0,7,2,0,0,0,1,0,4473734,East. Mennonite
11,OH,3,0,11,3,27,0.296,0,0,0,2,0,2,0,0,13,0,4473734,East. Mennonite
5,MB,3,0,0,2,3,-0.667,0,0,1,0,0,0,1,0,0.5,0,4473723,Concordia Chicago
15,OH,3,0,1,1,2,0,0,0,0,1,0,0,0,0,1,0,4473723,Concordia Chicago
1,L,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4473723,Concordia Chicago
18,MB,3,0,5,1,7,0.571,0,0,2,3,0,0,4,0,7,0,4473723,Concordia Chicago
10,OH,3,0,5,6,21,-0.048,0,0,0,1,0,0,3,0,6.5,0,4473723,Concordia Chicago
11,S,3,0,1,1,3,0,22,0,2,3,0,0,2,0,2,0,4473723,Concordia Chicago
17,MB,3,0,8,3,21,0.238,0,1,0,7,0,0,3,0,10.5,0,4473723,Concordia Chicago
7,OH,3,0,5,4,15,0.067,0,0,2,3,0,0,1,0,5.5,0,4473723,Concordia Chicago
16,S,3,0,0,0,2,0,15,0,0,1,0,0,0,0,0,0,4473723,Adrian
10,OH,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4473723,Adrian
18,MB,3,0,5,2,9,0.333,0,0,3,1,0,1,6,0,9,0,4473723,Adrian
19,OH,3,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,4473723,Adrian
12,OH,3,0,6,2,11,0.364,1,0,3,5,0,0,1,0,6.5,0,4473723,Adrian
11,S,3,0,5,3,10,0.2,26,0,2,4,0,0,4,0,7,0,4473723,Adrian
20,L/DS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473723,Adrian
48,OH,3,0,16,7,29,0.31,0,0,5,5,0,1,0,0,17,0,4473723,Adrian
9,OH,3,0,12,2,16,0.625,0,2,3,4,0,0,2,0,15,0,4473723,Adrian
1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473723,Adrian
25,MB,3,0,4,1,9,0.333,0,0,0,1,0,0,1,0,4.5,0,4473723,Adrian
5,L,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,4473723,Adrian
9,OPP,3,0,3,2,11,0.091,0,0,0,1,0,0,0,0,3,1,4473733,Saint Vincent
4,OH,3,0,0,0,2,0,0,0,4,4,1,0,0,0,0,0,4473733,Saint Vincent
22,L,3,0,0,1,1,-1,1,0,0,6,4,0,0,0,0,0,4473733,Saint Vincent
5,L/DS,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4473733,Saint Vincent
17,MB,3,0,4,0,6,0.667,0,0,0,0,0,3,0,0,7,0,4473733,Saint Vincent
18,OH,3,0,7,7,28,0,0,2,0,6,4,1,0,0,10,0,4473733,Saint Vincent
6,MB,3,0,3,4,8,-0.125,1,0,2,1,0,0,0,0,3,0,4473733,Saint Vincent
13,OH,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,4473733,Saint Vincent
21,OH,3,0,3,7,20,-0.2,0,1,1,1,1,0,0,0,4,0,4473733,Saint Vincent
3,S,3,0,2,1,4,0.25,16,0,3,5,0,0,0,0,2,0,4473733,Saint Vincent
2,MB,3,0,5,2,11,0.273,0,2,2,3,0,1,2,0,9,0,4473733,Wilkes
8,S,2,0,0,0,0,0,7,0,1,1,0,1,0,0,1,0,4473733,Wilkes
19,DB,3,0,0,0,0,0,2,0,0,4,1,0,0,0,0,0,4473733,Wilkes
1,OH,3,0,7,5,21,0.095,0,0,2,3,0,2,2,0,10,0,4473733,Wilkes
9,MB,3,0,1,1,4,0,0,3,3,1,0,0,2,0,5,0,4473733,Wilkes
14,OH,3,0,10,2,21,0.381,1,3,2,6,1,2,2,0,16,0,4473733,Wilkes
3,S,3,0,3,1,5,0.4,16,0,1,5,0,0,0,0,3,0,4473733,Wilkes
12,OH,3,0,4,3,7,0.143,1,2,5,4,1,0,0,0,6,0,4473733,Wilkes
6,OPP,3,1,2,1,8,0.125,0,0,1,0,0,0,0,0,2,0,4473729,Roberts Wesleyan
11,OH,2,0,4,0,5,0.8,0,0,1,0,0,0,3,0,5.5,0,4473729,Roberts Wesleyan
21,MH,3,1,8,1,13,0.538,1,1,2,0,0,0,0,0,9,0,4473729,Roberts Wesleyan
1,OH,3,1,4,3,16,0.063,0,3,3,7,0,0,2,0,8,0,4473729,Roberts Wesleyan
12,S,3,1,0,0,1,0,20,2,1,2,1,0,0,0,2,0,4473729,Roberts Wesleyan
2,S,2,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,4473729,Roberts Wesleyan
9,OH,3,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,4473729,Roberts Wesleyan
7,OH,3,1,6,2,13,0.308,0,1,3,0,1,1,0,0,8,1,4473729,Roberts Wesleyan
18,OPP,3,1,7,3,14,0.286,0,3,2,4,0,0,1,0,10.5,0,4473729,Roberts Wesleyan
26,S,3,1,0,0,0,0,6,0,0,7,0,0,0,0,0,0,4473729,Houghton
10,OH,3,1,1,2,9,-0.111,0,0,2,6,2,0,0,0,1,0,4473729,Houghton
11,MB,3,1,1,0,3,0.333,0,0,1,0,0,1,1,0,2.5,0,4473729,Houghton
2,OH,3,0,0,0,0,0,1,0,0,3,5,0,0,0,0,0,4473729,Houghton
9,RS,3,0,3,2,8,0.125,0,0,0,2,0,0,0,0,3,0,4473729,Houghton
15,S,3,1,4,4,17,0,3,1,4,5,0,0,0,0,5,0,4473729,Houghton
7,OH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473729,Houghton
5,OH,3,1,3,5,15,-0.133,0,1,3,2,3,0,1,0,4.5,0,4473729,Houghton
21,MB,3,1,0,0,3,0,0,0,4,0,0,0,0,0,0,0,4473729,Houghton
4,S,3,0,2,0,5,0.4,30,2,2,6,0,0,3,0,5.5,0,4473728,Neumann
1,DB,3,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,4473728,Neumann
14,MB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473728,Neumann
31,MB,3,0,10,1,13,0.692,0,0,2,1,0,1,4,0,13,0,4473728,Neumann
2,L,3,0,0,0,1,0,0,1,3,1,0,0,0,0,1,0,4473728,Neumann
3,OPP,3,0,8,2,16,0.375,0,0,0,2,0,0,1,0,8.5,0,4473728,Neumann
33,MB,3,0,4,1,9,0.333,0,0,0,0,0,0,1,0,4.5,0,4473728,Neumann
7,OH,3,0,9,1,16,0.5,0,2,4,2,0,1,2,0,13,0,4473728,Neumann
17,OH,3,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,4473728,Neumann
11,OH,3,0,3,0,8,0.375,1,1,2,4,3,0,1,0,4.5,0,4473728,Neumann
3,OH,3,0,4,4,12,0,0,1,1,3,1,0,0,0,5,0,4473728,Hood
10,OH,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,4473728,Hood
7,DB,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4473728,Hood
1,S,3,0,1,0,4,0.25,21,0,1,0,0,0,1,0,1.5,2,4473728,Hood
5,MB,1,0,0,1,2,-0.5,0,0,0,0,0,0,0,0,0,0,4473728,Hood
9,OPP,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4473728,Hood
20,MB,3,0,5,4,12,0.083,0,1,1,1,0,0,1,0,6.5,0,4473728,Hood
16,OH,3,0,5,1,13,0.308,0,2,3,8,1,0,0,0,7,0,4473728,Hood
2,OPP,2,0,1,2,6,-0.167,0,0,0,1,0,0,1,0,1.5,0,4473728,Hood
13,DB,3,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,4473728,Hood
8,OH,3,0,7,6,19,0.053,1,0,1,6,1,0,1,0,7.5,0,4473728,Hood
9,OH,3,0,16,1,24,0.625,1,0,3,4,1,0,1,0,16.5,0,4473726,St. John Fisher
7,OPP,3,0,8,3,21,0.238,2,0,0,10,0,0,1,0,8.5,0,4473726,St. John Fisher
19,S,1,0,1,0,4,0.25,9,1,0,4,0,0,0,0,2,0,4473726,St. John Fisher
5,OH,3,0,5,1,16,0.25,0,0,1,5,0,1,0,0,6,0,4473726,St. John Fisher
13,OH,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4473726,St. John Fisher
12,L/DS,3,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,4473726,St. John Fisher
8,S,3,0,2,1,4,0.25,22,1,3,2,0,2,0,0,5,0,4473726,St. John Fisher
20,MB,2,0,2,2,9,0,0,1,2,2,0,0,1,0,3.5,0,4473726,St. John Fisher
17,MB,2,0,2,1,4,0.25,0,1,1,1,0,0,1,0,3.5,0,4473726,St. John Fisher
3,OH,3,0,3,0,7,0.429,0,0,3,0,0,0,0,0,3,0,4473726,St. John Fisher
1,OH,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4473726,Buffalo St.
8,OH,3,0,9,6,21,0.143,0,1,2,0,0,0,0,0,10,0,4473726,Buffalo St.
17,OH,3,0,1,0,5,0.2,0,0,0,5,1,0,0,0,1,0,4473726,Buffalo St.
14,OH,3,0,5,0,9,0.556,0,0,1,3,0,0,2,0,6,0,4473726,Buffalo St.
5,L,3,0,0,1,3,-0.333,0,0,0,8,0,0,0,0,0,0,4473726,Buffalo St.
3,S,3,0,0,0,3,0,29,1,3,5,0,0,0,1,1,0,4473726,Buffalo St.
4,MB,3,0,5,3,12,0.167,0,0,2,2,0,0,2,0,6,0,4473726,Buffalo St.
9,OH,3,0,9,2,28,0.25,0,0,0,4,0,0,3,3,10.5,0,4473726,Buffalo St.
10,OH,3,0,6,6,19,0,1,1,3,4,0,0,1,0,7.5,0,4473726,Buffalo St.
15,S,4,0,0,0,1,0,8,1,2,0,0,0,2,0,2,0,4473700,Hobart
14,MB,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4473700,Hobart
12,S,4,0,0,2,4,-0.5,35,0,0,2,0,0,1,0,0.5,0,4473700,Hobart
13,MB,4,0,4,2,10,0.2,0,0,3,3,0,0,1,0,4.5,0,4473700,Hobart
18,OH,4,0,13,5,31,0.258,0,1,1,4,0,0,1,0,14.5,0,4473700,Hobart
4,OH,4,0,18,5,43,0.302,1,1,3,5,0,1,1,0,20.5,0,4473700,Hobart
2,OH,4,0,0,2,7,-0.286,1,0,4,1,0,0,4,0,2,0,4473700,Hobart
1,L,4,0,0,0,0,0,1,0,0,16,1,0,0,0,0,0,4473700,Hobart
5,OH,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4473700,Hobart
9,OH,4,0,16,5,41,0.268,0,1,1,9,0,0,0,0,17,0,4473700,Hobart
8,L,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4473700,UC Santa Cruz
16,OH,4,0,9,4,22,0.227,1,0,1,7,0,1,1,0,10.5,0,4473700,UC Santa Cruz
9,MB,4,0,10,2,13,0.615,0,0,1,4,0,2,2,0,13,0,4473700,UC Santa Cruz
11,OH,4,0,16,2,32,0.438,5,1,2,5,0,0,0,0,17,0,4473700,UC Santa Cruz
6,S,4,0,10,0,13,0.769,0,0,0,2,0,0,1,0,10.5,0,4473700,UC Santa Cruz
2,S,4,0,3,0,10,0.3,53,3,4,7,0,0,1,0,6.5,0,4473700,UC Santa Cruz
24,L,4,0,0,0,1,0,1,0,0,16,1,0,0,0,0,0,4473700,UC Santa Cruz
4,S,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,4473700,UC Santa Cruz
18,S,4,0,16,3,36,0.361,1,0,3,8,1,1,1,0,17.5,0,4473700,UC Santa Cruz
14,OH,3,0,9,2,27,0.259,1,1,2,13,0,0,0,0,10,0,4473730,St. Joseph's (Brkln)
11,MB,3,0,1,3,11,-0.182,1,1,1,4,0,1,0,0,3,1,4473730,St. Joseph's (Brkln)
7,S,3,0,0,0,11,0,15,0,4,7,0,0,0,0,0,2,4473730,St. Joseph's (Brkln)
5,L/DS,3,0,1,1,4,0,0,0,0,5,1,0,0,0,1,0,4473730,St. Joseph's (Brkln)
12,MB,3,0,1,2,8,-0.125,2,1,3,4,0,1,0,3,3,0,4473730,St. Joseph's (Brkln)
10,OH,3,0,5,2,18,0.167,1,0,1,6,3,0,0,0,5,0,4473730,St. Joseph's (Brkln)
8,MB,3,0,5,4,13,0.077,0,0,2,2,0,1,0,0,6,0,4473730,St. Joseph's (Brkln)
27,DB,3,0,0,0,2,0,0,2,2,4,0,0,0,1,2,0,4473730,Bryn Athyn
13,OH,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4473730,Bryn Athyn
6,OH,3,0,11,7,35,0.114,1,1,1,7,1,0,0,0,12,0,4473730,Bryn Athyn
12,S,3,0,1,0,18,0.056,17,0,0,6,0,1,0,0,2,2,4473730,Bryn Athyn
17,MB,3,0,5,3,22,0.091,0,2,4,4,0,0,0,0,7,0,4473730,Bryn Athyn
4,DB,3,0,0,0,0,0,0,3,5,4,1,0,0,0,3,0,4473730,Bryn Athyn
7,OH,3,0,4,3,19,0.053,0,4,1,11,1,0,0,0,8,0,4473730,Bryn Athyn
11,NA,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4473730,Bryn Athyn
2,L,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4473722,Dominican (IL)
10,OH,2,0,0,1,3,-0.333,1,0,2,0,0,0,0,0,0,0,4473722,Dominican (IL)
20,OH,3,0,9,1,22,0.364,0,1,3,5,0,0,1,0,10.5,0,4473722,Dominican (IL)
12,MB,3,0,3,1,8,0.25,1,0,1,0,0,1,1,0,4.5,0,4473722,Dominican (IL)
11,L,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4473722,Dominican (IL)
6,OH,3,0,8,4,22,0.182,0,0,1,3,1,0,0,0,8,1,4473722,Dominican (IL)
17,MB,3,0,3,1,6,0.333,0,2,1,1,0,0,1,0,5.5,0,4473722,Dominican (IL)
9,OH,3,0,6,2,18,0.222,0,1,0,2,0,0,0,0,7,0,4473722,Dominican (IL)
3,S,3,0,1,0,3,0.333,25,0,1,1,0,0,0,0,1,0,4473722,Dominican (IL)
19,OPP,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,4473722,Dominican (IL)
8,L,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4473722,Dominican (IL)
4,S,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4473722,Loras
23,OH,3,0,13,9,32,0.125,3,1,6,8,2,1,1,0,15.5,0,4473722,Loras
29,S,3,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,4473722,Loras
8,S,3,0,2,0,2,1,38,2,1,7,0,0,0,0,4,0,4473722,Loras
11,OH,3,0,10,0,10,1,0,0,0,0,0,1,1,0,11.5,0,4473722,Loras
25,OH,3,0,18,3,23,0.652,0,1,2,5,0,0,0,0,19,0,4473722,Loras
1,L/DS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473722,Loras
7,L,3,0,0,0,0,0,3,0,0,6,1,0,0,0,0,0,4473722,Loras
18,MB,3,0,5,0,6,0.833,0,0,0,0,0,0,2,0,6,0,4473722,Loras
13,MB,3,0,2,2,6,0,0,0,0,0,0,0,0,0,2,0,4473722,Loras
12,S,4,0,9,6,27,0.111,1,1,6,9,0,2,1,0,12.5,0,4473725,Fontbonne
23,MB,4,0,7,2,18,0.278,0,1,1,1,0,0,2,0,9,0,4473725,Fontbonne
5,OPP,1,0,3,1,11,0.182,0,0,0,1,0,0,0,0,3,0,4473725,Fontbonne
21,MB,2,0,5,2,13,0.231,0,0,0,1,0,0,1,0,5.5,0,4473725,Fontbonne
6,S,4,0,1,1,6,0,32,0,1,10,0,0,0,0,1,0,4473725,Fontbonne
18,MB,4,0,8,3,18,0.278,0,0,2,3,0,0,2,0,9,0,4473725,Fontbonne
3,MB,4,0,5,5,21,0,0,0,2,3,0,3,2,0,9,0,4473725,Fontbonne
7,S,2,0,0,0,0,0,9,1,1,4,0,0,0,0,1,0,4473725,Fontbonne
8,OH,4,0,10,7,27,0.111,2,1,0,6,0,0,0,0,11,0,4473725,Fontbonne
20,L,4,0,0,0,0,0,1,0,0,12,1,0,0,0,0,0,4473725,Fontbonne
10,S,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4473725,Fontbonne
19,DB,2,0,1,0,1,1,1,0,0,4,0,0,0,0,1,0,4473725,Fontbonne
2,S,4,0,3,2,13,0.077,31,0,3,8,0,0,0,0,3,1,4473725,Rockford
5,L,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4473725,Rockford
19,MB,2,0,1,1,3,0,1,0,0,0,0,0,0,0,1,0,4473725,Rockford
3,OH,4,0,13,7,42,0.143,1,0,2,17,2,3,2,0,17,2,4473725,Rockford
8,OH,1,0,1,4,10,-0.3,0,0,0,3,0,0,0,0,1,0,4473725,Rockford
1,MB,4,0,4,5,16,-0.063,1,1,5,6,0,3,1,0,8.5,0,4473725,Rockford
13,L/DS,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,4473725,Rockford
10,MB,4,0,11,1,17,0.588,0,0,1,2,0,2,2,0,14,0,4473725,Rockford
16,OH,4,0,0,0,0,0,3,0,0,7,1,0,0,0,0,0,4473725,Rockford
22,OH,3,0,7,2,16,0.313,0,0,1,5,0,0,0,0,7,0,4473725,Rockford
9,OPP,2,0,2,2,8,0,0,0,1,1,0,1,1,0,3.5,0,4473725,Rockford
12,MB,3,0,5,2,13,0.231,0,0,0,0,0,0,1,0,5.5,0,4473727,Olivet
6,MB,2,0,3,2,7,0.143,0,0,0,0,0,0,1,0,3.5,0,4473727,Olivet
3,OH,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4473727,Olivet
