"match_id","home","away","site","match_date","attendance","home_set1","home_set2","home_set3","home_set4","home_set5","away_set1","away_set2","away_set3","away_set4","away_set5","neutral_site"
"5362360","Kentucky","Nebraska","KFC Yum! Center (Louisville, KY)","08/27/2024 07:00 PM","9280",21,25,15,20,NA,25,22,25,25,NA,"at Louisville, KY"
"5689690","Louisville","Wisconsin","L&N Federal Credit Union Arena (Louisville, KY)","08/27/2024 09:30 PM","9280",18,25,26,25,NA,25,17,24,20,NA,""
"5667116","Nicholls","South Carolina St.","Lockhart Gymnasium (Montgomery, AL)","08/30/2024 10:00 AM","86",25,25,25,25,NA,17,27,15,19,NA,"at Montgomery, AL"
"5667130","Missouri St.","USC Upstate","Fleming Gymnasium (Greensboro, NC)","08/30/2024 10:00 AM","34",25,26,22,25,NA,15,24,25,21,NA,"at Greensboro, NC"
"5697409","Eastern Mich.","SIUE","IU Indy Gymnasium (Indianapolis, IN)","08/30/2024 10:00 AM","183",22,13,20,NA,NA,25,25,25,NA,NA,"at Indianapolis, IN"
"5667121","Norfolk St.","Gardner-Webb","James D. Gill Health & Physical Education Building (Norfolk, VA)","08/30/2024 10:00 AM","426",25,25,25,NA,NA,12,22,21,NA,NA,""
"5667122","Binghamton","Merrimack","West Gym (Binghamton, NY)","08/30/2024 10:00 AM","178",25,25,25,NA,NA,16,14,23,NA,NA,""
"5667127","Ball St.","Seton Hall","Abessinio Court at Eleanor R. Baldwin Arena (Boca Raton, FL)","08/30/2024 10:00 AM","89",25,25,25,NA,NA,19,16,19,NA,NA,"at Boca Raton, FL"
"5667129","Stetson","Portland","Richard V. Moore Gymnasium (Daytona Beach, FL)","08/30/2024 10:00 AM","101",27,22,14,NA,NA,29,25,25,NA,NA,"at Daytona Beach, FL"
"5667131","Charlotte","UTRGV","Alley Gym (Greenville, SC)","08/30/2024 10:00 AM","68",19,13,15,NA,NA,25,25,25,NA,NA,"at Greenville, SC"
"5667132","Stony Brook","Delaware St.","JMU Convocation Center (Harrisonburg, VA)","08/30/2024 10:00 AM","77",25,25,25,23,15,18,27,20,25,5,"at Harrisonburg, VA"
"5667135","Quinnipiac","Rhode Island","UNF Arena (Jacksonville, FL)","08/30/2024 10:00 AM","77",23,25,25,19,15,25,18,15,25,9,"at Jacksonville, FL"
"5667140","Northeastern","Coppin St.","Carnesecca Arena (Queens, NY)","08/30/2024 10:00 AM","39",19,24,23,NA,NA,25,26,25,NA,NA,"at Queens, NY"
"5667141","Duquesne","Saint Francis","TU Arena (Towson, MD)","08/30/2024 10:00 AM","91",25,25,25,NA,NA,19,16,21,NA,NA,"at Towson, MD"
"5667142","App State","Xavier","Convocation Center (Athens, OH)","08/30/2024 10:30 AM","78",24,25,21,25,15,26,19,25,17,11,"at Athens, OH"
"5667119","Sam Houston","Prairie View","Johnson Coliseum (Huntsville, TX)","08/30/2024 10:30 AM","347",25,25,25,NA,NA,13,19,19,NA,NA,""
"5667120","LSU","New Hampshire","Maravich Assembly Center (Baton Rouge, LA)","08/30/2024 11:00 AM","1100",23,23,25,25,15,25,25,19,17,8,""
"5667159","The Citadel","UT Martin","Foster Auditorium (Tuscaloosa, AL)","08/30/2024 11:00 AM","105",25,25,19,23,15,21,23,25,25,11,"at Tuscaloosa, AL"
"5667160","East Carolina","Queens (NC)","Hanover Hall (Wilmington, NC)","08/30/2024 11:00 AM","100",25,25,27,NA,NA,11,22,25,NA,NA,"at Wilmington, NC"
"5667124","Auburn","North Ala.","Neville Arena (Auburn, AL)","08/30/2024 11:00 AM","555",25,25,25,NA,NA,21,21,23,NA,NA,""
"5667128","Tarleton St.","Central Ark.","Field House (Commerce, TX)","08/30/2024 11:00 AM","129",16,15,13,NA,NA,25,25,25,NA,NA,"at Commerce, TX"
"5667133","Texas St.","Houston Christian","Tudor Fieldhouse (Houston, TX)","08/30/2024 11:00 AM","502",19,25,22,25,15,25,22,25,17,12,"at Houston, TX"
"5667136","Ole Miss","Saint Louis","First National Bank Arena (Jonesboro, AR)","08/30/2024 11:00 AM","57",25,25,25,NA,NA,14,20,19,NA,NA,"at Jonesboro, AR"
"5667138","Austin Peay","Tennessee Tech","Larry O. Finch Center (Memphis, TN)","08/30/2024 11:00 AM","58",22,20,18,NA,NA,25,25,25,NA,NA,"at Memphis, TN"
"5667139","St. Thomas (MN)","Southern Ind.","Renaissance Coliseum (Peoria, IL)","08/30/2024 11:00 AM","80",25,23,20,23,NA,19,25,25,25,NA,"at Peoria, IL"
"5667144","Syracuse","NJIT","Women's Building (Syracuse, NY)","08/30/2024 11:00 AM","211",25,25,25,NA,NA,15,14,12,NA,NA,""
"5667146","Old Dominion","Marist","ODU Volleyball Center (Norfolk, VA)","08/30/2024 11:00 AM","119",25,25,25,NA,NA,15,12,17,NA,NA,""
"5667148","Le Moyne","Lafayette","Ted Grant Court (Syracuse, NY)","08/30/2024 11:00 AM","96",11,23,21,NA,NA,25,25,25,NA,NA,""
"5667151","South Dakota St.","Florida A&M","GSU Sports Arena (Atlanta, GA)","08/30/2024 11:00 AM","123",25,25,25,NA,NA,21,14,19,NA,NA,"at Atlanta, GA"
"5667154","FIU","UNI","Frericks Center (Dayton, OH)","08/30/2024 11:00 AM","107",12,11,20,NA,NA,25,25,25,NA,NA,"at Dayton, OH"
"5667155","UAlbany","North Dakota St.","Alico Arena (Fort Myers, FL)","08/30/2024 11:00 AM","57",25,25,25,NA,NA,21,23,16,NA,NA,"at Fort Myers, FL"
"5697309","Southern U.","Jacksonville","Southern Miss Wellness Center (Hattiesburg, MS)","08/30/2024 11:30 AM","360",25,20,17,23,NA,23,25,25,25,NA,"at Hattiesburg, MS"
"5667118","New Mexico","Tulane","Johnson Center (Albuquerque, NM)","08/30/2024 11:30 AM","448",19,28,25,25,NA,25,26,23,23,NA,""
"5667117","Kansas City","CSU Bakersfield","Lockhart Arena (Orem, UT)","08/30/2024 12:00 PM","72",20,14,21,NA,NA,25,25,25,NA,NA,"at Orem, UT"
"5667147","Baylor","Abilene Christian","Ferrell Center (Waco, TX)","08/30/2024 12:00 PM","1209",25,25,25,NA,NA,11,17,14,NA,NA,""
"5667185","Fairfield","High Point","Smith Fieldhouse (Provo, UT)","08/30/2024 12:00 PM","134",25,18,23,13,NA,22,25,25,25,NA,"at Provo, UT"
"5667182","Lindenwood","Central Mich.","CEFCU Arena (Normal, IL)","08/30/2024 12:00 PM","126",22,21,25,26,14,25,25,23,24,16,"at Normal, IL"
"5667157","Murray St.","Jackson St.","Earl K. Long Gym (Lafayette, LA)","08/30/2024 12:00 PM","116",21,25,23,23,NA,25,12,25,25,NA,"at Lafayette, LA"
"5667164","Georgetown","American","McDonough Arena (Washington, DC)","08/30/2024 12:00 PM","216",21,23,17,NA,NA,25,25,25,NA,NA,""
"5667167","Duke","Colgate","Cameron Indoor Stadium (Durham, NC)","08/30/2024 12:00 PM","352",26,25,22,25,15,28,17,25,19,7,""
"5667170","Furman","Charleston So.","Alley Gym (Greenville, SC)","08/30/2024 12:00 PM","187",21,16,25,13,NA,25,25,20,25,NA,""
"5667171","Temple","Rider","McGonigle Hall (Philadelphia, PA)","08/30/2024 12:00 PM","255",26,25,22,25,NA,24,15,25,21,NA,""
"5667172","Fla. Atlantic","Bryant","Abessinio Court at Eleanor R. Baldwin Arena (Boca Raton, FL)","08/30/2024 12:00 PM","146",17,25,25,19,11,25,10,15,25,15,""
"5667173","Kennesaw St.","Wichita St.","KSU Convocation Center (Kennesaw, GA)","08/30/2024 12:00 PM","250",25,17,16,19,NA,21,25,25,25,NA,""
"5667174","Eastern Ky.","Texas Tech","Connell Recreation Center (Chestnut Hill, MA)","08/30/2024 12:00 PM","119",20,19,13,NA,NA,25,25,25,NA,NA,"at Chestnut Hill, MA"
"5667163","Lamar University","Miami (OH)","James D. Gill Health & Physical Education Building (Norfolk, VA)","08/30/2024 12:30 PM","212",26,21,14,NA,NA,28,25,25,NA,NA,"at Norfolk, VA"
"5667292","Alabama St.","ULM","Lockhart Gymnasium (Montgomery, AL)","08/30/2024 12:30 PM","136",25,18,28,25,NA,20,25,26,23,NA,""
"5667188","Bethune-Cookman","Manhattan","Richard V. Moore Gymnasium (Daytona Beach, FL)","08/30/2024 12:30 PM","343",25,19,25,25,NA,16,25,17,19,NA,""
"5667200","Toledo","Bucknell","West Gym (Binghamton, NY)","08/30/2024 01:00 PM","63",25,21,25,25,NA,20,25,15,23,NA,"at Binghamton, NY"
"5667195","UNC Greensboro","Robert Morris","Fleming Gymnasium (Greensboro, NC)","08/30/2024 01:00 PM","146",25,25,15,25,NA,15,16,25,14,NA,""
"5667179","SFA","UIW","Johnson Coliseum (Huntsville, TX)","08/30/2024 01:00 PM","347",25,25,25,NA,NA,21,19,19,NA,NA,"at Huntsville, TX"
"5685066","Maryland","Troy","Maravich Assembly Center (Baton Rouge, LA)","08/30/2024 01:00 PM","437",25,25,25,NA,NA,22,17,21,NA,NA,"at Baton Rouge, LA"
"5667137","Northern Ariz.","Southern Utah","LionTree Arena (La Jolla, CA)","08/30/2024 01:00 PM","155",25,25,17,25,NA,11,17,25,13,NA,"at La Jolla, CA"
"5667166","Jacksonville St.","Ark.-Pine Bluff","Pete Mathews Coliseum (Jacksonville, AL)","08/30/2024 01:00 PM","317",25,25,25,NA,NA,13,18,17,NA,NA,""
"5667194","St. John's (NY)","Northeastern","Carnesecca Arena (Queens, NY)","08/30/2024 01:00 PM","135",18,25,25,25,NA,25,21,10,12,NA,""
"5667191","William & Mary","UTSA","ODU Volleyball Center (Norfolk, VA)","08/30/2024 01:30 PM","78",26,25,25,25,NA,24,21,27,21,NA,"at Norfolk, VA"
"5667215","Georgia St.","Indiana St.","GSU Sports Arena (Atlanta, GA)","08/30/2024 01:30 PM","150",25,18,24,25,12,19,25,26,12,15,""
"5667189","Alabama","Grambling","Foster Auditorium (Tuscaloosa, AL)","08/30/2024 01:30 PM","0",25,16,20,25,15,12,25,25,12,9,""
"5667150","North Dakota","UC Irvine","Johnson Center (Albuquerque, NM)","08/30/2024 02:00 PM","62",25,19,19,19,NA,19,25,25,25,NA,"at Albuquerque, NM"
"5667165","Utah Valley","Eastern Wash.","Lockhart Arena (Orem, UT)","08/30/2024 02:00 PM","797",25,27,25,NA,NA,20,25,22,NA,NA,""
"5667237","Tulsa","Campbell","Ferrell Center (Waco, TX)","08/30/2024 02:00 PM","94",25,25,25,NA,NA,17,10,22,NA,NA,"at Waco, TX"
"5667236","Canisius","NJIT","Women's Building (Syracuse, NY)","08/30/2024 02:00 PM","0",25,19,25,26,NA,17,25,17,24,NA,"at Syracuse, NY"
"5667168","BYU","Southeastern La.","Smith Fieldhouse (Provo, UT)","08/30/2024 02:00 PM","750",25,25,25,NA,NA,15,13,15,NA,NA,""
"5667183","Denver","Utah Tech","Swenson Gym (Ogden, UT)","08/30/2024 02:00 PM","81",14,25,25,21,10,25,17,16,25,15,"at Ogden, UT"
"5667594","West Ga.","New Orleans","Pete Mathews Coliseum (Jacksonville, AL)","08/30/2024 02:00 PM","33",25,25,24,25,NA,19,22,26,15,NA,"at Jacksonville, AL"
"5667192","Arkansas St.","Southeast Mo. St.","First National Bank Arena (Jonesboro, AR)","08/30/2024 02:00 PM","186",25,25,25,NA,NA,20,11,14,NA,NA,""
"5667193","Tex. A&M-Commerce","Little Rock","Field House (Commerce, TX)","08/30/2024 02:00 PM","201",21,25,21,18,NA,25,22,25,25,NA,""
"5667196","Memphis","Mississippi Val.","Larry O. Finch Center (Memphis, TN)","08/30/2024 02:00 PM","413",25,25,25,NA,NA,13,17,10,NA,NA,""
"5667220","Towson","Saint Francis","TU Arena (Towson, MD)","08/30/2024 02:00 PM","175",25,22,19,25,15,16,25,25,16,8,""
"5667223","Army West Point","Hampton","Alumni Arena (Buffalo, NY)","08/30/2024 02:00 PM","34",25,25,25,NA,NA,19,9,17,NA,NA,"at Buffalo, NY"
"5667217","Wofford","Ga. Southern","Neville Arena (Auburn, AL)","08/30/2024 02:30 PM","104",22,24,25,12,NA,25,26,11,25,NA,"at Auburn, AL"
"5667214","Southern Miss.","Northwestern St.","Southern Miss Wellness Center (Hattiesburg, MS)","08/30/2024 02:30 PM","360",25,15,25,25,NA,20,25,15,21,NA,""
"5667240","Loyola Maryland","Queens (NC)","Hanover Hall (Wilmington, NC)","08/30/2024 02:30 PM","100",25,17,25,25,NA,19,25,23,21,NA,"at Wilmington, NC"
"5667184","Wyoming","Washington St.","Baxter Arena (Omaha, NE)","08/30/2024 03:00 PM","121",25,19,23,25,15,22,25,25,17,11,"at Omaha, NE"
"5667186","UC Santa Barbara","Georgia","Tully Gymnasium (Tallahassee, FL)","08/30/2024 03:00 PM","63",25,13,16,29,13,20,25,25,27,15,"at Tallahassee, FL"
"5667226","Kansas","South Carolina","Cameron Indoor Stadium (Durham, NC)","08/30/2024 03:00 PM","257",25,25,25,NA,NA,23,13,10,NA,NA,"at Durham, NC"
"5667443","Louisiana Tech","San Jose St.","Titan Gym (Fullerton, CA)","08/30/2024 03:00 PM","75",14,17,15,NA,NA,25,25,25,NA,NA,"at Fullerton, CA"
"5667257","New Mexico St.","Coastal Carolina","O'Keefe Gym (Atlanta, GA)","08/30/2024 03:00 PM","1200",25,22,25,25,NA,16,25,17,19,NA,"at Atlanta, GA"
"5667260","Col. of Charleston","Western Caro.","Carmichael Arena (Chapel Hill, NC)","08/30/2024 03:00 PM","89",25,25,27,25,NA,17,23,29,20,NA,"at Chapel Hill, NC"
"5667263","Clemson","Loyola Chicago","Read Fieldhouse/University Arena (Kalamazoo, MI)","08/30/2024 03:00 PM","126",25,25,25,NA,NA,20,16,11,NA,NA,"at Kalamazoo, MI"
"5667275","West Virginia","Navy","Reynolds Gym (Winston-Salem, NC)","08/30/2024 03:00 PM","221",25,25,22,25,NA,16,18,25,18,NA,"at Winston-Salem, NC"
"5362108","Illinois","Cincinnati","Stroh Center (Bowling Green, OH)","08/30/2024 03:00 PM","140",25,25,25,NA,NA,10,19,14,NA,NA,"at Bowling Green, OH"
"5667276","Gardner-Webb","Miami (OH)","James D. Gill Health & Physical Education Building (Norfolk, VA)","08/30/2024 03:30 PM","113",19,15,21,NA,NA,25,25,25,NA,NA,"at Norfolk, VA"
"5667204","Arizona St.","Butler","Allen Arena (Nashville, TN)","08/30/2024 04:00 PM","156",23,25,25,25,NA,25,7,20,17,NA,"at Nashville, TN"
"5667212","UC Davis","UMBC","Holloway Gymnasium (West Lafayette, IN)","08/30/2024 04:00 PM","2415",25,25,21,25,NA,23,21,25,15,NA,"at West Lafayette, IN"
"5667326","Sacred Heart","Youngstown St.","Harry A. Gampel Pavilion (Storrs, CT)","08/30/2024 04:00 PM","85",25,25,25,NA,NA,22,15,19,NA,NA,"at Storrs, CT"
"5667319","Coppin St.","Central Conn. St.","Carnesecca Arena (Queens, NY)","08/30/2024 04:00 PM","43",25,25,25,NA,NA,23,21,18,NA,NA,"at Queens, NY"
"5667312","Western Ky.","Morehead St.","Rupp Arena (Lexington, KY)","08/30/2024 04:00 PM","0",25,14,25,25,NA,16,25,20,17,NA,"at Lexington, KY"
"5667309","Mercer","Quinnipiac","UNF Arena (Jacksonville, FL)","08/30/2024 04:00 PM","98",25,23,25,25,NA,16,25,23,16,NA,"at Jacksonville, FL"
"5667305","Presbyterian","Stony Brook","JMU Convocation Center (Harrisonburg, VA)","08/30/2024 04:00 PM","53",16,25,19,25,8,25,14,25,23,15,"at Harrisonburg, VA"
"5667301","UAlbany","UIC","Alico Arena (Fort Myers, FL)","08/30/2024 04:00 PM","81",23,16,25,18,NA,25,25,16,25,NA,"at Fort Myers, FL"
"5667300","Manhattan","Stetson","Richard V. Moore Gymnasium (Daytona Beach, FL)","08/30/2024 04:00 PM","121",18,18,11,NA,NA,25,25,25,NA,NA,"at Daytona Beach, FL"
"5667231","CSUN","Seattle U","Reed Gym (Pocatello, ID)","08/30/2024 04:00 PM","87",24,25,24,26,8,26,14,26,24,15,"at Pocatello, ID"
"5667264","UT Arlington","Murray St.","Earl K. Long Gym (Lafayette, LA)","08/30/2024 04:00 PM","137",26,25,25,NA,NA,24,22,19,NA,NA,"at Lafayette, LA"
"5667266","Southern Ind.","DePaul","Renaissance Coliseum (Peoria, IL)","08/30/2024 04:00 PM","100",23,25,15,25,10,25,21,25,22,15,"at Peoria, IL"
"5667488","Alabama A&M","Idaho","Elmore Gymnasium (Huntsville, AL)","08/30/2024 04:00 PM","97",25,25,25,NA,NA,17,18,20,NA,NA,""
"5695439","Miami (FL)","Rutgers","North Texas Volleyball Center (Denton, TX)","08/30/2024 04:00 PM","821",28,23,25,25,NA,26,25,19,10,NA,"at Denton, TX"
"5667126","Bucknell","Merrimack","West Gym (Binghamton, NY)","08/30/2024 04:00 PM","89",25,25,25,NA,NA,12,18,18,NA,NA,"at Binghamton, NY"
"5667285","Temple","Radford","McGonigle Hall (Philadelphia, PA)","08/30/2024 04:00 PM","168",25,25,25,NA,NA,17,20,23,NA,NA,""
"5667286","Stonehill","Purdue Fort Wayne","Merkert Gymnasium (Easton, MA)","08/30/2024 04:00 PM","323",23,20,17,NA,NA,25,25,25,NA,NA,""
"5667294","Bryant","Ball St.","Abessinio Court at Eleanor R. Baldwin Arena (Boca Raton, FL)","08/30/2024 04:00 PM","154",15,17,12,NA,NA,25,25,25,NA,NA,"at Boca Raton, FL"
"5667299","Marshall","ETSU","John M. Belk Arena (Davidson, NC)","08/30/2024 04:00 PM","110",25,25,25,NA,NA,18,20,22,NA,NA,"at Davidson, NC"
"5667279","Grambling","UT Martin","Foster Auditorium (Tuscaloosa, AL)","08/30/2024 04:30 PM","234",25,17,23,18,NA,20,25,25,25,NA,"at Tuscaloosa, AL"
"5667277","Drake","Missouri","D.J. Sokol Arena (Omaha, NE)","08/30/2024 04:30 PM","2569",16,14,26,NA,NA,25,25,28,NA,NA,"at Omaha, NE"
"5667334","Robert Morris","USC Upstate","Fleming Gymnasium (Greensboro, NC)","08/30/2024 04:30 PM","82",15,14,25,25,15,25,25,21,15,13,"at Greensboro, NC"
"5667331","Florida A&M","Indiana St.","GSU Sports Arena (Atlanta, GA)","08/30/2024 04:30 PM","134",25,25,25,NA,NA,22,20,18,NA,NA,"at Atlanta, GA"
"5667330","App State","Wright St.","Convocation Center (Athens, OH)","08/30/2024 04:30 PM","126",18,24,13,NA,NA,25,26,25,NA,NA,"at Athens, OH"
"5667338","Marist","Virginia","ODU Volleyball Center (Norfolk, VA)","08/30/2024 04:30 PM","47",9,12,13,NA,NA,25,25,25,NA,NA,"at Norfolk, VA"
"5667335","Charleston So.","Charlotte","Alley Gym (Greenville, SC)","08/30/2024 04:30 PM","93",18,22,22,NA,NA,25,25,25,NA,NA,"at Greenville, SC"
"5667339","Bellarmine","Lindenwood","CEFCU Arena (Normal, IL)","08/30/2024 04:30 PM","100",23,21,25,19,NA,25,25,22,25,NA,"at Normal, IL"
"5667229","Southern Utah","Gonzaga","LionTree Arena (La Jolla, CA)","08/30/2024 05:00 PM","155",20,25,15,NA,NA,25,27,25,NA,NA,"at La Jolla, CA"
"5667232","California","Nevada","Viking Pavilion (Portland, OR)","08/30/2024 05:00 PM","143",25,25,25,NA,NA,17,16,22,NA,NA,"at Portland, OR"
"5667252","Weber St.","Utah Tech","Swenson Gym (Ogden, UT)","08/30/2024 05:00 PM","105",25,25,18,25,NA,19,15,25,20,NA,""
"5667595","Ark.-Pine Bluff","West Ga.","Pete Mathews Coliseum (Jacksonville, AL)","08/30/2024 05:00 PM","28",13,14,14,NA,NA,25,25,25,NA,NA,"at Jacksonville, AL"
"5667297","Tarleton St.","Little Rock","Field House (Commerce, TX)","08/30/2024 05:00 PM","77",25,21,16,25,10,19,25,25,21,15,"at Commerce, TX"
"5667306","Texas Southern","Texas St.","Tudor Fieldhouse (Houston, TX)","08/30/2024 05:00 PM","383",15,19,25,13,NA,25,25,18,25,NA,"at Houston, TX"
"5667307","Prairie View","SFA","Johnson Coliseum (Huntsville, TX)","08/30/2024 05:00 PM","347",19,18,17,NA,NA,25,25,25,NA,NA,"at Huntsville, TX"
"5667310","Saint Louis","Southeast Mo. St.","First National Bank Arena (Jonesboro, AR)","08/30/2024 05:00 PM","61",24,25,25,25,NA,26,23,22,16,NA,"at Jonesboro, AR"
"5667314","Austin Peay","Mississippi Val.","Larry O. Finch Center (Memphis, TN)","08/30/2024 05:00 PM","144",25,25,26,NA,NA,22,22,24,NA,NA,"at Memphis, TN"
"5667315","ULM","Nicholls","Lockhart Gymnasium (Montgomery, AL)","08/30/2024 05:00 PM","78",15,22,23,NA,NA,25,25,25,NA,NA,"at Montgomery, AL"
"5667321","Saint Mary's (CA)","Arkansas","Mott Athletics Center (San Luis Obispo, CA)","08/30/2024 05:00 PM","247",18,25,25,16,13,25,19,23,25,15,"at San Luis Obispo, CA"
"5667343","IU Indy","Eastern Mich.","IU Indy Gymnasium (Indianapolis, IN)","08/30/2024 05:00 PM","267",28,25,25,12,11,26,27,17,25,15,""
"5667362","Eastern Ky.","Iona","Connell Recreation Center (Chestnut Hill, MA)","08/30/2024 05:00 PM","148",25,25,25,NA,NA,20,11,13,NA,NA,"at Chestnut Hill, MA"
"5362652","Ohio St.","FIU","Frericks Center (Dayton, OH)","08/30/2024 05:00 PM","521",25,25,25,NA,NA,22,21,14,NA,NA,"at Dayton, OH"
"5365038","Iowa","Liberty","Coliseo Mario Morales (Guaynabo, PR)","08/30/2024 05:00 PM","150",25,25,25,NA,NA,23,23,15,NA,NA,"at Guaynabo, PR"
"5667332","North Ala.","Wofford","Neville Arena (Auburn, AL)","08/30/2024 05:30 PM","134",27,14,23,25,11,25,25,25,17,15,"at Auburn, AL"
"5667337","Oklahoma","TCU","Bob Devaney Sports Center (Lincoln, NE)","08/30/2024 05:30 PM","8956",23,21,25,16,NA,25,25,21,25,NA,"at Lincoln, NE"
"5667336","Northwestern St.","Southern U.","Southern Miss Wellness Center (Hattiesburg, MS)","08/30/2024 05:30 PM","360",25,25,22,25,NA,17,17,25,23,NA,"at Hattiesburg, MS"
"5667254","Santa Clara","Villanova","Leavey Center (Santa Clara, CA)","08/30/2024 06:00 PM","423",23,25,25,25,NA,25,16,18,14,NA,""
"5667256","Tulane","UC Irvine","Johnson Center (Albuquerque, NM)","08/30/2024 06:00 PM","45",22,26,25,14,15,25,24,23,25,13,"at Albuquerque, NM"
"5682795","Tennessee","Penn St.","Food City Center (Knoxville, TN)","08/30/2024 06:00 PM","6193",25,16,15,20,NA,22,25,25,25,NA,""
"5697070","Mercyhurst","UMES","Mercyhurst Athletic Center (Erie, PA)","08/30/2024 06:00 PM","1098",25,25,16,21,13,11,23,25,25,15,""
"5374986","Michigan","Delaware","Crisler Center (Ann Arbor, MI)","08/30/2024 06:00 PM","1678",25,22,26,27,15,27,25,24,25,4,""
"5667442","Holy Cross","Siena","Merkert Gymnasium (Easton, MA)","08/30/2024 06:00 PM","106",20,25,25,28,NA,25,13,15,26,NA,"at Easton, MA"
"5667439","New Hampshire","Troy","Maravich Assembly Center (Baton Rouge, LA)","08/30/2024 06:00 PM","369",21,27,17,21,NA,25,25,25,25,NA,"at Baton Rouge, LA"
"5667435","Morgan St.","Lehigh","Hill Field House (Baltimore, MD)","08/30/2024 06:00 PM","157",19,16,25,15,NA,25,25,22,25,NA,""
"5667425","Florida St.","South Fla.","Tully Gymnasium (Tallahassee, FL)","08/30/2024 06:00 PM","866",25,25,25,NA,NA,22,14,15,NA,NA,""
"5667423","N.C. A&T","N.C. Central","Moore Gymnasium (Greensboro, NC)","08/30/2024 06:00 PM","337",25,25,25,NA,NA,22,18,22,NA,NA,""
"5667370","Iowa St.","Pacific","Cox Pavilion (Las Vegas, NV)","08/30/2024 06:00 PM","52",25,25,29,19,15,22,22,31,25,10,"at Las Vegas, NV"
"5667387","Abilene Christian","Campbell","Ferrell Center (Waco, TX)","08/30/2024 06:00 PM","87",17,25,25,25,NA,25,21,17,22,NA,"at Waco, TX"
"5667394","Winthrop","Virginia Tech","Winthrop Coliseum (Rock Hill, SC)","08/30/2024 06:00 PM","1007",21,22,25,25,12,25,25,16,17,15,""
"5667395","Howard","George Mason","Burr Gymnasium (Washington, DC)","08/30/2024 06:00 PM","323",25,20,25,25,NA,22,25,17,22,NA,""
"5667399","North Florida","Rhode Island","UNF Arena (Jacksonville, FL)","08/30/2024 06:00 PM","261",30,25,25,NA,NA,28,23,15,NA,NA,""
"5667400","Wake Forest","Hofstra","Reynolds Gym (Winston-Salem, NC)","08/30/2024 06:00 PM","580",21,23,23,NA,NA,25,25,25,NA,NA,""
"5667401","North Carolina","Cleveland St.","Carmichael Arena (Chapel Hill, NC)","08/30/2024 06:00 PM","1356",25,25,25,NA,NA,12,17,17,NA,NA,""
"5667402","George Washington","UC Riverside","Charles E. Smith Center (Washington, DC)","08/30/2024 06:00 PM","307",25,25,25,NA,NA,22,21,18,NA,NA,""
"5667404","Buffalo","Oakland","Alumni Arena (Buffalo, NY)","08/30/2024 06:00 PM","309",23,25,25,25,NA,25,13,18,22,NA,""
"5667406","Norfolk St.","Lamar University","James D. Gill Health & Physical Education Building (Norfolk, VA)","08/30/2024 06:00 PM","367",25,25,28,NA,NA,17,22,26,NA,NA,""
"5667408","Bowling Green","Chicago St.","Stroh Center (Bowling Green, OH)","08/30/2024 06:00 PM","939",25,25,25,NA,NA,20,18,23,NA,NA,""
"5667415","Western Mich.","LMU (CA)","Read Fieldhouse/University Arena (Kalamazoo, MI)","08/30/2024 06:00 PM","649",28,25,25,25,NA,30,22,15,22,NA,""
"5667420","UNCW","East Carolina","Hanover Hall (Wilmington, NC)","08/30/2024 06:00 PM","202",25,23,16,21,NA,20,25,25,25,NA,""
"5667463","Furman","UTRGV","Alley Gym (Greenville, SC)","08/30/2024 06:30 PM","216",26,25,23,22,NA,28,20,25,25,NA,""
"5667461","Bethune-Cookman","Portland","Richard V. Moore Gymnasium (Daytona Beach, FL)","08/30/2024 06:30 PM","235",22,25,25,26,10,25,22,22,28,15,""
"5667460","Kentucky","Northern Ky.","Memorial Coliseum (Lexington, KY)","08/30/2024 06:30 PM","3516",25,25,25,NA,NA,13,9,13,NA,NA,""
"5667390","South Alabama","Texas A&M","Jaguar Gymnasium (Mobile, AL)","08/30/2024 06:30 PM","1073",22,26,11,NA,NA,25,28,25,NA,NA,""
"5667278","Fresno St.","Oregon St.","Global Credit Union Arena (Phoenix, AZ)","08/30/2024 06:30 PM","5215",25,20,26,22,NA,21,25,28,25,NA,"at Phoenix, AZ"
"5667464","Ohio","Xavier","Convocation Center (Athens, OH)","08/30/2024 06:30 PM","741",25,25,26,NA,NA,20,23,24,NA,NA,""
"5667341","Green Bay","Utah St.","Jon M. Huntsman Center (Salt Lake City, UT)","08/30/2024 06:30 PM","131",25,26,25,16,6,22,28,23,25,15,"at Salt Lake City, UT"
"5667472","Southeastern La.","High Point","Smith Fieldhouse (Provo, UT)","08/30/2024 06:30 PM","275",25,25,22,18,9,22,23,25,25,15,"at Provo, UT"
"5667459","Georgia St.","South Dakota St.","GSU Sports Arena (Atlanta, GA)","08/30/2024 06:30 PM","142",24,19,17,NA,NA,26,25,25,NA,NA,""
"5667481","James Madison","Delaware St.","JMU Convocation Center (Harrisonburg, VA)","08/30/2024 07:00 PM","560",25,25,28,NA,NA,17,15,26,NA,NA,""
"5667489","St. John's (NY)","Niagara","Carnesecca Arena (Queens, NY)","08/30/2024 07:00 PM","79",25,25,25,NA,NA,13,10,8,NA,NA,""
"5361296","Kennesaw St.","Indiana","KSU Convocation Center (Kennesaw, GA)","08/30/2024 07:00 PM","475",18,22,16,NA,NA,25,25,25,NA,NA,""
"5375009","Purdue","Kansas St.","Holloway Gymnasium (West Lafayette, IN)","08/30/2024 07:00 PM","2415",25,18,25,25,NA,21,25,22,23,NA,""
