"match_id","home","away","site","match_date","attendance","home_set1","home_set2","home_set3","home_set4","home_set5","away_set1","away_set2","away_set3","away_set4","away_set5","neutral_site"
"6081568","Concordia Chicago","Roanoke","Pam Evans Smith (Springfield, OH)","01/11/2025 01:00 PM","105",24,25,16,19,NA,26,22,25,25,NA,"at Springfield, OH"
"6081571","SUNY Poly","Hobart","Wildcat Field House (Marcy, NY)","01/11/2025 01:00 PM","87",20,19,22,NA,NA,25,25,25,NA,NA,""
"6081572","Russell Sage","Westminster (MO)","Wildcat Field House (Marcy, NY)","01/11/2025 01:00 PM","172",25,22,12,20,NA,22,25,25,25,NA,"at Marcy, NY"
"6081573","Hiram","Chatham","Memorial Gymnasium (Huntingdon, PA)","01/11/2025 01:30 PM","58",25,25,25,NA,NA,15,22,14,NA,NA,"at Huntingdon, PA"
"6081575","Mt. St. Joseph","St. John Fisher","Hershey Hall (Angola, IN)","01/11/2025 02:00 PM","71",19,18,20,NA,NA,25,25,25,NA,NA,"at Angola, IN"
"6081574","Wilkes","Elmira","Marts Center (Wilkes-Barre, PA)","01/11/2025 02:00 PM","63",20,22,25,22,NA,25,25,22,25,NA,""
"6081577","Misericordia","Lasell","Wildcat Field House (Marcy, NY)","01/11/2025 03:00 PM","65",20,23,25,16,NA,25,25,20,25,NA,"at Marcy, NY"
"6081566","Cal Lutheran","Wis. Lutheran","Gilbert Arena (Thousand Oaks, CA)","01/11/2025 03:00 PM","160",25,25,25,NA,NA,22,16,11,NA,NA,""
"6081578","Nazareth","Westminster (MO)","Wildcat Field House (Marcy, NY)","01/11/2025 03:00 PM","127",25,25,25,NA,NA,21,21,19,NA,NA,"at Marcy, NY"
"6081569","UC Santa Cruz","Calvin","Gilbert Arena (Thousand Oaks, CA)","01/11/2025 03:00 PM","125",25,25,25,NA,NA,14,22,15,NA,NA,"at Thousand Oaks, CA"
"6081576","Wittenberg","Thiel","Pam Evans Smith (Springfield, OH)","01/11/2025 03:00 PM","0",25,19,25,25,NA,22,25,21,19,NA,""
"6081579","Juniata","Chatham","Memorial Gymnasium (Huntingdon, PA)","01/11/2025 04:00 PM","111",25,25,25,NA,NA,12,12,17,NA,NA,""
"6081580","Trine","Mt. St. Joseph","Hershey Hall (Angola, IN)","01/11/2025 04:00 PM","106",22,10,19,NA,NA,25,25,25,NA,NA,""
"6081582","Hobart","Buffalo St.","Wildcat Field House (Marcy, NY)","01/11/2025 05:00 PM","81",26,25,25,NA,NA,24,13,22,NA,NA,"at Marcy, NY"
"6081581","SUNY Poly","Russell Sage","Wildcat Field House (Marcy, NY)","01/11/2025 05:00 PM","79",29,25,25,NA,NA,27,21,22,NA,NA,""
"6081583","Wis. Lutheran","Calvin","Gilbert Arena (Thousand Oaks, CA)","01/11/2025 06:00 PM","115",20,25,26,25,NA,25,23,24,22,NA,"at Thousand Oaks, CA"
"6081584","UC Santa Cruz","Mount Union","Gilbert Arena (Thousand Oaks, CA)","01/11/2025 09:00 PM","100",29,25,25,NA,NA,27,16,19,NA,NA,"at Thousand Oaks, CA"
"6081586","Hobart","Lasell","Wildcat Field House (Marcy, NY)","01/12/2025 10:00 AM","82",27,25,27,NA,NA,25,22,25,NA,NA,"at Marcy, NY"
"6081585","Nazareth","Russell Sage","Wildcat Field House (Marcy, NY)","01/12/2025 10:00 AM","77",25,25,25,NA,NA,9,13,14,NA,NA,"at Marcy, NY"
"6081588","Nazareth","Buffalo St.","Wildcat Field House (Marcy, NY)","01/12/2025 12:00 PM","118",25,25,18,25,NA,14,17,25,16,NA,"at Marcy, NY"
"6081587","SUNY Poly","Westminster (MO)","Wildcat Field House (Marcy, NY)","01/12/2025 12:00 PM","88",17,17,29,19,NA,25,25,27,25,NA,""
"6081589","St. Joseph's (L.I.)","Stevens","John A. Danzi Center Gym (Patchogue, NY)","01/12/2025 12:00 PM","107",16,18,21,NA,NA,25,25,25,NA,NA,""
"6081590","Lasell","Russell Sage","Wildcat Field House (Marcy, NY)","01/12/2025 02:00 PM","79",25,25,25,NA,NA,19,15,19,NA,NA,"at Marcy, NY"
"6081591","Misericordia","Hobart","Wildcat Field House (Marcy, NY)","01/12/2025 02:00 PM","73",21,25,21,25,10,25,23,25,15,15,"at Marcy, NY"
"6081592","SUNY Poly","Buffalo St.","Wildcat Field House (Marcy, NY)","01/12/2025 04:00 PM","77",23,19,25,26,NA,25,25,21,28,NA,""
"6081593","Misericordia","Westminster (MO)","Wildcat Field House (Marcy, NY)","01/12/2025 05:00 PM","54",21,25,21,22,NA,25,21,25,25,NA,"at Marcy, NY"
"6081594","Randolph-Macon","Marymount (VA)","Crenshaw Gymnasium (Ashland, VA)","01/14/2025 06:00 PM","317",22,25,25,25,NA,25,19,19,17,NA,""
"6081596","Elizabethtown","Eastern","Thompson Gymnasium (Elizabethtown, PA)","01/14/2025 07:00 PM","125",19,17,23,NA,NA,25,25,25,NA,NA,""
"6081598","Arcadia","Kean","Alumni Gymnasium (Glenside, PA)","01/14/2025 07:00 PM","130",23,25,25,25,NA,25,21,21,23,NA,""
"6081595","Geneva","Mount Union","Metheny Fieldhouse (Beaver Falls, PA)","01/14/2025 07:00 PM","134",15,20,18,NA,NA,25,25,25,NA,NA,""
"6081600","Grove City","Penn St.-Behrend","College Arena (Grove City, PA)","01/15/2025 07:00 PM","900",23,23,24,NA,NA,25,25,26,NA,NA,""
"6081599","Lancaster Bible","Misericordia","Horst Athletic Center (Lancaster, PA)","01/15/2025 07:00 PM","209",20,22,25,27,14,25,25,22,25,16,""
"6317566","Menlo","SUNY New Paltz","Haynes-Prim Pavilion (Atherton, CA)","01/15/2025 09:00 PM","36",25,25,25,NA,NA,20,13,15,NA,NA,""
"6081604","Marymount (VA)","Stevenson","Converse Family Fieldhouse (Arlington, VA)","01/16/2025 07:00 PM","145",16,18,20,NA,NA,25,25,25,NA,NA,""
"6081603","Adrian","Hiram","Merillat Center (Adrian, MI)","01/16/2025 07:00 PM","120",25,19,22,19,NA,21,25,25,25,NA,""
"6312061","Mt. St. Joseph","Thomas More","Harrington Center (Cincinnati, OH)","01/16/2025 07:00 PM","228",25,19,17,21,NA,20,25,25,25,NA,""
"6081606","Edgewood","Augustana (IL)","Todd Wehr Edgedome (Madison, WI)","01/16/2025 08:00 PM","137",17,16,22,NA,NA,25,25,25,NA,NA,""
"6081601","UC Santa Cruz","Dominican (IL)","Kaiser Permanente Arena (Santa Cruz, CA)","01/16/2025 08:00 PM","50",25,25,25,NA,NA,22,23,15,NA,NA,""
"6081602","Ill. Wesleyan","Concordia Wisconsin","Shirk Center (Bloomington, IL)","01/16/2025 08:00 PM","222",25,25,25,25,NA,18,27,20,21,NA,""
"6081609","Regis (MA)","Elms","Higgins Court (Weston, MA)","01/17/2025 10:00 AM","110",25,26,25,23,15,19,28,19,25,12,""
"6081610","Regis (MA)","SUNY Poly","Higgins Court (Weston, MA)","01/17/2025 12:00 PM","42",22,20,22,NA,NA,25,25,25,NA,NA,""
"6314586","Elms","SUNY Poly","Higgins Court (Weston, MA)","01/17/2025 12:00 PM","47",16,24,16,NA,NA,25,26,25,NA,NA,"at Weston, MA"
"6081611","Concordia Chicago","North Park","Geiseman Gymnasium (River Forest, IL)","01/17/2025 01:00 PM","56",25,22,21,22,NA,17,25,25,25,NA,""
"6081612","Hobart","Bard","Bristol Gym (Geneva, NY)","01/17/2025 02:00 PM","98",25,25,25,NA,NA,11,13,13,NA,NA,""
"6081613","Drew","Arcadia","Harrah’s Hotel & Casino – Waterfront Conference Center (Atlantic City, NJ)","01/17/2025 02:00 PM","100",23,22,16,NA,NA,25,25,25,NA,NA,"at Atlantic City, NJ"
"6081614","St. John Fisher","Buffalo St.","Manning-Napier Varsity Gym (Rochester, NY)","01/17/2025 03:00 PM","0",18,23,25,25,15,25,25,13,21,12,""
"6081615","Rutgers-Newark","Rivier","Harrah’s Hotel & Casino – Waterfront Conference Center (Atlantic City, NJ)","01/17/2025 04:00 PM","100",19,25,25,25,NA,25,18,22,22,NA,"at Atlantic City, NJ"
"6081616","Bard","East. Mennonite","Bristol Gym (Geneva, NY)","01/17/2025 04:00 PM","33",12,19,25,15,NA,25,25,18,25,NA,"at Geneva, NY"
"6081617","Misericordia","Nazareth","Jordan Court in Hitchcock Arena (Mechanicsburg, PA)","01/17/2025 04:00 PM","43",23,22,31,25,15,25,25,29,22,12,"at Mechanicsburg, PA"
"6081618","SUNY New Paltz","Carthage","Kaiser Permanente Arena (Santa Cruz, CA)","01/17/2025 05:00 PM","89",25,22,20,26,NA,21,25,25,28,NA,"at Santa Cruz, CA"
"6081624","Nichols","Stevens","Harwood Arena (Union, NJ)","01/17/2025 05:00 PM","79",19,21,22,NA,NA,25,25,25,NA,NA,"at Union, NJ"
"6081620","Kean","Vassar","Harwood Arena (Union, NJ)","01/17/2025 05:00 PM","100",11,19,26,NA,NA,25,25,28,NA,NA,""
"6081621","Juniata","P.R.-Rio Piedras","Memorial Gymnasium (Huntingdon, PA)","01/17/2025 05:00 PM","122",18,25,25,25,NA,25,15,21,20,NA,""
"6081623","Buffalo St.","Penn St.-Behrend","Manning-Napier Varsity Gym (Rochester, NY)","01/17/2025 05:00 PM","70",19,25,25,25,NA,25,21,20,20,NA,"at Rochester, NY"
"6081622","North Park","Westminster (MO)","Geiseman Gymnasium (River Forest, IL)","01/17/2025 06:00 PM","74",23,33,22,18,NA,25,31,25,25,NA,"at River Forest, IL"
"6081629","Randolph-Macon","Baldwin Wallace","Jordan Court in Hitchcock Arena (Mechanicsburg, PA)","01/17/2025 06:00 PM","35",25,28,20,14,NA,27,26,25,25,NA,"at Mechanicsburg, PA"
"6081628","Lasell","Rutgers-Newark","Harrah’s Hotel & Casino – Waterfront Conference Center (Atlantic City, NJ)","01/17/2025 06:00 PM","100",25,25,25,NA,NA,22,21,23,NA,NA,"at Atlantic City, NJ"
"6081627","Wilson","King's (PA)","Gannett Field House (Chambersburg, PA)","01/17/2025 06:00 PM","175",10,20,18,NA,NA,25,25,25,NA,NA,""
"6081626","Messiah","Mount Union","Jordan Court in Hitchcock Arena (Mechanicsburg, PA)","01/17/2025 06:00 PM","257",25,22,25,28,15,20,25,21,30,12,""
"6081625","Penn St.-Altoona","Roanoke","Adler Arena (Altoona, PA)","01/17/2025 06:00 PM","102",19,20,20,NA,NA,25,25,25,NA,NA,""
"6316094","American Int'l","Russell Sage","Henry Butova Gymnasium (Springfield, MA)","01/17/2025 07:00 PM","173",25,26,20,25,NA,14,24,25,22,NA,""
"6081633","St. John Fisher","Wittenberg","Manning-Napier Varsity Gym (Rochester, NY)","01/17/2025 07:00 PM","100",29,25,25,NA,NA,27,16,18,NA,NA,""
"6081631","Kean","Wentworth","Harwood Arena (Union, NJ)","01/17/2025 07:00 PM","120",24,25,25,18,10,26,20,22,25,15,""
"6081630","Emmanuel (MA)","Sarah Lawrence","Jean Yawkey Center (Boston, MA)","01/17/2025 07:00 PM","137",25,25,25,NA,NA,17,16,15,NA,NA,""
"6081635","New Jersey City","Nichols","Harwood Arena (Union, NJ)","01/17/2025 07:00 PM","84",22,16,29,NA,NA,25,25,31,NA,NA,"at Union, NJ"
"6081632","IIT","NYU","Keating Sports Center (Chicago, IL)","01/17/2025 08:00 PM","101",21,17,21,NA,NA,25,25,25,NA,NA,""
"6081636","Juniata","Grove City","Memorial Gymnasium (Huntingdon, PA)","01/17/2025 08:00 PM","111",25,25,25,NA,NA,15,13,13,NA,NA,""
"6081634","Concordia Chicago","Westminster (MO)","Geiseman Gymnasium (River Forest, IL)","01/17/2025 08:00 PM","142",25,25,25,NA,NA,19,21,19,NA,NA,""
"6081619","UC Santa Cruz","Cal Lutheran","Kaiser Permanente Arena (Santa Cruz, CA)","01/17/2025 08:00 PM","207",27,25,19,26,NA,25,26,25,28,NA,""
"6300460","CUI","Springfield","CU Arena (Irvine, CA)","01/17/2025 10:00 PM","165",25,25,25,NA,NA,20,20,22,NA,NA,""
"6081637","Drew","Lasell","Harrah’s Hotel & Casino – Waterfront Conference Center (Atlantic City, NJ)","01/18/2025 09:30 AM","672",17,16,17,NA,NA,25,25,25,NA,NA,"at Atlantic City, NJ"
"6312031","Saint Vincent","P.R.-Rio Piedras","Memorial Gymnasium (Huntingdon, PA)","01/18/2025 10:00 AM","73",22,13,22,NA,NA,25,25,25,NA,NA,"at Huntingdon, PA"
"6081638","Bethany (WV)","Adrian","Hummel Field House (Bethany, WV)","01/18/2025 10:00 AM","189",12,22,22,NA,NA,25,25,25,NA,NA,""
"6081645","Curry","Dean","Miller Gymnasium (Milton, MA)","01/18/2025 11:00 AM","150",22,27,25,25,NA,25,25,22,15,NA,""
"6081648","Buffalo St.","Wittenberg","Sports Arena (Buffalo, NY)","01/18/2025 11:00 AM","70",25,27,22,27,NA,20,25,25,25,NA,""
"6081647","Mount Union","Randolph-Macon","Jordan Court in Hitchcock Arena (Mechanicsburg, PA)","01/18/2025 11:00 AM","35",25,25,22,26,NA,23,13,25,24,NA,"at Mechanicsburg, PA"
"6081644","Manhattanville","SUNY Potsdam","Kennedy Gymnasium (Harrison, NY)","01/18/2025 11:00 AM","64",17,25,18,25,12,25,23,25,22,15,""
"6081643","Hood","Elizabethtown","Volpe Athletic Center (Frederick, MD)","01/18/2025 11:00 AM","79",22,18,18,NA,NA,25,25,25,NA,NA,""
"6081641","Messiah","Baldwin Wallace","Jordan Court in Hitchcock Arena (Mechanicsburg, PA)","01/18/2025 11:00 AM","132",23,25,25,25,NA,25,23,22,21,NA,""
"6081640","Lancaster Bible","Widener","Horst Athletic Center (Lancaster, PA)","01/18/2025 11:00 AM","58",25,25,25,NA,NA,18,22,17,NA,NA,""
"6081646","Hobart","East. Mennonite","Bristol Gym (Geneva, NY)","01/18/2025 11:00 AM","131",25,25,22,25,NA,23,20,25,17,NA,""
"6081656","New Jersey City","Stevens","Harwood Arena (Union, NJ)","01/18/2025 12:00 PM","120",15,16,12,NA,NA,25,25,25,NA,NA,"at Union, NJ"
"6081655","Nichols","Wentworth","Harwood Arena (Union, NJ)","01/18/2025 12:00 PM","79",24,20,25,NA,NA,26,25,27,NA,NA,"at Union, NJ"
"6081639","Marian (WI)","Simpson","Sadoff Gymnasium (Fond du Lac, WI)","01/18/2025 12:00 PM","74",25,25,25,NA,NA,14,16,20,NA,NA,""
"6081650","Rivier","Drew","Harrah’s Hotel & Casino – Waterfront Conference Center (Atlantic City, NJ)","01/18/2025 12:00 PM","472",25,25,17,25,NA,13,21,25,16,NA,"at Atlantic City, NJ"
"6081642","Ill. Wesleyan","Olivet","Shirk Center (Bloomington, IL)","01/18/2025 12:00 PM","105",25,25,25,NA,NA,11,14,18,NA,NA,""
"6081649","Mount Aloysius","Lynchburg","Athletic Convocation & Wellness Center (Cresson, PA)","01/18/2025 12:00 PM","50",21,20,18,NA,NA,25,25,25,NA,NA,""
"6314199","MIT","American Int'l","Rockwell Cage (Cambridge, MA)","01/18/2025 12:00 PM","74",25,25,25,NA,NA,20,14,21,NA,NA,""
"6081653","Dominican (IL)","SUNY New Paltz","Kaiser Permanente Arena (Santa Cruz, CA)","01/18/2025 12:00 PM","20",25,25,23,25,NA,23,22,25,11,NA,"at Santa Cruz, CA"
"6081652","Stevenson","Grove City","Memorial Gymnasium (Huntingdon, PA)","01/18/2025 12:00 PM","99",25,24,25,25,NA,19,26,19,19,NA,"at Huntingdon, PA"
"6081663","SUNY Potsdam","Wilkes","Kennedy Gymnasium (Harrison, NY)","01/18/2025 01:00 PM","70",25,28,24,22,15,15,26,26,25,9,"at Purchase, NY"
"6081678","Elizabethtown","Randolph","Volpe Athletic Center (Frederick, MD)","01/18/2025 01:00 PM","58",15,25,25,25,15,25,21,23,27,12,"at Frederick, MD"
"6081664","Penn St.-Behrend","Wittenberg","Manning-Napier Varsity Gym (Rochester, NY)","01/18/2025 01:00 PM","75",14,19,18,NA,NA,25,25,25,NA,NA,"at Rochester, NY"
"6081662","Dean","Sarah Lawrence","Miller Gymnasium (Milton, MA)","01/18/2025 01:00 PM","150",19,18,22,NA,NA,25,25,25,NA,NA,"at Milton, MA"
"6081661","Misericordia","Mount Union","Jordan Court in Hitchcock Arena (Mechanicsburg, PA)","01/18/2025 01:00 PM","125",23,25,29,25,NA,25,18,27,20,NA,"at Mechanicsburg, PA"
"6081660","Nazareth","Randolph-Macon","Jordan Court in Hitchcock Arena (Mechanicsburg, PA)","01/18/2025 01:00 PM","35",25,25,25,NA,NA,23,14,19,NA,NA,"at Mechanicsburg, PA"
"6081659","Widener","Roanoke","Lancaster, Pa.","01/18/2025 01:00 PM","63",15,25,25,19,8,25,22,22,25,15,"at Lancaster, Pa."
"6081657","Hood","Randolph","Volpe Athletic Center (Frederick, MD)","01/18/2025 01:00 PM","63",19,21,22,NA,NA,25,25,25,NA,NA,""
"6083219","Hobart","East. Mennonite","Bristol Gym (Geneva, NY)","01/18/2025 01:00 PM","125",25,25,25,NA,NA,15,16,20,NA,NA,""
"6081658","Wis.-Stevens Point","Simpson","Sadoff Gymnasium (Fond du Lac, WI)","01/18/2025 02:00 PM","74",25,25,25,NA,NA,16,12,17,NA,NA,"at Fond du Lac, WI"
"6081686","Vassar","Wentworth","Harwood Arena (Union, NJ)","01/18/2025 02:00 PM","65",25,23,25,25,NA,21,25,14,19,NA,"at Union, NJ"
"6316425","Emmanuel (MA)","American Int'l","Rockwell Cage (Cambridge, MA)","01/18/2025 02:00 PM","57",25,25,25,NA,NA,11,17,23,NA,NA,"at Cambridge, MA"
"6081668","Juniata","Saint Vincent","Memorial Gymnasium (Huntingdon, PA)","01/18/2025 02:00 PM","103",25,25,25,NA,NA,6,14,14,NA,NA,""
"6081669","Wilson","Lynchburg","Athletic Convocation & Wellness Center (Cresson, PA)","01/18/2025 02:00 PM","50",9,23,20,NA,NA,25,25,25,NA,NA,"at Cresson, PA"
"6081667","Kean","Nichols","Harwood Arena (Union, NJ)","01/18/2025 02:00 PM","150",28,21,25,25,NA,26,25,19,21,NA,""
"6081671","Lasell","Arcadia","Harrah’s Hotel & Casino – Waterfront Conference Center (Atlantic City, NJ)","01/18/2025 02:30 PM","729",25,25,18,23,15,15,22,25,25,6,"at Atlantic City, NJ"
"6081665","Lakeland","Olivet","Shirk Center (Bloomington, IL)","01/18/2025 02:30 PM","56",25,25,26,NA,NA,14,12,24,NA,NA,"at Bloomington, IL"
"6081666","Concordia Wisconsin","North Central (IL)","R. John Buuck Fieldhouse (Mequon, WI)","01/18/2025 03:00 PM","278",19,34,26,17,9,25,32,24,25,15,""
"6081675","St. John Fisher","Penn St.-Behrend","Manning-Napier Varsity Gym (Rochester, NY)","01/18/2025 03:00 PM","100",25,25,25,NA,NA,18,20,17,NA,NA,""
"6081679","Misericordia","Baldwin Wallace","Jordan Court in Hitchcock Arena (Mechanicsburg, PA)","01/18/2025 03:00 PM","35",25,25,20,20,7,19,17,25,25,15,"at Mechanicsburg, PA"
"6081677","Curry","Sarah Lawrence","Miller Gymnasium (Milton, MA)","01/18/2025 03:00 PM","100",25,22,25,25,NA,17,25,17,18,NA,""
"6081676","Manhattanville","Wilkes","Kennedy Gymnasium (Harrison, NY)","01/18/2025 03:00 PM","53",24,22,26,17,NA,26,25,24,25,NA,""
"6081654","Cal Lutheran","Dominican (IL)","Kaiser Permanente Arena (Santa Cruz, CA)","01/18/2025 03:00 PM","2",17,19,25,25,15,25,25,18,17,11,"at Santa Cruz, CA"
"6081674","Messiah","Nazareth","Jordan Court in Hitchcock Arena (Mechanicsburg, PA)","01/18/2025 03:00 PM","207",25,25,25,NA,NA,16,23,22,NA,NA,""
"6081673","Lancaster Bible","Roanoke","Horst Athletic Center (Lancaster, PA)","01/18/2025 03:00 PM","67",25,25,17,18,15,22,21,25,25,13,""
"6081683","Kean","Stevens","Harwood Arena (Union, NJ)","01/18/2025 04:00 PM","50",14,19,11,NA,NA,25,25,25,NA,NA,""
"6081672","Marian (WI)","Wis.-Stevens Point","Sadoff Gymnasium (Fond du Lac, WI)","01/18/2025 04:00 PM","121",25,25,22,22,15,18,19,25,25,9,""
"6081685","Grove City","P.R.-Rio Piedras","Memorial Gymnasium (Huntingdon, PA)","01/18/2025 04:00 PM","88",17,17,17,NA,NA,25,25,25,NA,NA,"at Huntingdon, PA"
"6081684","Mount Aloysius","Wilson","Athletic Convocation & Wellness Center (Cresson, PA)","01/18/2025 04:00 PM","50",20,23,25,25,15,25,25,23,19,11,""
"6081682","MIT","Emmanuel (MA)","Rockwell Cage (Cambridge, MA)","01/18/2025 04:00 PM","97",25,25,18,25,NA,14,23,25,12,NA,""
"6081670","New Jersey City","Vassar","Harwood Arena (Union, NJ)","01/18/2025 04:00 PM","55",15,14,19,NA,NA,25,25,25,NA,NA,"at Union, NJ"
"6081687","Arcadia","Rivier","Harrah’s Hotel & Casino – Waterfront Conference Center (Atlantic City, NJ)","01/18/2025 05:00 PM","523",20,25,19,21,NA,25,23,25,25,NA,"at Atlantic City, NJ"
"6081681","Ill. Wesleyan","Lakeland","Shirk Center (Bloomington, IL)","01/18/2025 05:00 PM","122",25,22,25,25,NA,15,25,19,18,NA,""
"6081689","Juniata","Stevenson","Memorial Gymnasium (Huntingdon, PA)","01/18/2025 06:00 PM","133",25,25,25,NA,NA,16,21,19,NA,NA,""
"6081680","Cal Lutheran","SUNY New Paltz","Kaiser Permanente Arena (Santa Cruz, CA)","01/18/2025 06:00 PM","20",23,22,25,25,15,25,25,20,23,13,"at Santa Cruz, CA"
"6081690","Benedictine (IL)","NYU","Rice Center (Lisle, IL)","01/18/2025 08:00 PM","123",12,20,21,NA,NA,25,25,25,NA,NA,""
"6081694","Augustana (IL)","Westminster (MO)","Carver PE Center (Rock Island, IL)","01/18/2025 08:00 PM","56",25,25,25,NA,NA,20,14,17,NA,NA,""
"6081688","UC Santa Cruz","Carthage","Kaiser Permanente Arena (Santa Cruz, CA)","01/18/2025 09:00 PM","25",22,25,26,16,13,25,22,24,25,15,""
"6081692","Cal Lutheran","Carthage","Kaiser Permanente Arena (Santa Cruz, CA)","01/19/2025 01:00 PM","25",25,25,25,NA,NA,22,19,19,NA,NA,"at Santa Cruz, CA"
"6081693","North Central (IL)","NYU","Gregory Arena (Naperville, IL)","01/19/2025 02:00 PM","57",25,19,25,19,10,23,25,22,25,15,""
"6081697","UC Santa Cruz","SUNY New Paltz","Kaiser Permanente Arena (Santa Cruz, CA)","01/19/2025 08:00 PM","183",25,25,25,NA,NA,19,22,17,NA,NA,""
"6081698","Benedictine (IL)","Augustana (IL)","Rice Center (Lisle, IL)","01/20/2025 02:00 PM","166",25,25,25,NA,NA,20,17,21,NA,NA,""
"6081699","Benedictine (IL)","Wis.-Stevens Point","Rice Center (Lisle, IL)","01/20/2025 02:00 PM","111",25,25,22,25,NA,23,18,25,19,NA,""
"6081691","Rutgers-Newark","Saint Elizabeth","The Golden Dome (Newark, NJ)","01/20/2025 02:00 PM","142",25,25,25,NA,NA,9,15,22,NA,NA,""
"6081701","Endicott","MIT","MacDonald Gymnasium (Beverly, MA)","01/20/2025 04:00 PM","57",15,20,21,NA,NA,25,25,25,NA,NA,""
"6081695","Bard","Saint Elizabeth","The Golden Dome (Newark, NJ)","01/20/2025 04:00 PM","150",25,25,25,NA,NA,23,14,20,NA,NA,"at Newark, NJ"
"6081700","Augustana (IL)","Wis.-Stevens Point","Rice Center (Lisle, IL)","01/20/2025 04:30 PM","133",25,21,25,31,NA,21,25,18,29,NA,"at Lisle, IL"
"6081696","Rutgers-Newark","Bard","The Golden Dome (Newark, NJ)","01/20/2025 06:00 PM","175",25,25,25,NA,NA,19,20,19,NA,NA,""
"6081702","Kean","King's (PA)","Harwood Arena (Union, NJ)","01/21/2025 06:00 PM","101",25,25,25,NA,NA,22,21,16,NA,NA,""
"6081703","Dean","MIT","Pieri Gymnasium (Franklin, MA)","01/21/2025 06:00 PM","101",12,16,14,NA,NA,25,25,25,NA,NA,""
"6081704","Lynchburg","Va. Wesleyan","Turner Gym (Lynchburg, VA)","01/21/2025 06:00 PM","384",21,15,15,NA,NA,25,25,25,NA,NA,""
"6081708","Mount Union","Hiram","McPherson Academic and Athletic Complex (Alliance, OH)","01/21/2025 07:00 PM","123",25,25,25,NA,NA,18,19,21,NA,NA,""
"6081705","Elizabethtown","Stevenson","Thompson Gymnasium (Elizabethtown, PA)","01/21/2025 07:00 PM","113",19,25,20,18,NA,25,13,25,25,NA,""
