"match_id","home","away","site","match_date","attendance","home_set1","home_set2","home_set3","home_set4","home_set5","away_set1","away_set2","away_set3","away_set4","away_set5","neutral_site"
"4475187","St. Thomas Aquinas","Dominican (NY)","Blauvelt, NY","03/28/2024 04:00 PM","60",25,25,25,NA,NA,18,19,20,NA,NA,"at Blauvelt, NY"
"4475143","Emmanuel (GA)","Tusculum","Franklin Springs, GA","03/28/2024 06:00 PM","92",25,25,25,NA,NA,20,20,13,NA,NA,""
"4475164","Saint Francis","Merrimack","Loretto, PA","03/28/2024 06:00 PM","112",25,25,25,NA,NA,22,20,22,NA,NA,""
"4475146","Loyola Chicago","Queens (NC)","Gentile arena (Chicago, IL)","03/28/2024 08:00 PM","496",25,25,25,NA,NA,13,17,21,NA,NA,""
"4475148","Lewis","Ball St.","Neil Carey Arena (Romeoville, IL)","03/28/2024 08:00 PM","750",25,22,21,28,13,19,25,25,26,15,""
"4475151","McKendree","Ohio St.","Melvin Price Convocation Center (Lebanon, IL)","03/28/2024 08:00 PM","273",28,19,25,21,10,26,25,23,25,15,""
"5256177","Webber Int'l","Kentucky St.",",","03/29/2024 12:00 AM","17",25,25,25,NA,NA,15,21,17,NA,NA,""
"4475157","FDU","D'Youville","Bogota Savings Bank Center (Hackensack, NJ)","03/29/2024 05:00 PM","100",25,25,22,21,15,23,18,25,25,7,""
"4475158","Tusculum","Thomas More","Pioneer Arena (Greeneville, TN)","03/29/2024 06:00 PM","138",25,22,25,20,16,20,25,22,25,18,""
"4475222","Saint Francis","Merrimack","Loretto, PA","03/29/2024 06:00 PM","134",31,25,25,NA,NA,29,17,16,NA,NA,""
"4475161","NJIT","Charleston (WV)","Newark, NJ","03/29/2024 06:00 PM","217",27,25,23,25,13,29,23,25,21,15,""
"4475165","Edward Waters","Central St. (OH)","Adams-Jenkins Complex (Jacksonville, FL)","03/29/2024 06:00 PM","85",26,25,25,NA,NA,24,16,19,NA,NA,""
"4475184","Penn St.","Harvard","University Park, PA","03/29/2024 07:00 PM","1251",25,25,25,NA,NA,20,15,18,NA,NA,""
"4475186","LIU","Daemen","Brookville, NY","03/29/2024 07:00 PM","201",25,18,27,25,NA,20,25,25,22,NA,""
"4475183","George Mason","Sacred Heart","EagleBank Arena (Fairfax, VA)","03/29/2024 07:00 PM","239",25,24,25,25,NA,14,26,20,14,NA,""
"4475174","Lindenwood","Purdue Fort Wayne","St. Charles, MO","03/29/2024 08:00 PM","250",25,25,25,NA,NA,22,19,15,NA,NA,""
"4475172","BYU","CUI","Smith Fieldhouse (Provo, UT)","03/29/2024 09:00 PM","4450",25,29,25,NA,NA,21,27,21,NA,NA,""
"4475159","CSUN","UC Irvine","Premier America Credit Union Arena (Northridge, CA)","03/29/2024 09:00 PM","221",25,25,24,25,NA,21,21,26,18,NA,""
"4475176","Long Beach St.","UC San Diego","Walter Pyramid (Long Beach, CA)","03/29/2024 10:00 PM","1873",25,25,25,NA,NA,17,15,16,NA,NA,""
"4475173","UCLA","Stanford","Pauley Pavilion (Los Angeles, CA)","03/29/2024 10:00 PM","1017",25,25,22,25,NA,18,22,25,18,NA,""
"4475180","Hawaii","UC Santa Barbara","SimpliFi Arena at Stan Sheriff Center (Honolulu, HI)","03/30/2024 01:00 AM","7490",25,25,26,NA,NA,23,21,24,NA,NA,""
"4475198","Roberts Wesleyan","American Int'l","Rochester, NY","03/30/2024 12:00 PM","106",23,25,25,25,NA,25,18,12,16,NA,""
"4475199","Lees-McRae","Thomas More","Williams Gymnasium (Banner Elk, NC)","03/30/2024 01:00 PM","64",23,23,25,25,10,25,25,17,23,15,""
"4475205","FDU","Daemen","Bogota Savings Bank Center (Hackensack, NJ)","03/30/2024 01:00 PM","96",17,18,19,NA,NA,25,25,25,NA,NA,""
"4475211","Edward Waters","Kentucky St.","Adams-Jenkins Complex (Jacksonville, FL)","03/30/2024 01:00 PM","47",25,25,25,NA,NA,17,16,17,NA,NA,""
"4475218","NJIT","Charleston (WV)","Newark, NJ","03/30/2024 02:00 PM","225",25,25,25,NA,NA,23,19,21,NA,NA,""
"4475224","LIU","D'Youville","Brookville, NY","03/30/2024 02:00 PM","102",26,26,25,25,NA,28,24,20,20,NA,""
"4475217","Loyola Chicago","Queens (NC)","Gentile arena (Chicago, IL)","03/30/2024 03:00 PM","467",25,25,25,NA,NA,22,15,22,NA,NA,""
"4475233","Misericordia","Sacred Heart","Owings Mills Gymnasium (Owings Mills, MD)","03/30/2024 03:00 PM","75",20,15,26,NA,NA,25,25,28,NA,NA,"at Stevenson, MD"
"4475235","Penn St.","Harvard","University Park, PA","03/30/2024 04:00 PM","1304",25,25,23,25,NA,21,16,25,16,NA,""
"4475241","Stevenson","Sacred Heart","Owings Mills Gymnasium (Owings Mills, MD)","03/30/2024 05:00 PM","100",24,25,24,20,NA,26,19,26,25,NA,"at Marietta, GA"
"4475244","George Mason","Princeton","EagleBank Arena (Fairfax, VA)","03/30/2024 05:00 PM","459",25,19,23,25,15,20,25,25,17,12,""
"4475242","Lewis","Ball St.","Neil Carey Arena (Romeoville, IL)","03/30/2024 06:00 PM","700",18,25,25,25,15,25,19,19,27,12,""
"4475245","Quincy","Purdue Fort Wayne","Quincy, IL","03/30/2024 06:00 PM","689",21,13,18,NA,NA,25,25,25,NA,NA,""
"4475246","Webber Int'l","Central St. (OH)",",","03/30/2024 06:00 PM","0",25,25,28,NA,NA,11,16,26,NA,NA,""
"4475250","Lindenwood","Ohio St.","St. Charles, MO","03/30/2024 07:00 PM","387",25,25,20,25,NA,23,23,25,21,NA,""
"4475239","UCLA","Stanford","Pauley Pavilion (Los Angeles, CA)","03/30/2024 08:00 PM","1537",25,25,25,NA,NA,17,22,20,NA,NA,""
"4475248","BYU","CUI","Smith Fieldhouse (Provo, UT)","03/30/2024 09:00 PM","4518",25,25,25,NA,NA,16,12,19,NA,NA,""
"4475247","UC Irvine","CSUN","Bren Events Center (Irvine, CA)","03/30/2024 09:00 PM","758",25,25,30,NA,NA,22,21,28,NA,NA,""
"4475249","UC San Diego","Long Beach St.","LionTree Arena (La Jolla, CA)","03/30/2024 10:00 PM","742",24,19,19,NA,NA,26,25,25,NA,NA,""
"4475251","Southern California","Pepperdine","Galen Center (Los Angeles, CA)","03/30/2024 10:00 PM","1022",15,25,25,19,NA,25,20,27,25,NA,""
"4475252","Hawaii","UC Santa Barbara","SimpliFi Arena at Stan Sheriff Center (Honolulu, HI)","03/31/2024 01:00 AM","9654",25,26,23,21,15,21,24,25,25,12,""
"4475254","Warner","Central St. (OH)",",","04/01/2024 07:00 PM","103",20,24,25,22,NA,25,26,22,25,NA,""
"4475268","Fort Valley St.","Reinhardt","Fort Valley, GA","04/03/2024 05:00 PM","57",23,25,21,20,NA,25,20,25,25,NA,""
"4475291","North Greenville","King (TN)","Tigerville, SC","04/03/2024 07:00 PM","280",25,25,25,NA,NA,19,18,19,NA,NA,""
"4475276","Belmont Abbey","Lees-McRae","Wheeler Center Belmont Abbey (Belmont, NC)","04/03/2024 07:00 PM","132",25,25,25,NA,NA,17,16,22,NA,NA,""
"4475297","Queens (NC)","Lindenwood","Charlotte, NC","04/04/2024 12:00 AM","98",13,21,22,NA,NA,25,25,25,NA,NA,""
"5255328","Roberts Wesleyan","Daemen","Rochester, NY","04/04/2024 06:00 PM","264",12,18,16,NA,NA,25,25,25,NA,NA,""
"4475308","Purdue Fort Wayne","Lewis","Gates Sports Center (Fort Wayne, IN)","04/04/2024 07:00 PM","438",25,25,30,19,16,19,21,32,25,14,""
"4475309","Central St. (OH)","Maryville (MO)","Wilberforce, OH","04/04/2024 07:00 PM","100",25,25,17,20,7,23,23,25,25,15,""
"4475311","Ball St.","Quincy","Muncie, IN","04/04/2024 07:00 PM","743",25,25,25,NA,NA,23,17,15,NA,NA,""
"4475303","Ohio St.","McKendree","Covelli Center (Columbus, OH)","04/04/2024 07:00 PM","407",18,20,28,25,15,25,25,26,18,11,""
"4475306","Thomas More","Midway","Connor Convocation Center (Crestview Hills, KY)","04/04/2024 07:00 PM","231",33,25,25,NA,NA,31,16,17,NA,NA,""
"4475313","Sacred Heart","LIU","Fairfield, CT","04/05/2024 05:00 PM","100",24,18,21,NA,NA,26,25,25,NA,NA,""
"4475314","Webber Int'l","Edward Waters",",","04/05/2024 05:00 PM","59",21,24,25,25,15,25,26,17,18,7,""
"4475312","Pepperdine","Master's","Firestone Fieldhouse (Malibu, CA)","04/05/2024 06:00 PM","982",25,25,32,24,12,22,23,34,26,15,""
"4475315","D'Youville","Saint Francis (PA)","Buffalo, NY","04/05/2024 06:00 PM","85",25,23,17,20,NA,23,25,25,25,NA,""
"4475316","Kentucky St.","Fort Valley St.","Frankfort, KY","04/05/2024 06:00 PM","50",23,15,10,NA,NA,25,25,25,NA,NA,""
"4475325","Emmanuel (GA)","Mount Olive","Franklin Springs, GA","04/05/2024 07:00 PM","100",24,13,25,23,NA,26,25,23,25,NA,""
"4475339","George Mason","Harvard","EagleBank Arena (Fairfax, VA)","04/05/2024 07:00 PM","417",25,28,25,NA,NA,15,26,16,NA,NA,""
"4475336","Erskine","Barton","Due West, SC","04/05/2024 07:00 PM","103",25,25,25,NA,NA,19,21,20,NA,NA,""
"4475333","Merrimack","FDU","North Andover, MA","04/05/2024 07:00 PM","112",25,23,26,20,NA,27,25,24,25,NA,""
"4475332","Charleston (WV)","Penn St.","Charleston, WV","04/05/2024 07:00 PM","256",25,16,21,22,NA,23,25,25,25,NA,""
"4475329","Princeton","NJIT","Dillon Gym (Princeton, NJ)","04/05/2024 07:00 PM","0",25,25,25,NA,NA,18,21,21,NA,NA,""
"4475319","Ohio St.","Maryville (MO)","Covelli Center (Columbus, OH)","04/05/2024 07:00 PM","1107",25,25,25,NA,NA,10,16,13,NA,NA,""
"4475341","Dominican (NY)","American Int'l","Orangeburg, NY","04/05/2024 07:00 PM","75",25,25,25,NA,NA,19,22,21,NA,NA,""
"4475318","UC Irvine","Hawaii","Bren Events Center (Irvine, CA)","04/05/2024 09:00 PM","2058",25,25,25,NA,NA,20,19,21,NA,NA,""
"4475317","UC Santa Barbara","UC San Diego","Santa Barbara, CA","04/05/2024 09:00 PM","623",22,25,25,18,15,25,20,18,25,9,""
"4475328","Long Beach St.","CSUN","Long Beach, CA","04/05/2024 10:00 PM","2535",25,25,25,NA,NA,18,17,20,NA,NA,""
"4475331","Southern California","BYU","Galen Center (Los Angeles, CA)","04/05/2024 10:00 PM","583",25,21,19,13,NA,22,25,25,25,NA,""
"4475324","UCLA","Grand Canyon","Pauley Pavilion (Los Angeles, CA)","04/05/2024 10:00 PM","1479",25,25,25,NA,NA,16,22,19,NA,NA,""
"4475338","CUI","Stanford","Irvine, CA","04/05/2024 10:00 PM","139",25,24,25,21,13,20,26,21,25,15,""
"4475344","Queens (NC)","Lindenwood","Charlotte, NC","04/06/2024 12:00 AM","131",28,25,16,20,NA,30,21,25,25,NA,""
"4475386","Lincoln Memorial","Tusculum","Mary Mars Gym (Harrogate, TN)","04/06/2024 02:00 PM","127",25,25,25,NA,NA,11,15,19,NA,NA,""
"4475387","Emmanuel (GA)","Barton","Franklin Springs, GA","04/06/2024 02:00 PM","120",25,25,20,22,17,13,18,25,25,19,""
"4475385","Belmont Abbey","King (TN)","Wheeler Center Belmont Abbey (Belmont, NC)","04/06/2024 02:00 PM","144",25,25,27,NA,NA,23,21,25,NA,NA,""
"4475389","MIT","American Int'l","Rockwell Cage (Cambridge, MA)","04/06/2024 02:00 PM","169",25,25,25,NA,NA,23,18,17,NA,NA,""
"4475390","Central St. (OH)","Fort Valley St.","Wilberforce, OH","04/06/2024 02:00 PM","74",14,21,24,NA,NA,25,25,26,NA,NA,""
"4475391","Erskine","Mount Olive","Due West, SC","04/06/2024 02:00 PM","121",25,26,25,NA,NA,18,24,23,NA,NA,""
"4475392","North Greenville","Lees-McRae","Tigerville, SC","04/06/2024 02:00 PM","320",25,25,25,NA,NA,17,13,19,NA,NA,""
"4475393","Edward Waters","Benedict","Adams-Jenkins Complex (Jacksonville, FL)","04/06/2024 02:00 PM","27",25,25,25,NA,NA,19,16,18,NA,NA,""
"4475406","Charleston (WV)","Penn St.","Charleston, WV","04/06/2024 03:00 PM","165",14,19,28,NA,NA,25,25,30,NA,NA,""
"4475343","Purdue Fort Wayne","Quincy","Gates Sports Center (Fort Wayne, IN)","04/06/2024 04:00 PM","463",25,25,25,NA,NA,20,20,21,NA,NA,""
"4475367","Daemen","Roberts Wesleyan","Lumsden Gymnasium (Amherst, NY)","04/06/2024 04:00 PM","175",25,25,25,NA,NA,18,8,15,NA,NA,""
"4475413","George Mason","Harvard","EagleBank Arena (Fairfax, VA)","04/06/2024 04:00 PM","517",25,25,25,NA,NA,20,23,16,NA,NA,""
"4475412","D'Youville","Saint Francis (PA)","Buffalo, NY","04/06/2024 04:00 PM","110",19,25,19,21,NA,25,21,25,25,NA,""
"4475411","Merrimack","LIU","North Andover, MA","04/06/2024 04:00 PM","153",25,25,22,31,NA,16,23,25,29,NA,""
"4475416","Sacred Heart","FDU","Fairfield, CT","04/06/2024 05:00 PM","100",21,23,25,19,NA,25,25,23,25,NA,""
"4475419","Ball St.","McKendree","Muncie, IN","04/06/2024 05:00 PM","651",21,20,25,25,15,25,25,20,22,8,""
"4475417","Loyola Chicago","Lewis","Gentile arena (Chicago, IL)","04/06/2024 06:00 PM","1217",25,25,25,NA,NA,16,18,21,NA,NA,""
"4475415","UCLA","Grand Canyon","Pauley Pavilion (Los Angeles, CA)","04/06/2024 08:00 PM","2014",24,25,25,18,15,26,22,23,25,8,""
"4475421","UC Irvine","Hawaii","Bren Events Center (Irvine, CA)","04/06/2024 09:00 PM","2600",25,25,18,18,NA,22,27,25,25,NA,""
"4475420","CSUN","Long Beach St.","Premier America Credit Union Arena (Northridge, CA)","04/06/2024 09:00 PM","245",23,21,21,NA,NA,25,25,25,NA,NA,""
"4475423","Southern California","BYU","Galen Center (Los Angeles, CA)","04/06/2024 10:00 PM","1007",20,27,26,29,18,25,25,28,27,16,""
"4475424","CUI","Stanford","Irvine, CA","04/06/2024 10:00 PM","148",25,23,16,23,NA,23,25,25,25,NA,""
"4474583","Edward Waters","Warner","Adams-Jenkins Complex (Jacksonville, FL)","04/09/2024 05:00 PM","47",25,25,25,NA,NA,16,9,17,NA,NA,""
"4475426","Sacred Heart","Springfield","Fairfield, CT","04/09/2024 06:00 PM","100",26,25,29,14,13,28,19,27,25,15,""
"4475427","Queens (NC)","Belmont Abbey","Charlotte, NC","04/09/2024 06:00 PM","67",23,23,25,24,NA,25,25,23,26,NA,""
"4475428","Tusculum","King (TN)","Pioneer Arena (Greeneville, TN)","04/09/2024 07:00 PM","128",25,25,25,NA,NA,23,21,15,NA,NA,""
"4475429","Benedict","Truett-McConnell","Columbia, SC","04/09/2024 07:00 PM","50",25,23,25,23,15,22,25,23,25,13,""
"4475431","Lees-McRae","King (TN)","Williams Gymnasium (Banner Elk, NC)","04/11/2024 07:00 PM","107",25,26,25,NA,NA,19,24,23,NA,NA,""
"4475433","Emmanuel (GA)","North Greenville","Franklin Springs, GA","04/11/2024 07:00 PM","30",25,23,21,25,6,23,25,25,23,15,""
"4475434","Mount Olive","Barton","Kornegay Arena (Mount Olive, NC)","04/11/2024 07:00 PM","87",25,25,25,NA,NA,23,19,22,NA,NA,""
"4475432","Belmont Abbey","Erskine","Wheeler Center Belmont Abbey (Belmont, NC)","04/11/2024 07:00 PM","148",25,25,17,25,NA,15,23,25,18,NA,""
"4475430","Grand Canyon","Pepperdine","GCU Arena (Phoenix, AZ)","04/11/2024 09:00 PM","956",25,25,25,NA,NA,19,16,17,NA,NA,""
"4475436","CUI","UCLA","Irvine, CA","04/11/2024 10:00 PM","221",12,17,15,NA,NA,25,25,25,NA,NA,""
"5281622","Thomas More","Maryville (MO)","Connor Convocation Center (Crestview Hills, KY)","04/12/2024 04:00 PM","134",25,18,22,25,18,18,25,25,20,16,"2024 IVA MVB Tournament"
"4475437","Daemen","Merrimack","Lumsden Gymnasium (Amherst, NY)","04/12/2024 06:00 PM","162",25,25,24,25,NA,21,16,26,14,NA,""
"4475443","Edward Waters","Fort Valley St.","Adams-Jenkins Complex (Jacksonville, FL)","04/12/2024 06:00 PM","72",20,25,17,18,NA,25,17,25,25,NA,""
"4475442","Saint Francis","FDU","Loretto, PA","04/12/2024 06:00 PM","142",25,25,25,NA,NA,10,18,21,NA,NA,""
"4475438","Benedict","Morehouse","Columbia, SC","04/12/2024 06:00 PM","50",16,25,25,21,13,25,12,20,25,15,""
"4475445","Harvard","NJIT","Boston, MA","04/12/2024 07:00 PM","154",23,26,25,25,11,25,24,21,27,15,""
"4475447","D'Youville","Sacred Heart","Buffalo, NY","04/12/2024 07:00 PM","165",22,22,23,NA,NA,25,25,25,NA,NA,""
"4475446","Princeton","Charleston (WV)","Dillon Gym (Princeton, NJ)","04/12/2024 07:00 PM","0",16,25,23,25,12,25,19,25,18,15,""
"4475450","Penn St.","George Mason","University Park, PA","04/12/2024 07:00 PM","1042",22,25,23,25,15,25,13,25,18,13,""
"5281644","Lincoln Memorial","Tusculum","Connor Convocation Center (Crestview Hills, KY)","04/12/2024 07:00 PM","139",25,25,25,NA,NA,17,13,20,NA,NA,"at Crestview Hills, KY (2024 IVA MVB Tournament)"
"4475448","Central St. (OH)","Kentucky St.","Wilberforce, OH","04/12/2024 07:00 PM","84",21,25,25,25,NA,25,20,22,15,NA,""
"4475439","Grand Canyon","Pepperdine","GCU Arena (Phoenix, AZ)","04/12/2024 09:00 PM","1572",25,25,25,NA,NA,22,23,20,NA,NA,""
"4475440","UC Santa Barbara","CSUN","Santa Barbara, CA","04/12/2024 09:00 PM","689",26,25,25,25,NA,28,21,14,19,NA,""
"4475441","UC Irvine","Long Beach St.","Bren Events Center (Irvine, CA)","04/12/2024 09:00 PM","2364",25,25,25,NA,NA,17,21,21,NA,NA,""
"4475444","UC San Diego","Hawaii","LionTree Arena (La Jolla, CA)","04/12/2024 10:00 PM","1470",20,16,25,20,NA,25,25,12,25,NA,""
"4475449","Stanford","Southern California","Maples Pavilion (Stanford, CA)","04/12/2024 10:00 PM","889",25,25,25,NA,NA,19,19,23,NA,NA,""
"4475451","St. Thomas Aquinas","American Int'l","Sparkill, NY","04/13/2024 TBA","0",25,25,25,NA,NA,22,12,13,NA,NA,""
"4475452","Dominican (NY)","Roberts Wesleyan","Orangeburg, NY","04/13/2024 11:00 AM","200",28,25,25,10,12,26,27,23,25,15,""
"5281646","Tusculum","Maryville (MO)","Connor Convocation Center (Crestview Hills, KY)","04/13/2024 01:00 PM","46",19,25,25,30,NA,25,23,22,28,NA,"at Crestview Hills, KY (2024 IVA MVB Tournament)"
"4475454","Princeton","Charleston (WV)","Dillon Gym (Princeton, NJ)","04/13/2024 02:00 PM","0",16,25,26,21,17,25,17,24,25,15,""
"4475457","D'Youville","Merrimack","Buffalo, NY","04/13/2024 04:00 PM","125",22,25,22,18,NA,25,22,25,25,NA,""
"4475456","Daemen","Sacred Heart","Lumsden Gymnasium (Amherst, NY)","04/13/2024 04:00 PM","307",25,25,20,25,NA,18,20,25,18,NA,""
"4475455","Penn St.","George Mason","University Park, PA","04/13/2024 04:00 PM","1070",25,25,22,25,NA,16,23,25,15,NA,""
"4475458","Saint Francis (PA)","FDU","Loretto, PA","04/13/2024 04:00 PM","182",25,28,25,NA,NA,23,26,22,NA,NA,""
"5281647","Thomas More","Lincoln Memorial","Connor Convocation Center (Crestview Hills, KY)","04/13/2024 04:00 PM","213",17,16,19,NA,NA,25,25,25,NA,NA,"2024 IVA MVB Tournament"
"5281949","Ohio St.","Lewis","Covelli Center (Columbus, OH)","04/13/2024 05:00 PM","957",26,25,25,25,NA,24,27,21,20,NA,"2024 MIVA MVB Tournament"
"4475459","Harvard","NJIT","Boston, MA","04/13/2024 05:00 PM","125",17,21,25,20,NA,25,25,23,25,NA,""
"5281948","Ball St.","Queens (NC)","Muncie, IN","04/13/2024 07:00 PM","650",25,25,25,NA,NA,22,18,18,NA,NA,"2024 MIVA MVB Tournament"
"5281950","Loyola Chicago","McKendree","Gentile arena (Chicago, IL)","04/13/2024 08:00 PM","594",25,25,25,NA,NA,18,18,16,NA,NA,"2024 MIVA MVB Tournament"
"5281947","Lindenwood","Purdue Fort Wayne","St. Charles, MO","04/13/2024 08:00 PM","674",25,25,25,NA,NA,22,15,17,NA,NA,"2024 MIVA MVB Tournament"
"4475461","CSUN","UC Santa Barbara","Premier America Credit Union Arena (Northridge, CA)","04/13/2024 09:00 PM","494",23,25,25,25,NA,25,21,19,22,NA,""
"4475462","Stanford","Southern California","Maples Pavilion (Stanford, CA)","04/13/2024 09:00 PM","1485",25,25,21,28,NA,22,16,25,26,NA,""
"4475463","UCLA","CUI","Pauley Pavilion (Los Angeles, CA)","04/13/2024 10:00 PM","1942",25,25,25,NA,NA,14,16,20,NA,NA,""
"4475464","UC San Diego","Hawaii","LionTree Arena (La Jolla, CA)","04/13/2024 10:00 PM","1921",27,25,25,NA,NA,25,21,20,NA,NA,""
"4475465","Long Beach St.","UC Irvine","Long Beach, CA","04/13/2024 10:00 PM","4006",27,25,25,NA,NA,25,21,17,NA,NA,""
"4475466","Benedict","Fort Valley St.","Columbia, SC","04/14/2024 02:00 PM","40",12,23,14,NA,NA,25,25,25,NA,NA,""
"5282866","Mount Olive","Barton","Kornegay Arena (Mount Olive, NC)","04/16/2024 07:00 PM","156",20,25,21,25,15,25,11,25,17,9,"2024 CC MVB Tournament"
"5282867","Erskine","King (TN)","Due West, SC","04/16/2024 07:00 PM","98",25,21,25,25,NA,22,25,27,27,NA,"2024 CC MVB Tournament"
"5282197","LIU","Sacred Heart","Loretto, PA","04/17/2024 04:00 PM","162",21,25,28,21,NA,25,20,30,25,NA,"at Loretto, PA (2024 NEC MVB Tournament)"
"5281974","Princeton","Charleston (WV)","Rec Hall (State College, PA)","04/17/2024 04:30 PM","0",17,23,25,NA,NA,25,25,27,NA,NA,"at State College, PA (2024 EIVA MVB Tournament)"
"5281978","Grand Canyon","CUI","Galen Center (Los Angeles, CA)","04/17/2024 06:00 PM","107",25,27,25,NA,NA,19,25,22,NA,NA,"at Los Angeles, CA (2024 MPSF MVB Tournament)"
"5282198","FDU","Merrimack","Loretto, PA","04/17/2024 07:00 PM","0",25,27,20,25,NA,23,25,25,23,NA,"at Loretto, PA (2024 NEC MVB Tournament)"
"5281973","NJIT","Harvard","Rec Hall (State College, PA)","04/17/2024 07:00 PM","275",22,18,20,NA,NA,25,25,25,NA,NA,"at State College, PA (2024 EIVA MVB Tournament)"
"5281979","BYU","Southern California","Galen Center (Los Angeles, CA)","04/17/2024 08:30 PM","618",32,27,23,25,12,30,29,25,18,15,"at Los Angeles, CA (2024 MPSF MVB Tournament)"
"5281980","Pepperdine","Stanford","Galen Center (Los Angeles, CA)","04/17/2024 11:00 PM","120",22,17,19,NA,NA,25,25,25,NA,NA,"at Los Angeles, CA (2024 MPSF MVB Tournament)"
"5281997","Kentucky St.","Benedict","Adams-Jenkins Complex (Jacksonville, FL)","04/18/2024 11:00 AM","89",25,25,25,NA,NA,21,20,17,NA,NA,"at Jacksonville, FL (2024 SIAC MVB Tournament)"
"5281998","Central St. (OH)","Morehouse","Adams-Jenkins Complex (Jacksonville, FL)","04/18/2024 01:30 PM","128",25,25,25,NA,NA,8,13,10,NA,NA,"at Jacksonville, FL (2024 SIAC MVB Tournament)"
"5281995","Fort Valley St.","Kentucky St.","Adams-Jenkins Complex (Jacksonville, FL)","04/18/2024 04:00 PM","138",25,25,25,NA,NA,13,11,15,NA,NA,"at Jacksonville, FL (2024 SIAC MVB Tournament)"
"5282194","Daemen","FDU","Loretto, PA","04/18/2024 04:00 PM","121",25,25,25,NA,NA,23,21,13,NA,NA,"at Loretto, PA (2024 NEC MVB Tournament)"
"5282870","Loyola Chicago","Ohio St.","Worthen Arena (Muncie, IN)","04/18/2024 04:00 PM","267",20,24,28,22,NA,25,26,26,25,NA,"at Muncie, IN (2024 MIVA MVB Tournament)"
"5281972","George Mason","Charleston (WV)","Rec Hall (State College, PA)","04/18/2024 04:30 PM","0",25,25,25,NA,NA,23,16,18,NA,NA,"at State College, PA (2024 EIVA MVB Tournament)"
"5281996","Edward Waters","Central St. (OH)","Adams-Jenkins Complex (Jacksonville, FL)","04/18/2024 06:30 PM","408",25,21,18,23,NA,19,25,25,25,NA,"2024 SIAC MVB Tournament"
"5282869","Ball St.","Lindenwood","Worthen Arena (Muncie, IN)","04/18/2024 07:00 PM","1002",25,21,25,19,11,20,25,23,25,15,"2024 MIVA MVB Tournament"
"5281970","Penn St.","Harvard","Rec Hall (State College, PA)","04/18/2024 07:00 PM","450",28,25,26,27,NA,26,16,28,25,NA,"2024 EIVA MVB Tournament"
"5282196","Saint Francis","Sacred Heart","Loretto, PA","04/18/2024 07:00 PM","626",25,25,25,NA,NA,22,19,22,NA,NA,"2024 NEC MVB Tournament"
"5281976","UCLA","Southern California","Galen Center (Los Angeles, CA)","04/18/2024 07:30 PM","325",25,25,25,NA,NA,22,16,21,NA,NA,"2024 MPSF MVB Tournament"
"5281977","Grand Canyon","Stanford","Galen Center (Los Angeles, CA)","04/18/2024 10:00 PM","115",25,24,27,25,NA,15,26,25,17,NA,"at Los Angeles, CA (2024 MPSF MVB Tournament)"
"5281963","UC San Diego","CSUN","SimpliFi Arena at Stan Sheriff Center (Honolulu, HI)","04/18/2024 10:30 PM","2818",20,26,22,NA,NA,25,28,25,NA,NA,"at Honolulu, HI (2024 Big West MVB Tournament)"
"5281964","Hawaii","UC Santa Barbara","SimpliFi Arena at Stan Sheriff Center (Honolulu, HI)","04/19/2024 01:00 AM","6087",23,25,25,25,NA,25,20,17,23,NA,"2024 Big West MVB Tournament"
"5281993","Fort Valley St.","Central St. (OH)","Adams-Jenkins Complex (Jacksonville, FL)","04/19/2024 01:00 PM","221",25,25,25,NA,NA,21,17,15,NA,NA,"at Jacksonville, FL (2024 SIAC MVB Tournament)"
"5281966","Belmont Abbey","Mount Olive","North Charleston, SC","04/19/2024 05:00 PM","164",25,25,25,NA,NA,19,15,23,NA,NA,"at North Charleston, SC (2024 CC MVB Tournament)"
"5281967","North Greenville","King (TN)","North Charleston, SC","04/19/2024 07:30 PM","213",22,25,25,27,NA,25,15,16,25,NA,"at North Charleston, SC (2024 CC MVB Tournament)"
"5281961","Long Beach St.","CSUN","SimpliFi Arena at Stan Sheriff Center (Honolulu, HI)","04/19/2024 10:30 PM","3119",25,22,25,25,NA,23,25,20,22,NA,"at Honolulu, HI (2024 Big West MVB Tournament)"
"5281962","UC Irvine","Hawaii","SimpliFi Arena at Stan Sheriff Center (Honolulu, HI)","04/20/2024 01:00 AM","6400",26,36,25,NA,NA,24,34,15,NA,NA,"2024 Big West MVB Tournament"
"5282002","St. Thomas Aquinas","American Int'l","Hennessy Center (Blauvelt, NY)","04/20/2024 01:00 PM","108",29,25,28,30,NA,31,18,26,28,NA,"at Blauvelt, NY (2024 ECC MVB Championship)"
"5282004","Dominican (NY)","Roberts Wesleyan","Hennessy Center (Blauvelt, NY)","04/20/2024 03:30 PM","140",25,25,25,NA,NA,11,20,17,NA,NA,"2024 ECC MVB Championship"
"5282188","Saint Francis (PA)","Daemen","Loretto, PA","04/20/2024 04:00 PM","446",23,21,25,20,NA,25,25,22,25,NA,"2024 NEC MVB Tournament"
"5281965","Belmont Abbey","North Greenville","North Charleston, SC","04/20/2024 06:30 PM","224",25,25,21,25,NA,21,20,25,17,NA,"at North Charleston, SC (2024 CC MVB Tournament)"
"5282868","Ohio St.","Lindenwood","Worthen Arena (Muncie, IN)","04/20/2024 07:00 PM","580",20,25,25,25,NA,25,17,18,16,NA,"at Muncie, IN (2024 MIVA MVB Tournament)"
